obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
480, 484.0, 524021, 70553, 27303, 5666, 11745, 8878, 8987, 3783, 64, 60, 1.95, 660936,  X
481, 485.0, 68604, 15882, 5531, 349, 2369, 1305, 456, 424, 48, 60, 1.89, 94920,  X
482, 486.0, 1093855, 191682, 39379, 14306, 34083, 49080, 9596, 10507, 51, 57, 1.91, 1442488,  X
483, 487.0, 1806254, 247707, 6237, 9662, 19924, 31615, 7652, 5056, 43, 35, 1.69, 2134107,  X
484, 488.0, 2137437, 67539, 37587, 59476, 18866, 43154, 15679, 9440, 53, 41, 1.69, 2389178,  X
485, 489.0, 265096, 5473, 10530, 11508, 7536, 5661, 4126, 3582, 64, 54, 1.72, 313512,  X
486, 490.0, 224591, 136181, 2891, 10902, 7739, 10646, 2482, 1147, 54, 47, 1.65, 396579,  X
487, 491.0, 392505, 174268, 8313, 18254, 26808, 27021, 20064, 6390, 56, 54, 1.54, 673623,  X
488, 492.0, 741168, 41475, 3242, 14550, 9174, 6592, 3481, 3202, 48, 47, 1.62, 822884,  X
489, 493.0, 269213, 75631, 17184, 20535, 4940, 9640, 3799, 2483, 40, 38, 1.72, 403425,  X
490, 494.0, 1072409, 229787, 32189, 43567, 34465, 20125, 31078, 7539, 38, 50, 1.68, 1471159,  X
491, 495.0, 229233, 22100, 4785, 10796, 4313, 4386, 4886, 2280, 37, 64, 1.59, 282779,  X
492, 496.0, 1405426, 133166, 32777, 74992, 15190, 27372, 12511, 5781, 38, 70, 1.87, 1707215,  X
493, 497.0, 617511, 42432, 3175, 6108, 6152, 6868, 2046, 2085, 41, 63, 1.86, 686377,  X
494, 498.0, 901348, 64314, 6499, 4108, 5805, 7063, 6369, 1158, 44, 54, 1.62, 996664,  X
495, 499.0, 674566, 77127, 17311, 51906, 16135, 35392, 21336, 9049, 53, 56, 1.63, 902822,  X
496, 500.0, 1618919, 138973, 20021, 63175, 21747, 25047, 15738, 8550, 53, 53, 1.69, 1912170,  X
497, 501.0, 1038891, 126043, 91967, 7477, 35134, 45091, 13388, 10220, 56, 63, 1.57, 1368211,  X
498, 502.0, 292387, 176915, 35057, 7063, 32216, 35619, 7195, 5866, 63, 66, 1.61, 592318,  X
499, 503.0, 795962, 205364, 33555, 86139, 66662, 41486, 14635, 12355, 56, 63, 1.76, 1256158,  X
500, 504.0, 1667507, 92219, 15539, 23508, 32101, 23113, 11179, 20047, 60, 57, 1.69, 1885213,  X
501, 505.0, 83135, 22594, 7610, 15908, 11072, 7646, 11791, 4630, 57, 57, 1.57, 164386,  X
502, 506.0, 52956, 142340, 33821, 23170, 51057, 50200, 14420, 6728, 61, 61, 1.55, 374692,  X
503, 507.0, 631819, 161519, 24756, 21359, 32506, 49394, 20161, 15172, 67, 53, 1.44, 956686,  X
504, 508.0, 931837, 164335, 118200, 23950, 34624, 17876, 24684, 12179, 56, 63, 1.40, 1327685,  X
505, 509.0, 1000881, 32560, 3552, 8749, 3772, 4123, 5348, 873, 53, 56, 1.47, 1059858,  X
506, 510.0, 1080249, 95400, 49939, 60219, 17731, 30619, 9040, 5750, 48, 69, 1.78, 1348947,  X
507, 511.0, 47342, 2202, 4018, 5589, 2432, 1224, 1258, 378, 38, 93, 1.95, 64443,  X
508, 512.0, 364055, 32840, 23491, 26209, 27057, 18443, 16270, 16438, 53, 93, 1.97, 524803,  X
509, 513.0, 138907, 18646, 19158, 2542, 8728, 7693, 1809, 1517, 60, 97, 2.06, 199000,  X
510, 514.0, 1159909, 55676, 27254, 12257, 4994, 19660, 2374, 2652, 63, 94, 2.31, 1284776,  X
511, 515.0, 148036, 109513, 22329, 25904, 38281, 38115, 3580, 14300, 70, 75, 2.11, 400058,  X
512, 516.0, 647548, 53316, 21978, 10567, 9803, 6449, 10073, 4897, 60, 70, 1.90, 764631,  X
513, 517.0, 1971389, 192369, 54079, 21289, 78386, 44500, 32755, 7766, 56, 63, 1.94, 2402533,  X
514, 518.0, 338419, 17003, 2765, 2777, 470, 3579, 1315, 403, 53, 54, 1.85, 366731,  X
515, 519.0, 1042802, 105459, 76526, 37803, 29401, 39538, 9940, 22463, 50, 64, 1.67, 1363932,  X
516, 520.0, 1189391, 313154, 120164, 57658, 32749, 15826, 14043, 13555, 43, 64, 1.83, 1756540,  X
517, 521.0, 594926, 89712, 14993, 4581, 17427, 11335, 6833, 3380, 38, 60, 1.80, 743187,  X
518, 522.0, 1205162, 373786, 10425, 92719, 97837, 20709, 8950, 7679, 26, 57, 1.97, 1817267,  X
519, 523.0, 231192, 14418, 1127, 7541, 10942, 5769, 3218, 2925, 29, 48, 1.81, 277132,  X
520, 524.0, 724493, 20520, 5222, 10261, 7372, 6888, 2323, 1763, 48, 48, 1.82, 778842,  X
521, 525.0, 811418, 46682, 10019, 24357, 4353, 6666, 5088, 2900, 47, 61, 1.73, 911483,  X
522, 526.0, 151343, 221808, 30755, 14271, 7351, 15484, 5655, 4138, 48, 61, 1.88, 450805,  X
523, 527.0, 1315520, 158412, 20211, 89937, 37641, 39994, 7760, 20999, 43, 66, 1.81, 1690474,  X
524, 528.0, 2253622, 73876, 67558, 94507, 33334, 41606, 13386, 4533, 41, 75, 2.22, 2582422,  X
525, 529.0, 409529, 44179, 1302, 11256, 11845, 5664, 2364, 4108, 43, 63, 2.08, 490247,  X
526, 530.0, 89849, 27526, 8295, 9221, 11802, 25165, 10250, 2335, 66, 67, 1.92, 184443,  X
527, 531.0, 73163, 22780, 3963, 11084, 15564, 6983, 6891, 1848, 69, 63, 1.77, 142276,  X
528, 532.0, 644415, 19936, 9279, 15951, 8540, 11312, 3834, 3920, 74, 60, 1.75, 717187,  X
529, 533.0, 132419, 37375, 2392, 14085, 11070, 6543, 3082, 2300, 74, 64, 1.45, 209266,  X
530, 534.0, 423972, 48441, 9569, 34318, 12681, 6894, 5712, 1634, 53, 74, 1.69, 543221,  X
531, 535.0, 12285, 9409, 3490, 11256, 14308, 6916, 2958, 1704, 57, 77, 1.78, 62326,  X
532, 536.0, 1246682, 62804, 6064, 25805, 18157, 57441, 23518, 6892, 66, 66, 1.72, 1447363,  X
533, 537.0, 661612, 415902, 32418, 50795, 26666, 46280, 25009, 15440, 64, 60, 1.65, 1274122,  X
534, 538.0, 65917, 29216, 14140, 8013, 11527, 6988, 5695, 5545, 70, 57, 1.60, 147041,  X
535, 539.0, 154363, 75766, 5399, 10060, 4519, 5553, 3161, 1050, 54, 48, 1.50, 259871,  X
536, 540.0, 151312, 26402, 4554, 18029, 7404, 14057, 5305, 2069, 47, 56, 1.50, 229132,  X
537, 541.0, 147475, 10038, 3338, 29030, 10149, 15447, 5773, 1630, 61, 74, 1.69, 222880,  X
538, 542.0, 67979, 43576, 10960, 20750, 12173, 9830, 3769, 6011, 61, 70, 1.76, 175048,  X
539, 543.0, 108386, 112517, 56347, 38634, 11280, 37219, 14663, 14542, 74, 83, 1.84, 393588,  X
540, 544.0, 16050, 52439, 18182, 24688, 5762, 5256, 3788, 2139, 56, 84, 1.99, 128304,  X
541, 545.0, 1262568, 103597, 10055, 24727, 15588, 12457, 11548, 6333, 41, 69, 1.93, 1446873,  X
542, 546.0, 859443, 46518, 13240, 11931, 18598, 9611, 3726, 1354, 43, 66, 1.99, 964421,  X
543, 547.0, 111600, 6588, 5299, 2236, 2038, 2316, 1632, 753, 41, 67, 1.99, 132462,  X
544, 548.0, 45919, 328178, 78732, 31122, 69397, 37573, 5528, 12056, 47, 57, 2.13, 608505,  X
545, 549.0, 1253431, 109152, 13362, 35164, 26751, 104824, 12205, 7874, 66, 54, 1.89, 1562763,  X
546, 550.0, 69816, 39789, 5366, 27198, 13375, 3490, 3765, 3650, 54, 61, 2.00, 166449,  X
547, 551.0, 1108859, 77332, 3819, 5601, 15835, 8513, 11345, 3299, 50, 40, 1.71, 1234603,  X
548, 552.0, 593427, 37663, 10175, 13148, 4022, 12356, 3851, 2810, 57, 47, 1.73, 677452,  X
549, 553.0, 788594, 227463, 176791, 61332, 40052, 35289, 36425, 16105, 37, 61, 1.66, 1382051,  X
550, 554.0, 130573, 23801, 11537, 3515, 2495, 3873, 1293, 579, 44, 60, 1.91, 177666,  X
551, 555.0, 75383, 8250, 2214, 2240, 920, 1881, 1065, 704, 48, 77, 1.84, 92657,  X
552, 556.0, 501550, 282218, 439008, 143935, 62539, 47896, 37197, 7442, 35, 90, 2.42, 1521785,  X
553, 557.0, 490786, 37540, 9231, 8220, 5299, 7883, 646, 488, 41, 81, 2.83, 560093,  X
554, 558.0, 112364, 26969, 27714, 20067, 10582, 14824, 3784, 5923, 48, 88, 2.85, 222227,  X
555, 559.0, 1732657, 199533, 75714, 56669, 16493, 51112, 33334, 17015, 48, 90, 2.62, 2182527,  X
556, 560.0, 176439, 3872, 840, 5177, 2581, 2004, 1309, 526, 61, 80, 2.65, 192748,  X
557, 561.0, 170653, 16389, 1805, 20123, 7286, 2237, 4166, 2211, 51, 90, 2.23, 224870,  X
558, 562.0, 125725, 26590, 22031, 8118, 15505, 18206, 6246, 2859, 56, 83, 1.80, 225280,  X
559, 563.0, 58357, 51502, 2086, 6187, 8969, 4531, 4526, 2989, 50, 67, 1.56, 139147,  X
560, 564.0, 1055308, 75492, 40401, 103181, 50820, 34028, 15895, 12441, 48, 74, 1.68, 1387566,  X
561, 565.0, 134568, 43490, 73714, 26321, 45935, 26929, 14968, 7863, 60, 74, 1.75, 373788,  X
562, 566.0, 1124010, 144730, 21329, 139712, 19697, 37453, 13068, 8122, 50, 78, 1.92, 1508121,  X
563, 567.0, 131271, 13949, 4769, 4603, 3225, 1742, 1980, 1129, 50, 91, 1.91, 162668,  X
564, 568.0, 67538, 125530, 74201, 1575, 9312, 5339, 3747, 5441, 30, 87, 2.17, 292683,  X
565, 569.0, 283986, 111523, 7852, 18022, 14373, 16751, 3697, 3335, 27, 69, 2.11, 459539,  X
566, 570.0, 1324743, 117007, 16820, 10387, 5123, 10387, 2808, 1071, 23, 53, 2.24, 1488346,  X
567, 571.0, 60421, 13765, 1827, 1859, 3403, 1763, 780, 223, 24, 43, 2.13, 84041,  X
568, 572.0, 1247674, 359597, 17019, 7805, 16075, 38803, 19001, 8074, 38, 20, 1.97, 1714048,  X
569, 573.0, 152698, 13186, 421, 1340, 3397, 1247, 1815, 524, 35, 13, 1.68, 174628,  X
570, 574.0, 1666787, 85237, 27616, 28460, 11236, 40704, 11947, 10293, 47, 21, 1.63, 1882280,  X
571, 575.0, 2054431, 198422, 83107, 52087, 20302, 35255, 16434, 8349, 48, 34, 1.56, 2468387,  X
572, 576.0, 250114, 128346, 123093, 25997, 58390, 58313, 7442, 6569, 54, 57, 1.77, 658264,  X
573, 577.0, 845660, 33106, 4977, 4425, 4619, 15747, 2184, 2909, 70, 64, 1.85, 913627,  X
574, 578.0, 732046, 82480, 7820, 9677, 11008, 6410, 4231, 6040, 56, 56, 1.93, 859712,  X
575, 579.0, 395235, 75408, 40461, 6916, 22720, 10794, 5857, 3032, 54, 53, 2.05, 560423,  X
576, 580.0, 555425, 22622, 6505, 14436, 7294, 8913, 2875, 1639, 54, 51, 2.00, 619709,  X
577, 581.0, 159245, 180753, 20529, 30615, 31696, 8806, 5861, 5774, 30, 54, 1.81, 443279,  X
578, 582.0, 78367, 54547, 2974, 11172, 13025, 8946, 4057, 1196, 38, 54, 1.86, 174284,  X
579, 583.0, 889860, 24635, 1292, 35896, 26087, 62627, 20959, 14455, 63, 51, 1.77, 1075811,  X
580, 584.0, 1197369, 116192, 59780, 87150, 27516, 29189, 5951, 6342, 54, 56, 2.03, 1529489,  X
581, 585.0, 19582, 19918, 5069, 14888, 5439, 6294, 2454, 2373, 69, 66, 2.00, 76017,  X
582, 586.0, 419814, 124877, 37881, 17097, 23668, 69918, 9717, 5591, 83, 70, 1.95, 708563,  X
583, 587.0, 71360, 10168, 3027, 3611, 3235, 3539, 849, 426, 66, 70, 2.09, 96215,  X
584, 588.0, 1050931, 277458, 46007, 31323, 56221, 70162, 62883, 55619, 74, 54, 2.08, 1650604,  X
585, 589.0, 243210, 127905, 15214, 59537, 40696, 31765, 33688, 9574, 74, 50, 1.65, 561589,  X
586, 590.0, 209200, 16939, 10877, 15606, 22208, 7352, 7073, 3267, 64, 57, 1.58, 292522,  X
587, 591.0, 66427, 3572, 2582, 2150, 2822, 1654, 1261, 499, 63, 64, 1.55, 80967,  X
588, 592.0, 162472, 10003, 3779, 4788, 11427, 17714, 1941, 2397, 78, 66, 1.36, 214521,  X
589, 593.0, 1108650, 449833, 80325, 37412, 27252, 23557, 7392, 2701, 63, 61, 1.89, 1737122,  X
590, 594.0, 176259, 17968, 31199, 10930, 8203, 8612, 2089, 1473, 61, 69, 2.30, 256733,  X
591, 595.0, 272562, 576901, 81634, 51982, 94383, 63139, 18003, 48019, 56, 56, 2.27, 1206623,  X
592, 596.0, 1087880, 116805, 5422, 20086, 30594, 50769, 25577, 13300, 47, 50, 2.09, 1350433,  X
593, 597.0, 699499, 187058, 42717, 79565, 78624, 53565, 12394, 11339, 61, 56, 2.26, 1164761,  X
594, 599.0, 176511, 14375, 12007, 8146, 1803, 6425, 3369, 3562, 63, 51, 1.90, 226198,  X
595, 600.0, 490359, 30757, 5072, 13880, 5281, 6379, 3260, 1169, 66, 61, 1.65, 556157,  X
596, 601.0, 391047, 40030, 14108, 240171, 57150, 62994, 10348, 10837, 61, 90, 1.95, 826685,  X
597, 601.0, 14780, 6879, 8551, 11998, 11053, 9904, 3848, 1297, 67, 97, 2.21, 68310,  X
