obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
238, 242.0, 1237367, 200058, 24388, 34281, 36684, 13993, 6569, 6360, 48, 47, 1.62, 1559700,  X*
239, 243.0, 520021, 150838, 30862, 17855, 37216, 26042, 25666, 8436, 40, 35, 1.56, 816936,  X*
240, 244.0, 514228, 49184, 12729, 12416, 16324, 10535, 3755, 2452, 34, 47, 1.55, 621623,  X*
241, 245.0, 169076, 12870, 1788, 2107, 1952, 2016, 1735, 673, 27, 51, 1.57, 192217,  X*
242, 246.0, 98840, 11999, 3864, 14468, 3303, 22808, 8824, 1724, 56, 60, 1.61, 165830,  X*
243, 247.0, 264430, 20907, 60336, 18917, 6264, 27905, 3707, 2597, 63, 83, 1.87, 405063,  X*
244, 248.0, 30156, 6001, 2162, 1544, 5845, 2257, 1368, 430, 69, 80, 1.92, 49763,  X*
245, 249.0, 51858, 27084, 794, 4491, 1289, 3598, 1379, 418, 69, 77, 1.84, 90911,  X*
246, 250.0, 609155, 177190, 40641, 247042, 134136, 45962, 16395, 8633, 48, 83, 2.21, 1279154,  X*
247, 251.0, 532311, 143526, 66581, 20420, 45929, 52561, 36254, 10019, 47, 67, 2.22, 907601,  X*
248, 252.0, 456723, 64120, 4096, 5933, 8210, 9496, 1947, 3537, 40, 57, 1.81, 554062,  X*
249, 253.0, 574078, 140437, 27353, 23605, 36404, 35817, 11034, 12534, 44, 63, 1.81, 861262,  X*
250, 254.0, 462367, 93848, 48252, 29070, 23207, 24228, 14320, 10928, 48, 57, 1.82, 706220,  X*
251, 255.0, 152460, 73860, 7740, 4777, 5330, 10470, 6282, 2120, 43, 48, 1.44, 263039,  X*
252, 256.0, 653764, 44305, 2663, 4420, 8105, 13707, 8840, 4191, 51, 44, 1.31, 739995,  X*
253, 257.0, 126202, 23602, 16917, 17596, 8457, 19315, 3581, 7210, 56, 56, 1.40, 222880,  X*
254, 258.0, 2101738, 48967, 20721, 10815, 11532, 6946, 3397, 6754, 51, 54, 1.46, 2210870,  X*
255, 259.0, 244226, 33160, 1891, 3972, 14232, 14012, 4126, 2239, 61, 50, 1.31, 317858,  X*
256, 260.0, 720786, 213984, 43979, 85269, 42712, 77168, 17479, 9554, 60, 66, 1.49, 1210931,  X*
257, 261.0, 1106275, 224911, 120984, 34081, 23663, 64565, 25294, 7175, 54, 63, 1.78, 1606948,  X*
258, 262.0, 97101, 70372, 5363, 22816, 11552, 7739, 4331, 2382, 53, 57, 1.81, 221656,  X*
259, 263.0, 118159, 9495, 6250, 4310, 3834, 2120, 881, 508, 43, 81, 2.01, 145557,  X*
260, 264.0, 90414, 36654, 19107, 2946, 13222, 10669, 4960, 3518, 40, 80, 2.12, 181490,  X*
261, 265.0, 366098, 65307, 114124, 8995, 67389, 26911, 49774, 8258, 38, 87, 1.95, 706856,  X*
262, 266.0, 667168, 67184, 8572, 10929, 5599, 24370, 3027, 1593, 50, 81, 1.93, 788442,  X*
263, 267.0, 101472, 31643, 8263, 7453, 16547, 7745, 7129, 3624, 54, 70, 1.79, 183876,  X*
264, 268.0, 454890, 110844, 16097, 84910, 66076, 55487, 41010, 6973, 57, 74, 1.53, 836287,  X*
265, 269.0, 606412, 157272, 16613, 88010, 39692, 67690, 27449, 9142, 64, 63, 1.55, 1012280,  X*
266, 270.0, 1620481, 15149, 6223, 23731, 18935, 12456, 3709, 2682, 64, 77, 1.69, 1703366,  X*
267, 271.0, 60664, 25125, 9317, 10318, 20057, 14818, 2496, 5582, 70, 78, 1.59, 148377,  X*
268, 272.0, 163156, 75093, 65025, 195217, 38444, 47802, 34146, 9129, 64, 91, 1.85, 628012,  X*
269, 273.0, 356907, 97795, 14481, 70750, 30507, 41467, 18672, 21363, 63, 94, 1.83, 651942,  X*
270, 274.0, 25618, 3194, 4629, 5951, 4877, 4691, 1901, 891, 64, 96, 1.90, 51752,  X*
271, 275.0, 911805, 70456, 11236, 31016, 11675, 10880, 8523, 4703, 53, 97, 1.83, 1060294,  X*
272, 276.0, 317437, 14576, 7262, 6257, 11447, 7080, 7688, 2731, 57, 81, 1.75, 374478,  X*
273, 277.0, 873004, 143462, 37581, 13695, 17075, 36451, 12613, 5289, 56, 75, 1.59, 1139170,  X*
274, 278.0, 972195, 113090, 66064, 45975, 68566, 23806, 36578, 18004, 44, 69, 1.61, 1344278,  X*
275, 279.0, 789192, 359059, 41051, 48561, 116380, 63714, 7549, 5794, 50, 56, 1.73, 1431300,  X*
276, 280.0, 388815, 120513, 4694, 27182, 23053, 51494, 11225, 10717, 51, 48, 1.60, 637693,  X*
277, 281.0, 129536, 46498, 7057, 9375, 6795, 5835, 3273, 2187, 43, 50, 1.72, 210556,  X*
278, 282.0, 2429050, 154672, 60088, 47734, 34807, 44320, 28472, 7253, 47, 47, 1.74, 2806396,  X*
279, 283.0, 576726, 322850, 75563, 25212, 48810, 57666, 19425, 16864, 47, 51, 1.78, 1143116,  X*
280, 284.0, 338783, 62747, 18108, 4487, 7253, 4679, 3921, 4881, 29, 57, 1.56, 444859,  X*
281, 285.0, 281188, 191916, 50172, 34142, 31811, 29221, 16546, 14429, 30, 60, 1.67, 649425,  X*
282, 286.0, 145424, 38206, 17929, 4146, 12950, 6020, 8986, 8417, 27, 56, 1.53, 242078,  X*
283, 287.0, 2547156, 717656, 12942, 44914, 72345, 78154, 31024, 16823, 24, 43, 1.38, 3521014,  X*
284, 288.0, 85491, 57344, 9856, 10460, 12776, 10294, 7225, 3221, 34, 41, 1.34, 196667,  X*
285, 289.0, 732623, 58879, 69452, 11181, 12883, 19415, 2940, 3460, 35, 53, 1.69, 910833,  X*
286, 290.0, 865619, 221367, 128169, 41923, 13832, 46801, 19932, 12306, 38, 57, 1.81, 1349949,  X*
287, 291.0, 676269, 508182, 17696, 50858, 47663, 45162, 17241, 10106, 35, 63, 1.91, 1373177,  X*
288, 292.0, 840894, 429380, 79900, 66356, 14207, 30966, 14889, 24998, 26, 64, 2.08, 1501590,  X*
289, 293.0, 606884, 45579, 5154, 12376, 6276, 13368, 7203, 1490, 30, 51, 2.09, 698330,  X*
290, 294.0, 975459, 56300, 789, 8123, 14995, 8520, 3788, 1919, 30, 34, 1.66, 1069893,  X*
291, 295.0, 92042, 228043, 67898, 69252, 92034, 51307, 18964, 6063, 37, 47, 1.70, 625603,  X*
292, 296.0, 685717, 61027, 8701, 61889, 26151, 40858, 24830, 21317, 53, 54, 1.62, 930490,  X*
293, 297.0, 1609711, 209358, 34358, 83568, 43034, 68242, 22830, 12268, 53, 57, 1.59, 2083369,  X*
294, 298.0, 2236871, 131577, 91614, 73327, 63673, 71969, 25158, 10189, 57, 77, 1.74, 2704378,  X*
295, 299.0, 1600462, 576201, 107546, 61437, 56668, 60098, 23784, 7822, 53, 70, 1.99, 2494018,  X*
296, 300.0, 853175, 44214, 8273, 6589, 4579, 1862, 3243, 1967, 30, 64, 1.84, 923902,  X*
297, 301.0, 859086, 142383, 87688, 25541, 14677, 38577, 17147, 6774, 27, 69, 2.05, 1191873,  X
298, 302.0, 768123, 374213, 14703, 56345, 100760, 89762, 16817, 8413, 26, 51, 2.01, 1429136,  X
299, 303.0, 118234, 8773, 3548, 3519, 2074, 2196, 925, 802, 30, 61, 1.97, 140071,  X
300, 304.0, 910645, 47112, 13262, 16796, 12779, 9081, 1696, 2320, 43, 64, 2.04, 1013691,  X
301, 305.0, 791807, 110745, 24860, 67317, 50215, 47222, 9054, 12302, 48, 61, 2.11, 1113522,  X
302, 306.0, 1642902, 591726, 52051, 80757, 45593, 29533, 12440, 26259, 34, 67, 2.06, 2481261,  X
303, 307.0, 1242869, 343874, 28365, 24643, 38153, 70025, 6671, 7978, 35, 50, 2.11, 1762578,  X
304, 308.0, 390750, 30333, 9488, 11318, 3032, 6385, 3281, 5923, 37, 53, 2.01, 460510,  X
305, 309.0, 506257, 36818, 6137, 15429, 13307, 7326, 6507, 2785, 29, 50, 1.77, 594566,  X
306, 310.0, 515595, 27822, 3214, 12076, 9923, 15631, 3466, 1719, 53, 53, 1.69, 589446,  X
307, 311.0, 1063394, 134654, 78602, 35598, 73592, 56629, 16251, 7723, 54, 66, 1.76, 1466443,  X
308, 312.0, 812659, 211763, 116191, 37551, 11557, 40932, 12002, 12623, 53, 66, 1.86, 1255278,  X
309, 313.0, 1731080, 164296, 68319, 22260, 30387, 24465, 8855, 31070, 50, 69, 1.86, 2080732,  X
310, 314.0, 337831, 53896, 69562, 8517, 75655, 37618, 25349, 8332, 47, 75, 1.84, 616760,  X
311, 315.0, 393167, 60197, 16385, 5949, 5953, 6336, 4669, 1098, 35, 70, 1.91, 493754,  X
312, 316.0, 283303, 94708, 45726, 23953, 22474, 42830, 17475, 11226, 44, 69, 1.78, 541695,  X
313, 317.0, 1862961, 287673, 27960, 20577, 61700, 87644, 16696, 11400, 54, 54, 1.57, 2376611,  X
314, 318.0, 116475, 6266, 3402, 2471, 5639, 2347, 1798, 529, 51, 53, 1.59, 138927,  X
315, 319.0, 238907, 255316, 18792, 57184, 50864, 38095, 17089, 12407, 56, 50, 1.62, 688654,  X
316, 320.0, 840592, 411707, 75723, 43282, 130243, 41981, 26028, 24714, 44, 41, 1.52, 1594270,  X
317, 321.0, 260305, 61031, 7327, 10037, 5373, 16032, 3886, 2586, 43, 50, 1.54, 366577,  X
318, 322.0, 3544100, 184809, 52474, 91159, 49183, 47147, 18245, 7812, 38, 51, 1.75, 3994929,  X
319, 323.0, 127798, 184922, 17357, 106166, 55163, 67226, 23598, 13855, 44, 57, 1.75, 596085,  X
320, 324.0, 151190, 53298, 14390, 15026, 21905, 7796, 3903, 3157, 48, 64, 1.85, 270665,  X
321, 325.0, 1399913, 72587, 88887, 134147, 26885, 50398, 28332, 6303, 44, 87, 2.09, 1807452,  X
322, 326.0, 2447312, 332218, 32232, 52611, 51924, 42329, 12872, 5490, 43, 75, 2.19, 2976988,  X
323, 327.0, 57052, 5243, 1360, 5131, 1919, 2766, 1238, 558, 43, 80, 2.09, 75267,  X
324, 328.0, 483211, 271568, 39009, 30684, 30557, 33477, 19288, 19935, 43, 75, 2.02, 927729,  X
325, 329.0, 690838, 36181, 3293, 10126, 25883, 7594, 3648, 3277, 41, 51, 1.88, 780840,  X
326, 330.0, 212047, 40730, 19830, 3525, 6372, 11292, 4683, 2765, 48, 60, 1.67, 301244,  X
327, 331.0, 819886, 292471, 5777, 22182, 34950, 20097, 15172, 13555, 35, 35, 1.42, 1224090,  X
328, 332.0, 372712, 72651, 6202, 31066, 5428, 6747, 7751, 3201, 29, 44, 1.41, 505758,  X
329, 333.0, 2862123, 339754, 35106, 74625, 17952, 36303, 20656, 5570, 24, 48, 1.56, 3392089,  X
330, 334.0, 1166399, 580923, 58510, 34030, 141556, 43086, 22353, 8391, 14, 35, 1.65, 2055248,  X
331, 335.0, 1580924, 129713, 14574, 33031, 39399, 45051, 8377, 7941, 29, 47, 1.65, 1859010,  X
332, 336.0, 1573898, 83347, 13357, 64251, 61906, 75305, 12523, 8865, 51, 43, 1.82, 1893452,  X
333, 337.0, 852923, 89850, 13298, 16322, 26532, 9358, 5039, 2363, 51, 41, 1.88, 1015685,  X
334, 338.0, 137358, 30358, 4997, 6933, 3932, 1477, 1194, 1203, 44, 53, 1.90, 187452,  X
335, 339.0, 28716, 12303, 16931, 3844, 7759, 7325, 3941, 2097, 43, 66, 1.90, 82916,  X
336, 340.0, 75488, 37235, 4457, 16964, 4530, 9036, 2697, 3127, 29, 69, 1.93, 153534,  X
337, 341.0, 456538, 48940, 6315, 15985, 12740, 16885, 3947, 2141, 43, 70, 1.95, 563491,  X
338, 342.0, 145926, 47649, 21483, 14007, 9783, 6800, 6760, 2339, 51, 77, 1.95, 254747,  X
339, 343.0, 98975, 54071, 14399, 24643, 15777, 14704, 3430, 2643, 48, 70, 2.01, 228642,  X
340, 344.0, 693658, 39291, 15677, 6732, 5433, 6538, 2875, 4252, 44, 70, 2.00, 774456,  X
341, 345.0, 786064, 387791, 35985, 24664, 47602, 36397, 30731, 5553, 30, 61, 1.91, 1354787,  X
342, 346.0, 2546062, 163325, 40592, 62915, 130804, 82843, 23227, 15645, 47, 54, 1.86, 3065413,  X
343, 347.0, 1047117, 115074, 35801, 10109, 20047, 7496, 3793, 2365, 34, 50, 1.98, 1241802,  X
344, 348.0, 398173, 156976, 104023, 56592, 47906, 43083, 21469, 13502, 37, 54, 1.90, 841724,  X
345, 350.0, 796166, 581351, 192119, 37883, 90287, 37322, 31563, 25787, 30, 66, 1.93, 1792478,  X
346, 351.0, 1328220, 183699, 95056, 41546, 53811, 59942, 26251, 9511, 26, 70, 2.05, 1798036,  X
347, 352.0, 1358329, 96522, 67075, 67362, 50487, 34527, 26908, 9313, 38, 81, 2.12, 1710523,  X
348, 353.0, 1551514, 167344, 62175, 36975, 147003, 36890, 16532, 12025, 38, 74, 1.96, 2030458,  X
349, 354.0, 171550, 139476, 9133, 13212, 10337, 13704, 8526, 2469, 44, 63, 1.83, 368407,  X
350, 355.0, 206496, 144656, 41877, 19603, 13738, 11561, 6012, 2237, 30, 61, 2.01, 446180,  X
351, 356.0, 191198, 371970, 20789, 133388, 31269, 55883, 33215, 8254, 27, 51, 1.99, 845966,  X
352, 357.0, 663894, 26037, 15339, 1237, 15315, 8478, 7129, 3940, 30, 53, 1.81, 741369,  X
353, 358.0, 852436, 76742, 25107, 7851, 15557, 6841, 5893, 1409, 27, 64, 1.87, 991836,  X
354, 359.0, 486743, 57702, 14209, 11473, 20330, 29268, 4824, 2576, 48, 57, 1.95, 627125,  X
355, 360.0, 1629840, 395184, 17755, 27569, 80244, 93358, 42380, 7831, 54, 43, 1.60, 2294161,  X
356, 361.0, 1046190, 102842, 61627, 10810, 23978, 21069, 15442, 10180, 50, 44, 1.54, 1292138,  X
357, 362.0, 154469, 28577, 16032, 12473, 1990, 14117, 2474, 2158, 64, 53, 1.82, 232290,  X
358, 363.0, 806473, 45493, 12179, 14654, 5802, 6454, 2873, 3077, 50, 60, 1.81, 897005,  X
359, 364.0, 91752, 10964, 1119, 744, 1942, 2532, 917, 477, 50, 64, 1.67, 110447,  X
360, 365.0, 285538, 50439, 19442, 13215, 5824, 9690, 5338, 1557, 48, 64, 1.92, 391043,  X
361, 366.0, 145788, 7595, 6268, 1518, 4602, 1761, 689, 384, 40, 63, 2.12, 168605,  X
362, 367.0, 862781, 126464, 61539, 100698, 32783, 15017, 18160, 5116, 34, 70, 2.17, 1222558,  X
363, 368.0, 2527755, 57734, 14749, 13489, 7943, 10357, 4988, 1170, 29, 83, 2.20, 2638185,  X
364, 369.0, 909743, 373872, 70314, 108675, 84315, 55759, 18531, 24951, 27, 80, 2.37, 1646160,  X
365, 370.0, 2211754, 262830, 45890, 43332, 30763, 18226, 7712, 5241, 20, 70, 2.45, 2625748,  X
366, 371.0, 578956, 32168, 25142, 10169, 11786, 5082, 2042, 2191, 23, 69, 2.50, 667536,  X
367, 372.0, 270522, 515592, 20497, 45535, 47653, 19665, 10625, 10512, 10, 56, 2.30, 940601,  X
368, 373.0, 151878, 12430, 13941, 6294, 17332, 11492, 6534, 2693, 23, 61, 2.14, 222594,  X
369, 374.0, 804119, 53482, 4161, 9151, 7889, 9200, 4824, 3906, 30, 56, 1.98, 896732,  X
370, 375.0, 287113, 47714, 3860, 10276, 9863, 10436, 4912, 1576, 41, 41, 1.75, 375750,  X
371, 376.0, 575641, 158400, 75975, 50386, 10713, 55578, 11008, 6786, 60, 57, 1.72, 944487,  X
372, 377.0, 622438, 23765, 26724, 99239, 32413, 21367, 17485, 5300, 50, 74, 1.84, 848731,  X
373, 378.0, 20514, 7412, 4058, 2382, 5362, 3121, 871, 514, 54, 81, 1.97, 44234,  X
374, 379.0, 1528984, 282122, 5791, 31106, 52364, 49836, 12585, 8692, 54, 75, 1.98, 1971480,  X
375, 380.0, 91319, 43602, 38098, 12070, 19659, 21083, 7090, 2297, 56, 75, 2.14, 235218,  X
376, 381.0, 1745071, 219838, 12069, 19608, 39066, 46643, 27093, 15525, 60, 43, 1.78, 2124913,  X
377, 382.0, 518415, 72073, 35408, 9184, 20013, 10512, 6695, 4329, 50, 44, 1.70, 676629,  X
378, 383.0, 429680, 141821, 33130, 48391, 38806, 16613, 24222, 10432, 43, 60, 1.58, 743095,  X
379, 384.0, 1089335, 109262, 6466, 21775, 7998, 6525, 5844, 6301, 24, 48, 1.62, 1253506,  X
380, 385.0, 1250968, 101806, 99403, 57318, 80970, 92616, 10452, 17689, 34, 66, 1.63, 1711222,  X
381, 386.0, 1576965, 269042, 17154, 97991, 111007, 73290, 30136, 6557, 41, 61, 1.81, 2182142,  X
382, 387.0, 608368, 418507, 85414, 80453, 45589, 34450, 24689, 12104, 38, 60, 1.86, 1309574,  X
383, 388.0, 948826, 581316, 16799, 42904, 51484, 42324, 45812, 17558, 43, 50, 1.74, 1747023,  X
384, 389.0, 130946, 93467, 8131, 13196, 9472, 9275, 3979, 1717, 27, 38, 1.84, 270183,  X
385, 390.0, 192102, 9342, 5340, 3269, 1999, 2382, 771, 901, 23, 48, 1.82, 216106,  X
386, 392.0, 1161803, 73531, 4775, 7097, 22557, 8640, 4801, 1987, 29, 35, 1.74, 1285191,  X
387, 393.0, 729024, 48863, 14570, 12429, 9053, 7902, 9066, 4855, 34, 51, 1.59, 835762,  X
388, 394.0, 660153, 143758, 10123, 26651, 12525, 9542, 8368, 4815, 29, 53, 1.72, 875935,  X
389, 395.0, 678733, 239940, 151463, 52680, 46228, 31175, 22186, 22975, 23, 53, 1.74, 1245380,  X
390, 396.0, 785364, 114686, 5943, 8677, 24300, 8301, 6966, 4796, 17, 53, 1.51, 959033,  X
391, 397.0, 1058772, 574411, 34902, 46253, 93330, 36585, 19074, 14920, 11, 38, 1.55, 1878247,  X
392, 398.0, 83857, 34553, 5741, 9087, 4703, 3488, 966, 1387, 13, 44, 1.77, 143782,  X
393, 399.0, 193996, 27217, 1455, 10432, 5848, 23010, 7252, 3618, 35, 30, 1.64, 272828,  X
394, 400.0, 859566, 104222, 24720, 74602, 34768, 33320, 13054, 6437, 44, 51, 1.67, 1150689,  X
395, 401.0, 168485, 216986, 13891, 61118, 48196, 31341, 32165, 17279, 53, 60, 1.68, 589461,  X
396, 402.0, 961789, 90817, 28793, 6428, 6504, 27199, 4308, 2059, 64, 57, 1.82, 1127897,  X
397, 403.0, 909216, 552701, 65701, 37918, 14557, 70446, 27595, 11254, 48, 54, 1.65, 1689388,  X
398, 404.0, 56586, 20935, 4622, 6245, 4032, 1233, 2697, 2050, 30, 51, 1.76, 98400,  X
399, 405.0, 905718, 54693, 14782, 13398, 9991, 10517, 10113, 4633, 30, 54, 1.60, 1023845,  X
400, 406.0, 98936, 40142, 6759, 4561, 16504, 9529, 5701, 6057, 30, 48, 1.56, 188189,  X
401, 407.0, 809301, 47299, 7303, 6209, 9756, 15556, 3770, 4438, 41, 50, 1.37, 903632,  X
402, 408.0, 474125, 44694, 20162, 31044, 1999, 8283, 3076, 9114, 51, 60, 1.46, 592497,  X
403, 409.0, 329984, 45442, 13078, 4044, 8665, 7497, 4496, 2801, 50, 56, 1.45, 416007,  X
404, 410.0, 475812, 433693, 47551, 67144, 45385, 49470, 22942, 13495, 41, 60, 1.53, 1155492,  X
405, 411.0, 1114206, 208862, 27077, 80338, 27499, 22764, 33510, 9965, 27, 67, 1.65, 1524221,  X
406, 412.0, 82732, 22140, 6500, 2810, 942, 3592, 1035, 809, 29, 57, 1.83, 120560,  X
407, 413.0, 2066640, 136339, 42407, 73710, 22137, 26759, 21225, 16371, 29, 67, 1.76, 2405588,  X
408, 414.0, 270935, 42778, 6669, 7178, 17627, 8222, 4652, 2357, 37, 66, 1.75, 360418,  X
409, 415.0, 180861, 17258, 10011, 22193, 8184, 8221, 2715, 1884, 44, 75, 1.91, 251327,  X
410, 416.0, 1944550, 205936, 82472, 42034, 19813, 41067, 22740, 7653, 47, 78, 2.01, 2366265,  X
411, 417.0, 1444646, 374237, 73116, 103129, 68555, 121443, 16568, 14492, 53, 67, 2.04, 2216186,  X
412, 418.0, 356507, 43077, 3972, 11483, 24710, 16692, 9152, 6256, 60, 67, 1.89, 471849,  X
413, 419.0, 657889, 286017, 80474, 98463, 28417, 35784, 10221, 13809, 50, 61, 2.15, 1211074,  X
414, 420.0, 137915, 170226, 16072, 22097, 17758, 11198, 2590, 2279, 41, 51, 2.19, 380135,  X
415, 421.0, 330221, 34455, 18897, 10108, 23652, 9328, 6198, 2821, 38, 56, 2.14, 435680,  X
416, 422.0, 249551, 48369, 6527, 13869, 5059, 16618, 2315, 1322, 37, 60, 2.13, 343630,  X
417, 423.0, 217539, 175058, 96700, 17279, 20676, 58509, 20360, 7871, 47, 57, 2.32, 613992,  X
418, 424.0, 159764, 30778, 18017, 14016, 10471, 11333, 8525, 3195, 60, 74, 2.11, 256099,  X
419, 425.0, 580727, 287673, 72327, 33434, 29717, 34513, 29618, 22668, 53, 67, 1.83, 1090677,  X
420, 426.0, 1697831, 205541, 25091, 74091, 75290, 65475, 33584, 22391, 51, 69, 1.73, 2199294,  X
421, 427.0, 1044142, 375744, 24394, 45263, 38368, 47855, 17143, 19129, 44, 56, 1.53, 1612038,  X
422, 428.0, 726084, 248834, 95338, 11182, 12661, 14625, 9355, 3276, 29, 51, 1.69, 1121355,  X
423, 429.0, 572543, 36921, 11936, 9254, 18366, 4604, 6188, 2471, 27, 53, 1.67, 662283,  X
424, 430.0, 735160, 326207, 25704, 106792, 26193, 36070, 33742, 9754, 17, 56, 1.74, 1299622,  X
425, 431.0, 174598, 26926, 8409, 11689, 12820, 9203, 3254, 2763, 24, 67, 1.84, 249662,  X
426, 432.0, 861137, 236408, 18043, 27164, 47566, 47825, 27699, 14053, 38, 56, 1.78, 1279895,  X
427, 433.0, 16994, 14438, 7382, 3432, 6811, 2500, 1071, 717, 41, 60, 1.73, 53345,  X
428, 434.0, 132731, 26731, 2175, 8071, 6765, 943, 1253, 630, 27, 56, 1.86, 179299,  X
429, 435.0, 750110, 42795, 8205, 6592, 14010, 18409, 4097, 7283, 34, 47, 1.74, 851501,  X
430, 436.0, 520356, 150889, 15711, 17094, 12710, 8409, 1688, 5683, 20, 51, 1.82, 732540,  X
431, 437.0, 85091, 96112, 26959, 6132, 12758, 8738, 5078, 12709, 16, 47, 1.87, 253577,  X
432, 438.0, 174755, 18226, 12320, 22753, 3800, 9517, 13533, 5748, 38, 61, 1.66, 260652,  X
433, 439.0, 889822, 108857, 186173, 35943, 9445, 51459, 27149, 16385, 29, 84, 1.63, 1325233,  X
434, 440.0, 334094, 165417, 9182, 28856, 23748, 24731, 19848, 9291, 40, 81, 1.62, 615167,  X
435, 441.0, 980389, 91886, 89625, 148907, 56137, 37784, 20035, 16724, 47, 100, 1.69, 1441487,  X
436, 442.0, 318188, 463602, 68328, 53129, 28053, 60255, 53819, 11038, 40, 80, 1.72, 1056412,  X
437, 443.0, 465266, 429232, 19859, 103974, 58361, 71866, 22763, 13452, 38, 60, 1.79, 1184773,  X
438, 444.0, 121195, 40825, 5062, 2454, 11300, 9296, 4025, 2819, 43, 56, 1.58, 196976,  X
439, 445.0, 2090002, 99781, 170200, 73075, 84136, 30449, 25497, 25156, 41, 54, 1.78, 2598296,  X
440, 446.0, 875323, 39038, 8416, 8461, 34210, 17138, 4361, 4420, 53, 53, 1.55, 991367,  X
441, 447.0, 662496, 31715, 2112, 5809, 8397, 6559, 4497, 5616, 54, 50, 1.43, 727201,  X
442, 448.0, 466907, 80067, 2070, 17704, 15438, 12769, 7451, 3773, 50, 54, 1.33, 606179,  X
443, 449.0, 80820, 14412, 6349, 2591, 5357, 6736, 859, 1910, 63, 41, 1.48, 119034,  X
444, 450.0, 73695, 21001, 7636, 1678, 3746, 4024, 867, 1191, 53, 48, 1.45, 113838,  X
445, 451.0, 358904, 94593, 11022, 4266, 6120, 7175, 9503, 2528, 44, 44, 1.40, 494111,  X
446, 452.0, 289217, 37072, 1872, 9765, 13800, 10471, 9068, 2775, 51, 44, 1.42, 374040,  X
447, 453.0, 249022, 348951, 56005, 32520, 64074, 22788, 17949, 14325, 34, 38, 1.51, 805634,  X
448, 454.0, 337633, 79468, 15814, 11547, 22491, 11788, 6481, 3937, 29, 35, 1.48, 489159,  X
449, 456.0, 814644, 110847, 87297, 34617, 56479, 41627, 34920, 7381, 40, 51, 1.43, 1187812,  X
450, 457.0, 551316, 592579, 24958, 46235, 59758, 64847, 26964, 11244, 30, 44, 1.48, 1377901,  X
451, 458.0, 144412, 17155, 4909, 4861, 1480, 2536, 2232, 597, 37, 54, 1.67, 178182,  X
452, 459.0, 163119, 55445, 7301, 5281, 7009, 12276, 1943, 2812, 41, 50, 1.67, 255186,  X
453, 460.0, 2529234, 334394, 97839, 73514, 57617, 61659, 20361, 15356, 38, 44, 1.78, 3189974,  X
454, 461.0, 191480, 17567, 11221, 16134, 11787, 12100, 5476, 2764, 48, 66, 1.80, 268529,  X
455, 462.0, 983568, 75672, 72911, 58178, 14365, 47958, 13889, 12928, 57, 75, 1.96, 1279469,  X
456, 463.0, 1090401, 111431, 24286, 33564, 7580, 17294, 15708, 7194, 53, 87, 1.90, 1307458,  X
457, 464.0, 1347717, 48753, 16747, 23201, 18945, 11434, 5012, 7657, 54, 90, 1.93, 1479466,  X
458, 465.0, 204931, 55349, 23367, 17676, 19820, 17738, 14727, 4397, 51, 84, 1.79, 358005,  X
459, 466.0, 178755, 45248, 2491, 3483, 2826, 1712, 910, 585, 30, 60, 1.83, 236010,  X
460, 467.0, 159840, 74388, 2753, 9658, 8048, 3810, 3288, 1254, 21, 48, 1.71, 263039,  X
461, 468.0, 1504759, 117751, 15720, 72112, 14354, 18026, 11432, 16043, 17, 50, 1.72, 1770197,  X
462, 469.0, 2084395, 234428, 36361, 48676, 55866, 187367, 111413, 56690, 29, 38, 1.51, 2815196,  X
463, 471.0, 161304, 162353, 44143, 20745, 101761, 106502, 12288, 14311, 56, 43, 1.51, 623407,  X
464, 472.0, 1106302, 844282, 91286, 270925, 105687, 178089, 105948, 57002, 67, 53, 1.41, 2759521,  X
465, 473.0, 2555612, 69344, 26681, 54364, 56589, 29373, 14759, 6738, 77, 51, 1.47, 2813460,  X
466, 474.0, 246020, 113858, 10508, 1717, 25429, 3158, 2907, 1379, 43, 43, 1.45, 404976,  X
467, 475.0, 1121543, 105639, 52249, 21725, 19166, 10859, 14199, 7207, 21, 56, 1.67, 1352587,  X
468, 476.0, 33965, 95182, 6736, 10408, 5196, 2941, 1043, 2169, 4, 48, 1.83, 157640,  X
469, 477.0, 1252963, 178761, 8303, 12261, 9258, 9072, 8737, 2931, 1, 30, 1.81, 1482286,  X
470, 478.0, 1074901, 105363, 53959, 27827, 25570, 37909, 50718, 28315, 11, 50, 1.63, 1404562,  X
471, 479.0, 368428, 61810, 7520, 41032, 17000, 16813, 11963, 8184, 21, 50, 1.60, 532750,  X
472, 480.0, 135155, 34789, 3362, 2740, 3084, 2603, 2542, 1213, 30, 48, 1.49, 185488,  X
473, 481.0, 50789, 120336, 20998, 11348, 5156, 11802, 4384, 8033, 38, 56, 1.35, 232846,  X
474, 482.0, 197431, 12345, 4411, 4180, 3854, 1288, 1474, 603, 24, 57, 1.49, 225586,  X
475, 483.0, 360789, 44642, 2562, 3221, 2161, 4262, 6625, 3773, 17, 40, 1.44, 428035,  X
476, 484.0, 1040751, 301069, 33459, 22941, 10405, 13835, 7525, 5638, 13, 43, 1.56, 1435623,  X
477, 485.0, 766934, 67495, 17968, 23558, 15535, 9645, 7718, 3332, 14, 50, 1.70, 912185,  X
478, 486.0, 1061983, 104310, 16512, 7191, 12730, 14372, 7697, 4885, 21, 38, 1.65, 1229680,  X
