obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
236, 244.0, 2366002, 284987, 138787, 38055, 31353, 45077, 26787, 20665, 69, 81, 1.49, 2951713,  X*
237, 245.0, 411944, 178220, 233474, 56771, 133886, 50293, 37443, 22530, 77, 90, 1.74, 1124561,  X*
238, 246.0, 1217845, 397037, 29281, 68317, 4744, 55869, 24772, 11392, 66, 75, 1.83, 1809257,  X*
239, 247.0, 823877, 43944, 13572, 15952, 6536, 12275, 10119, 5745, 60, 64, 1.87, 932020,  X*
240, 248.0, 403107, 36683, 9044, 9392, 2603, 4589, 1608, 618, 57, 64, 1.98, 467644,  X*
241, 249.0, 2362198, 453122, 161597, 28092, 35211, 31664, 24512, 15554, 50, 56, 2.02, 3111950,  X*
242, 250.0, 3034976, 321943, 134712, 21367, 57226, 88963, 36520, 49974, 56, 61, 1.85, 3745681,  X*
243, 251.0, 642452, 116481, 30143, 3461, 8176, 4633, 6122, 4969, 38, 54, 1.83, 816437,  X*
244, 252.0, 747345, 400877, 29968, 80696, 39403, 29621, 44804, 21964, 34, 48, 1.81, 1394678,  X*
245, 253.0, 784852, 206230, 34115, 31193, 40984, 19611, 18161, 26643, 37, 43, 1.46, 1161789,  X*
246, 254.0, 704095, 114281, 44715, 6638, 15082, 26772, 9343, 8480, 35, 43, 1.37, 929406,  X*
247, 255.0, 589626, 61610, 33324, 13156, 5708, 9004, 6331, 2574, 47, 51, 1.58, 721333,  X*
248, 256.0, 119761, 24283, 4360, 3324, 5118, 5490, 3200, 2039, 57, 51, 1.51, 167575,  X*
249, 257.0, 1717552, 199145, 67696, 30297, 25828, 39954, 20580, 21440, 64, 54, 1.55, 2122492,  X*
250, 258.0, 324927, 124214, 11758, 842, 28494, 3039, 6186, 2539, 41, 40, 1.52, 501999,  X*
251, 259.0, 667873, 49912, 11635, 46086, 2744, 21737, 13617, 8391, 51, 43, 1.52, 821995,  X*
252, 260.0, 396520, 80586, 43709, 8635, 15511, 12059, 8778, 9835, 43, 50, 1.38, 575633,  X*
253, 261.0, 425607, 159821, 27057, 40561, 7993, 11123, 13377, 7713, 34, 53, 1.50, 693252,  X*
254, 262.0, 524014, 29577, 25175, 16816, 5958, 18774, 21449, 8276, 61, 78, 1.44, 650039,  X*
255, 263.0, 116942, 89353, 8092, 8103, 6982, 7255, 5489, 2125, 51, 61, 1.52, 244341,  X*
256, 264.0, 1365202, 36976, 15990, 8288, 2671, 3248, 3084, 2638, 47, 63, 1.62, 1438097,  X*
257, 265.0, 1205248, 61843, 74638, 38274, 12160, 19416, 14802, 27518, 56, 75, 1.64, 1453899,  X*
258, 266.0, 114041, 60081, 20945, 13386, 1562, 3961, 6465, 6277, 35, 69, 1.60, 226718,  X*
259, 267.0, 178207, 69130, 1888, 5237, 5422, 3787, 13267, 1731, 29, 63, 1.51, 278669,  X*
260, 268.0, 77020, 75540, 20711, 2216, 9257, 2116, 2694, 3655, 20, 54, 1.55, 193209,  X*
261, 269.0, 600202, 194263, 44153, 66299, 17694, 11149, 15629, 12256, 7, 44, 1.54, 961645,  X*
262, 270.0, 1954640, 685620, 427836, 69480, 84619, 42756, 170426, 68263, 3, 48, 1.48, 3503640,  X*
263, 271.0, 850408, 302895, 90451, 22819, 10796, 19901, 18726, 9980, 3, 63, 1.54, 1325976,  X*
264, 272.0, 586393, 29116, 14339, 11488, 4091, 8108, 4564, 5274, 24, 70, 1.71, 663373,  X*
265, 273.0, 2240879, 280103, 113475, 140437, 56431, 86302, 26367, 33220, 43, 75, 1.79, 2977214,  X*
266, 275.0, 707700, 224035, 13918, 20470, 17289, 26404, 8954, 8849, 54, 56, 1.67, 1027619,  X*
267, 276.0, 3086401, 1006778, 4408, 59683, 456565, 208042, 97722, 37866, 69, 35, 1.52, 4957465,  X*
268, 277.0, 304059, 6842, 3392, 16308, 34193, 26600, 17148, 7648, 84, 26, 1.31, 416190,  X*
269, 278.0, 1663715, 197759, 30309, 22777, 20404, 23192, 14918, 17395, 77, 16, 1.24, 1990469,  X*
270, 279.0, 313829, 273565, 13445, 8742, 29189, 14800, 22624, 9883, 66, 10, 0.99, 686077,  X*
271, 280.0, 1042954, 274464, 395154, 30010, 165526, 33116, 22976, 19066, 50, 43, 1.27, 1983266,  X*
272, 281.0, 144478, 35559, 8258, 18403, 16837, 5596, 5334, 2742, 26, 48, 1.51, 237207,  X*
273, 282.0, 176571, 16257, 12805, 3991, 12382, 12237, 5293, 1147, 40, 56, 1.67, 240683,  X*
274, 283.0, 437402, 168390, 6891, 17262, 22740, 27410, 13716, 4913, 50, 61, 1.64, 698724,  X*
275, 284.0, 540560, 37634, 10123, 5124, 4353, 4282, 4224, 2888, 54, 51, 1.76, 609188,  X*
276, 285.0, 704485, 265411, 16703, 36856, 35104, 46192, 14362, 3639, 61, 40, 1.57, 1122752,  X*
277, 286.0, 861271, 131853, 9672, 3857, 8692, 12735, 5035, 4215, 48, 21, 1.44, 1037330,  X*
278, 287.0, 905466, 486348, 20360, 136944, 105313, 115877, 81233, 139873, 51, 29, 1.27, 1991414,  X*
279, 288.0, 265182, 213453, 54472, 24856, 6857, 14134, 16258, 17521, 44, 29, 1.34, 612733,  X*
280, 289.0, 1039098, 62977, 13062, 7516, 5012, 15882, 9648, 9798, 48, 35, 1.25, 1162993,  X*
281, 290.0, 1326084, 449557, 76108, 55236, 33083, 21580, 28477, 12712, 38, 48, 1.26, 2002837,  X*
282, 291.0, 920622, 37964, 3702, 6807, 3007, 3429, 5833, 1461, 29, 48, 1.27, 982825,  X*
283, 292.0, 975417, 309253, 11437, 10161, 18476, 13545, 32240, 6627, 27, 29, 1.28, 1377156,  X*
284, 293.0, 301278, 107495, 25857, 40225, 10154, 14181, 25290, 15533, 17, 38, 1.23, 540013,  X*
285, 294.0, 614749, 231192, 34198, 72996, 40036, 21269, 22632, 18779, 24, 41, 1.34, 1055851,  X*
286, 295.0, 747217, 190081, 5079, 31309, 22788, 11764, 14835, 20151, 21, 37, 1.17, 1043224,  X*
287, 296.0, 865735, 213120, 76534, 77427, 31402, 45012, 50870, 26701, 30, 61, 1.20, 1386801,  X*
288, 297.0, 67577, 38264, 11695, 8281, 3506, 6705, 5049, 2693, 35, 60, 1.37, 143770,  X*
289, 298.0, 1869382, 146064, 3347, 24021, 16295, 20066, 12316, 20790, 41, 48, 1.28, 2112281,  X*
290, 299.0, 470331, 254853, 37174, 23930, 20616, 12936, 7974, 13229, 38, 51, 1.30, 841043,  X*
291, 300.0, 1595876, 116010, 31348, 12459, 9711, 20488, 34952, 10787, 40, 44, 1.31, 1831631,  X*
292, 301.0, 611863, 191697, 40809, 10037, 14000, 20154, 19119, 6447, 37, 38, 1.31, 914126,  X
293, 302.0, 343206, 76060, 10704, 7312, 16479, 10636, 16450, 7834, 37, 40, 1.16, 488681,  X
294, 303.0, 404068, 73462, 21701, 7877, 10441, 20309, 6650, 9838, 51, 43, 1.25, 554346,  X
295, 304.0, 988096, 211645, 50441, 20945, 27705, 31408, 52760, 43604, 50, 41, 1.08, 1426604,  X
296, 305.0, 191521, 54706, 9335, 5961, 2971, 3006, 3480, 2436, 43, 43, 1.20, 273416,  X
297, 306.0, 564767, 77641, 12321, 16239, 44482, 11807, 14998, 7383, 43, 43, 1.15, 749638,  X
298, 307.0, 1248563, 537735, 149549, 27966, 103771, 62518, 79217, 63917, 37, 41, 1.19, 2273236,  X
299, 308.0, 1458157, 260115, 55869, 28677, 41117, 37787, 26784, 17341, 37, 41, 1.20, 1925847,  X
300, 309.0, 873410, 100995, 27644, 8406, 11652, 11848, 5455, 9117, 43, 43, 1.34, 1048527,  X
301, 310.0, 1458123, 146045, 28583, 19048, 25821, 18884, 10627, 13214, 41, 44, 1.30, 1720345,  X
302, 311.0, 381868, 24616, 2564, 1949, 1762, 3379, 2809, 3414, 44, 40, 1.24, 422361,  X
303, 312.0, 1237553, 1017061, 69978, 96273, 22961, 45687, 73504, 36406, 34, 35, 1.28, 2599423,  X
304, 313.0, 2062912, 51430, 23185, 63329, 11749, 15928, 33895, 7729, 37, 50, 1.30, 2270157,  X
305, 314.0, 758865, 160316, 128392, 6612, 25073, 14335, 11336, 22456, 27, 61, 1.34, 1127385,  X
306, 315.0, 1436115, 185515, 10905, 31330, 5608, 16841, 13572, 8550, 24, 64, 1.33, 1708436,  X
307, 316.0, 141452, 55460, 3626, 4768, 3719, 6341, 9495, 3166, 34, 63, 1.33, 228027,  X
308, 317.0, 2189683, 576890, 40727, 16918, 25109, 40181, 88754, 26481, 27, 37, 1.22, 3004743,  X
309, 318.0, 629089, 99310, 25587, 13876, 9240, 9563, 9256, 3684, 30, 27, 1.28, 799605,  X
310, 319.0, 162105, 68674, 9339, 14962, 6261, 3202, 5692, 4901, 23, 30, 1.24, 275136,  X
311, 320.0, 683311, 35762, 8167, 9131, 11382, 5852, 1958, 9486, 24, 43, 1.23, 765049,  X
312, 321.0, 132227, 11442, 3733, 1165, 961, 1213, 1598, 718, 26, 56, 1.35, 153057,  X
313, 322.0, 364974, 11292, 35122, 3497, 8949, 7008, 5643, 3966, 34, 74, 1.56, 440451,  X
314, 323.0, 881468, 346318, 58973, 47061, 12665, 12980, 35345, 20605, 34, 70, 1.48, 1415415,  X
315, 324.0, 2064491, 1927966, 185071, 120982, 260501, 109460, 117950, 162827, 24, 61, 1.39, 4949248,  X
316, 325.0, 3622277, 758730, 72655, 47501, 29207, 111182, 88259, 26282, 29, 51, 1.34, 4756093,  X
317, 326.0, 1180245, 362520, 27129, 8535, 20528, 16676, 16376, 15458, 20, 21, 1.26, 1647467,  X
318, 327.0, 99838, 93553, 5873, 13672, 4029, 4036, 3692, 3541, 21, 16, 1.22, 228234,  X
319, 328.0, 180625, 51974, 20202, 1615, 6215, 4400, 8562, 4030, 23, 26, 1.18, 277623,  X
320, 329.0, 66786, 52983, 300, 6656, 9341, 6155, 18917, 4016, 21, 23, 1.07, 165154,  X
321, 330.0, 674309, 46554, 12780, 25768, 16074, 31344, 23765, 8154, 44, 40, 1.08, 838748,  X
322, 331.0, 230310, 1414851, 204061, 162595, 98199, 106450, 71771, 43375, 50, 41, 1.24, 2331612,  X
323, 332.0, 1847187, 1143973, 275620, 325677, 49782, 139311, 32706, 41577, 53, 44, 1.48, 3855833,  X
324, 333.0, 132251, 2812, 9932, 1779, 2649, 2771, 4876, 1366, 57, 74, 1.52, 158436,  X
325, 334.0, 296275, 128329, 9200, 14721, 5036, 10717, 3008, 4642, 40, 63, 1.77, 471928,  X
326, 335.0, 516230, 578323, 90556, 11599, 66105, 39736, 36704, 21798, 40, 57, 1.79, 1361051,  X
327, 336.0, 2172722, 983693, 154835, 222055, 295984, 128618, 93734, 35369, 41, 53, 1.78, 4087010,  X
328, 337.0, 110629, 83454, 26945, 6426, 7772, 12103, 2695, 7858, 35, 40, 1.56, 257882,  X
329, 338.0, 308293, 83504, 15740, 4310, 26127, 11926, 12195, 12308, 41, 40, 1.46, 474403,  X
330, 339.0, 1067044, 87494, 59497, 28819, 17117, 21931, 10100, 9484, 50, 54, 1.53, 1301486,  X
331, 340.0, 897101, 39535, 61598, 4906, 12192, 15426, 8518, 6882, 54, 69, 1.65, 1046158,  X
332, 341.0, 1015780, 1444222, 42405, 87940, 26670, 36527, 27693, 17487, 40, 54, 1.64, 2698724,  X
333, 342.0, 1096272, 93036, 8603, 13736, 17467, 8811, 15815, 5017, 35, 54, 1.50, 1258757,  X
334, 343.0, 554867, 1110083, 12995, 16403, 30209, 52156, 39340, 22948, 23, 24, 1.47, 1839001,  X
335, 344.0, 164037, 29629, 5227, 3223, 2241, 6972, 3195, 1139, 24, 11, 1.34, 215663,  X
336, 345.0, 1259399, 178570, 39789, 31740, 17589, 9736, 23819, 16289, 29, 29, 1.24, 1576931,  X
337, 346.0, 60402, 52227, 3043, 2584, 1142, 5240, 4185, 5978, 30, 26, 1.06, 134801,  X
338, 347.0, 851681, 168740, 33815, 40188, 31059, 14021, 10123, 12359, 35, 51, 1.20, 1161986,  X
339, 348.0, 152408, 57514, 4369, 10585, 11479, 7264, 3863, 2300, 29, 50, 1.37, 249782,  X
340, 349.0, 917426, 184816, 70530, 38385, 24338, 30289, 19964, 25315, 40, 53, 1.39, 1311063,  X
341, 350.0, 101503, 8461, 6272, 1208, 3747, 2545, 1007, 2977, 47, 69, 1.39, 127720,  X
342, 351.0, 1880515, 349393, 10247, 48965, 37021, 26949, 20637, 27490, 48, 61, 1.45, 2401217,  X
343, 352.0, 562761, 130275, 143140, 29104, 17110, 24796, 35393, 28600, 44, 77, 1.39, 971179,  X
344, 353.0, 223894, 18671, 7460, 1748, 3747, 2584, 4382, 978, 43, 75, 1.35, 263464,  X
345, 354.0, 356860, 24686, 32047, 28593, 10060, 7828, 9457, 3576, 40, 84, 1.49, 473107,  X
346, 355.0, 1563668, 203089, 39221, 61619, 48720, 21497, 48694, 18487, 40, 93, 1.47, 2004995,  X
347, 356.0, 309269, 28107, 1566, 11982, 13476, 6896, 5404, 7481, 47, 81, 1.45, 384181,  X
348, 357.0, 1355442, 86569, 23817, 27836, 13902, 18712, 12639, 5908, 50, 83, 1.48, 1544825,  X
349, 358.0, 68412, 12932, 5999, 2745, 4191, 3262, 1220, 1683, 54, 70, 1.56, 100444,  X
350, 359.0, 1259674, 484014, 70643, 12625, 10506, 61632, 15514, 14333, 60, 63, 1.43, 1928941,  X
351, 360.0, 1647504, 341865, 222607, 193745, 130352, 64097, 54781, 36724, 53, 70, 1.61, 2691675,  X
352, 361.0, 205903, 43716, 5671, 4414, 4814, 4869, 2298, 1084, 50, 63, 1.77, 272769,  X
353, 362.0, 113502, 70727, 4406, 2863, 9787, 5948, 2366, 3097, 41, 48, 1.66, 212696,  X
354, 363.0, 225213, 38041, 11620, 24304, 6996, 4582, 6051, 4279, 35, 63, 1.69, 321086,  X
355, 364.0, 3407360, 547868, 149926, 49306, 13855, 39577, 36346, 46290, 29, 54, 1.68, 4290528,  X
356, 365.0, 267568, 173772, 60838, 3633, 10473, 23879, 8971, 4603, 29, 61, 1.63, 553737,  X
357, 366.0, 824595, 274903, 720, 39808, 9274, 15864, 13331, 11475, 26, 64, 1.48, 1189970,  X
358, 367.0, 2757092, 125548, 182337, 51280, 30012, 38129, 43498, 20964, 34, 69, 1.62, 3248860,  X
359, 368.0, 439122, 21724, 6175, 9839, 2734, 3972, 1415, 1245, 41, 77, 1.74, 486226,  X
360, 369.0, 1204562, 242387, 64736, 112182, 48886, 45201, 16617, 19546, 43, 80, 1.88, 1754117,  X
361, 370.0, 102459, 3905, 736, 3007, 1592, 1600, 964, 587, 57, 94, 1.80, 114850,  X
362, 371.0, 166190, 8271, 739, 4440, 1542, 2153, 1409, 1371, 61, 84, 1.84, 186115,  X
363, 372.0, 228416, 80652, 8208, 2791, 2647, 3971, 1465, 1636, 51, 69, 1.84, 329786,  X
364, 373.0, 443480, 78603, 6376, 4808, 18333, 11606, 4403, 6354, 53, 53, 1.56, 573963,  X
365, 374.0, 96857, 33228, 13629, 13393, 8460, 14837, 5696, 4534, 54, 53, 1.44, 190634,  X
366, 375.0, 379417, 30947, 4714, 7062, 4858, 5859, 10101, 3016, 53, 48, 1.34, 445974,  X
367, 376.0, 1119227, 60318, 17124, 8881, 6995, 6610, 12180, 8234, 60, 56, 1.31, 1239569,  X
368, 377.0, 111936, 37150, 2618, 6739, 1905, 1427, 970, 1407, 43, 66, 1.34, 164152,  X
369, 378.0, 1586504, 994036, 349354, 152451, 54983, 99020, 54199, 54454, 29, 64, 1.56, 3345001,  X
370, 379.0, 342391, 220015, 4290, 10285, 6400, 4247, 6416, 4941, 10, 51, 1.45, 598985,  X
371, 380.0, 2398329, 231687, 28454, 62575, 18155, 34301, 19145, 19888, 14, 51, 1.55, 2812534,  X
372, 381.0, 590216, 23820, 5760, 11465, 21968, 18552, 8922, 10996, 41, 51, 1.51, 691699,  X
373, 382.0, 195227, 53076, 10236, 13422, 14952, 12337, 4627, 5446, 51, 48, 1.43, 309323,  X
374, 383.0, 679985, 136875, 96944, 9478, 29472, 47722, 17092, 21324, 75, 66, 1.31, 1038892,  X
375, 384.0, 668905, 405296, 135095, 70485, 74973, 41780, 18567, 18237, 69, 67, 1.55, 1433338,  X
376, 385.0, 319921, 35472, 8788, 4743, 6443, 11707, 4775, 3806, 63, 67, 1.50, 395655,  X
377, 386.0, 691461, 42320, 24612, 54145, 42672, 33423, 16530, 14986, 69, 75, 1.63, 920149,  X
378, 387.0, 761182, 29212, 11142, 33857, 5078, 6970, 3385, 5640, 61, 83, 1.76, 856466,  X
379, 388.0, 2149044, 284453, 76240, 47467, 51309, 57398, 29692, 85638, 69, 81, 1.67, 2781241,  X
380, 389.0, 976819, 622036, 7341, 73197, 38984, 40993, 66413, 17363, 54, 75, 1.39, 1843146,  X
381, 390.0, 1769328, 349223, 84150, 20181, 33298, 31840, 25151, 14100, 41, 64, 1.45, 2327271,  X
382, 391.0, 727570, 217338, 123903, 27654, 24247, 20543, 16060, 26880, 37, 60, 1.50, 1184195,  X
383, 392.0, 719653, 224540, 14527, 25236, 11248, 7820, 5883, 2728, 20, 53, 1.50, 1011635,  X
384, 393.0, 139919, 17693, 594, 1136, 445, 2218, 1448, 1510, 26, 50, 1.44, 164963,  X
385, 394.0, 140507, 8507, 3052, 1155, 2673, 1852, 1847, 621, 34, 53, 1.52, 160214,  X
386, 395.0, 371345, 88908, 5149, 49104, 13678, 19837, 16816, 14377, 41, 51, 1.44, 579214,  X
387, 396.0, 578638, 124047, 73976, 51880, 34100, 25292, 21475, 8973, 54, 64, 1.50, 918381,  X
388, 397.0, 2149916, 189246, 9624, 26405, 24765, 36676, 9212, 13970, 57, 69, 1.31, 2459814,  X
389, 398.0, 113010, 133367, 39085, 68921, 39728, 46224, 8778, 13541, 61, 74, 1.59, 462654,  X
390, 399.0, 1402603, 340394, 353070, 229879, 15957, 63720, 42793, 38028, 53, 83, 1.87, 2486444,  X
391, 400.0, 1593069, 492768, 78026, 22089, 163551, 38362, 49357, 58131, 50, 67, 1.81, 2495353,  X
392, 401.0, 133419, 74760, 35421, 3409, 12546, 8520, 6386, 8826, 41, 80, 1.68, 283287,  X
393, 402.0, 1606454, 769791, 91199, 52566, 51106, 54761, 48066, 34809, 29, 67, 1.70, 2708752,  X
394, 403.0, 821670, 95615, 52817, 14658, 27569, 13926, 10368, 5348, 34, 57, 1.67, 1041971,  X
395, 407.0, 698871, 74609, 90183, 28530, 14514, 12261, 16340, 5010, 34, 78, 1.60, 940318,  X
396, 408.0, 1671864, 458889, 89713, 104803, 129177, 195940, 22846, 27876, 47, 74, 1.81, 2701108,  X
397, 410.0, 715719, 208939, 116530, 71953, 96257, 101191, 15877, 3493, 61, 83, 2.19, 1329959,  X
398, 411.0, 2029275, 1149301, 140839, 414799, 682897, 209568, 124505, 59366, 63, 78, 2.27, 4810550,  X
399, 412.0, 887378, 169795, 9258, 40165, 54044, 36190, 9415, 12222, 74, 60, 2.15, 1218467,  X
400, 414.0, 1114256, 359879, 12177, 18678, 68689, 111481, 43083, 13674, 74, 47, 1.83, 1741917,  X
401, 416.0, 2297662, 105029, 154327, 13124, 52086, 14252, 5739, 2932, 56, 53, 2.22, 2645151,  X
402, 417.0, 747121, 28219, 7197, 15074, 24223, 12756, 9167, 5097, 64, 54, 1.81, 848854,  X
403, 419.0, 164963, 797162, 124616, 61790, 85172, 67376, 29581, 29417, 56, 54, 1.82, 1360077,  X
404, 420.0, 2679229, 1183147, 68219, 73898, 127217, 73877, 102737, 24996, 38, 61, 1.75, 4333320,  X
405, 421.0, 239808, 10914, 807, 3419, 3432, 5234, 1343, 696, 60, 47, 1.88, 265653,  X
406, 423.0, 629075, 85986, 22765, 30803, 11848, 7853, 6156, 1366, 43, 51, 1.66, 795852,  X
407, 424.0, 1358103, 164663, 28077, 97417, 179540, 36705, 34104, 24634, 50, 57, 1.70, 1923243,  X
408, 425.0, 439848, 22425, 6821, 11342, 10441, 18853, 6158, 3781, 74, 69, 1.62, 519669,  X
409, 426.0, 1985748, 650567, 17978, 48008, 33115, 127512, 40819, 14472, 66, 60, 1.61, 2918219,  X
410, 427.0, 183949, 170189, 8077, 32052, 12997, 36460, 4163, 2413, 78, 50, 1.81, 450300,  X
411, 428.0, 127556, 32550, 1886, 3298, 1529, 2804, 1828, 870, 74, 40, 1.52, 172321,  X
412, 429.0, 671803, 248135, 307848, 122166, 49743, 47012, 90755, 22686, 51, 53, 1.64, 1560148,  X
413, 430.0, 56465, 31420, 20493, 8723, 12123, 5102, 3641, 4829, 43, 70, 1.74, 142796,  X
414, 431.0, 60507, 23173, 15750, 2135, 1453, 6491, 1803, 2330, 40, 83, 1.90, 113642,  X
415, 432.0, 375125, 79790, 3235, 14058, 11888, 14529, 10003, 5385, 50, 84, 1.62, 514013,  X
416, 433.0, 878961, 567040, 50970, 39922, 94552, 41663, 19287, 6282, 48, 63, 1.74, 1698677,  X
417, 434.0, 874215, 366146, 77225, 57492, 50556, 70062, 42748, 24860, 53, 56, 1.62, 1563304,  X
418, 435.0, 468512, 56794, 9506, 24998, 2968, 5918, 6708, 6116, 44, 54, 1.57, 581520,  X
419, 436.0, 756898, 565967, 88396, 52710, 177587, 145209, 13833, 7270, 47, 54, 1.72, 1807870,  X
420, 437.0, 1239863, 96678, 114194, 128859, 121615, 113286, 14840, 5579, 64, 69, 2.22, 1834914,  X
421, 438.0, 82703, 9913, 6725, 1153, 1153, 1615, 346, 568, 60, 78, 2.38, 104176,  X
422, 439.0, 808690, 67894, 123956, 18054, 23844, 24711, 14130, 5041, 67, 87, 2.61, 1086320,  X
423, 440.0, 312388, 27714, 37638, 16017, 12497, 13323, 5385, 4502, 66, 100, 2.74, 429464,  X
424, 441.0, 189905, 52912, 2886, 8038, 8318, 10880, 4439, 1903, 57, 88, 2.48, 279281,  X
425, 442.0, 75167, 4972, 4382, 5214, 963, 1004, 1051, 325, 56, 96, 2.32, 93078,  X
426, 443.0, 107682, 85644, 8185, 1389, 3872, 3158, 2654, 1649, 41, 74, 2.05, 214233,  X
427, 444.0, 1174358, 309197, 42718, 101769, 38978, 29058, 31359, 8237, 30, 63, 1.94, 1735674,  X
428, 445.0, 39303, 5036, 3137, 645, 2871, 1278, 1028, 430, 29, 74, 1.79, 53728,  X
429, 446.0, 1106254, 76411, 21099, 9990, 34276, 42331, 13448, 2941, 48, 54, 1.82, 1306750,  X
430, 447.0, 1967763, 322758, 67813, 34199, 34892, 26107, 13915, 13588, 54, 64, 1.65, 2481035,  X
431, 448.0, 183428, 20239, 14766, 12261, 9553, 7485, 2176, 3938, 63, 69, 1.79, 253846,  X
432, 449.0, 1306863, 192338, 18482, 27334, 11880, 7331, 8803, 4075, 48, 64, 1.78, 1577106,  X
433, 450.0, 1454749, 285903, 39594, 32142, 52730, 52722, 46506, 7042, 38, 63, 1.73, 1971388,  X
434, 451.0, 464633, 41896, 3062, 7501, 13134, 8292, 3135, 1384, 50, 57, 1.74, 543037,  X
435, 452.0, 166371, 237283, 4580, 8194, 18855, 29095, 8801, 16611, 47, 30, 1.51, 489790,  X
436, 453.0, 881108, 183904, 58780, 46922, 38432, 26442, 11686, 6598, 56, 37, 1.57, 1253872,  X
437, 454.0, 1048687, 77423, 16263, 5633, 9789, 7833, 6215, 2709, 50, 38, 1.49, 1174552,  X
438, 455.0, 203770, 48390, 3689, 3374, 2303, 2268, 850, 391, 35, 37, 1.73, 265035,  X
439, 456.0, 1753629, 134272, 58954, 51389, 36368, 21326, 10436, 4543, 30, 61, 1.98, 2070917,  X
440, 457.0, 145611, 112186, 26242, 3952, 20409, 54393, 15076, 9173, 48, 53, 2.04, 387042,  X
441, 458.0, 1894977, 384016, 245233, 92043, 151416, 21877, 17869, 11294, 37, 63, 2.22, 2818725,  X
442, 459.0, 70019, 21414, 11565, 3403, 16532, 8478, 3642, 977, 54, 70, 2.27, 136030,  X
443, 460.0, 934644, 267330, 59014, 19890, 69521, 36873, 23099, 15401, 57, 61, 2.07, 1425772,  X
444, 461.0, 897440, 96043, 27870, 32327, 69855, 26224, 19984, 10168, 50, 67, 1.80, 1179911,  X
445, 462.0, 1416429, 100242, 11499, 94396, 83326, 34229, 6665, 6856, 67, 64, 2.10, 1753642,  X
446, 463.0, 265892, 31560, 5243, 6261, 8806, 11013, 2218, 1759, 67, 61, 1.77, 332752,  X
447, 464.0, 665164, 20491, 8928, 13009, 8642, 4669, 2619, 1426, 67, 70, 1.88, 724948,  X
448, 465.0, 62697, 49403, 18324, 13061, 10143, 4627, 2003, 2990, 57, 77, 2.10, 163248,  X
449, 466.0, 1531792, 90904, 40894, 29412, 53324, 33751, 22736, 5833, 61, 75, 2.14, 1808646,  X
450, 467.0, 1092284, 646328, 49123, 41301, 36851, 53719, 29905, 9940, 48, 69, 1.95, 1959451,  X
451, 468.0, 2018949, 70054, 35256, 28969, 13623, 20138, 3344, 3244, 50, 69, 2.24, 2193577,  X
452, 469.0, 195774, 77543, 127394, 13281, 28176, 28647, 10403, 10958, 57, 77, 2.22, 492176,  X
453, 470.0, 616621, 250072, 32917, 45779, 68044, 46689, 3561, 3005, 51, 69, 2.41, 1066688,  X
454, 471.0, 2105504, 430577, 52659, 41705, 32663, 46198, 14339, 5563, 53, 74, 2.53, 2729208,  X
455, 472.0, 418942, 65145, 30312, 33179, 11782, 9544, 1664, 2214, 47, 75, 3.03, 572782,  X
456, 474.0, 149207, 135466, 25628, 17685, 25778, 31820, 5206, 2533, 51, 61, 2.88, 393323,  X
457, 475.0, 154040, 63505, 11967, 18944, 9370, 3843, 2131, 3166, 40, 67, 2.91, 266966,  X
458, 476.0, 1229293, 17193, 11052, 9791, 16516, 10796, 5482, 1569, 51, 78, 2.58, 1301692,  X
459, 477.0, 2092079, 157233, 12272, 17659, 17398, 19694, 17866, 3021, 56, 63, 2.39, 2337222,  X
460, 478.0, 2000959, 236756, 78513, 16154, 20852, 31026, 13177, 8462, 48, 66, 1.97, 2405899,  X
461, 479.0, 1176242, 161705, 17400, 29978, 21102, 10755, 3285, 1987, 50, 61, 2.09, 1422454,  X
462, 480.0, 122915, 3750, 2610, 2042, 1252, 2224, 428, 132, 50, 63, 2.21, 135353,  X
463, 481.0, 1340369, 67774, 5454, 5431, 16293, 8234, 2762, 2599, 50, 60, 2.13, 1448916,  X
464, 482.0, 119682, 89771, 1748, 1043, 12118, 9697, 2176, 2397, 51, 35, 2.03, 238632,  X
465, 483.0, 392521, 9928, 13681, 13357, 15912, 18103, 4595, 1880, 74, 44, 2.06, 469977,  X
466, 484.0, 192559, 79504, 24633, 14730, 6640, 4039, 1414, 2386, 53, 40, 2.10, 325905,  X
467, 485.0, 398348, 168862, 25902, 21381, 40092, 28935, 40113, 9185, 54, 44, 1.71, 732818,  X
468, 486.0, 2942, 12126, 10512, 10425, 13784, 13015, 4039, 4269, 66, 75, 1.74, 71112,  X
469, 487.0, 1142849, 238207, 51579, 33668, 30414, 36537, 18677, 12760, 53, 66, 1.92, 1564691,  X
470, 488.0, 1429340, 217590, 10118, 38634, 29925, 24161, 26720, 17424, 61, 57, 1.70, 1793912,  X
471, 489.0, 580054, 154823, 39470, 47057, 76087, 50299, 16121, 9555, 66, 61, 1.42, 973466,  X
472, 490.0, 73280, 17336, 10767, 7407, 11178, 11383, 3937, 2484, 66, 60, 1.55, 137772,  X
473, 491.0, 1313070, 93485, 17763, 30301, 8734, 24841, 13169, 7593, 69, 63, 1.54, 1508956,  X
474, 492.0, 570849, 147044, 42191, 12660, 54322, 50897, 26599, 7036, 81, 64, 1.47, 911598,  X
475, 493.0, 892029, 85105, 17751, 21547, 83355, 24172, 9758, 10846, 80, 61, 1.55, 1144563,  X
