obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
237, 240.0, 1808011, 380342, 95636, 35263, 47752, 17713, 10001, 5233, 43, 37, 1.92, 2399951,  X*
238, 241.0, 213195, 17160, 15663, 6075, 5917, 4281, 3116, 2870, 38, 44, 1.77, 268277,  X*
239, 242.0, 245438, 74147, 4482, 4070, 6456, 6721, 4767, 2011, 37, 35, 1.73, 348092,  X*
240, 243.0, 166711, 31475, 3924, 3015, 1970, 7527, 1475, 1268, 44, 41, 1.77, 217365,  X*
241, 244.0, 247565, 31171, 7240, 14092, 10058, 7240, 1848, 1345, 63, 47, 2.01, 320559,  X*
242, 245.0, 929729, 243983, 68730, 52208, 18743, 30683, 9284, 5937, 57, 40, 2.00, 1359297,  X*
243, 246.0, 1659711, 144908, 46278, 29935, 27721, 23822, 8881, 15116, 61, 54, 1.98, 1956372,  X*
244, 247.0, 426582, 159026, 27416, 7926, 25086, 18229, 25418, 7745, 53, 54, 1.96, 697428,  X*
245, 248.0, 1360563, 622570, 19762, 149805, 45506, 156099, 24001, 18648, 56, 47, 2.00, 2396954,  X*
246, 249.0, 212628, 84768, 2217, 7456, 6049, 10490, 1571, 766, 61, 29, 1.89, 325945,  X*
247, 250.0, 673909, 859230, 22866, 92307, 47987, 172186, 72351, 29815, 67, 14, 1.53, 1970651,  X*
248, 251.0, 125611, 377022, 16517, 44757, 28778, 36327, 9910, 7406, 64, 11, 1.54, 646328,  X*
249, 252.0, 221169, 53605, 21752, 2814, 7623, 4127, 1465, 2540, 50, 17, 1.78, 315095,  X*
250, 253.0, 1573271, 254245, 38474, 10455, 15168, 42372, 25117, 5629, 51, 23, 1.68, 1964731,  X*
251, 254.0, 150529, 36909, 4267, 7605, 3099, 11657, 2996, 1855, 56, 30, 1.59, 218917,  X*
252, 255.0, 1896568, 80900, 69454, 10944, 10080, 36980, 11399, 5369, 69, 48, 1.80, 2121694,  X*
253, 256.0, 156700, 21192, 2988, 4709, 12304, 5252, 3774, 1619, 84, 41, 1.67, 208538,  X*
254, 257.0, 1546898, 394791, 128313, 165984, 53502, 61764, 16172, 14996, 80, 56, 1.83, 2382420,  X*
255, 258.0, 443683, 44771, 14356, 16219, 10544, 11078, 1790, 2884, 74, 63, 2.09, 545325,  X*
256, 259.0, 1687396, 187403, 25224, 48102, 40354, 25761, 18144, 10154, 61, 53, 2.10, 2042538,  X*
257, 260.0, 188083, 26557, 4431, 7108, 8633, 6583, 3120, 1423, 60, 56, 2.01, 245938,  X*
258, 261.0, 60988, 9502, 2564, 2353, 2245, 3176, 2227, 634, 69, 51, 2.05, 83689,  X*
259, 262.0, 595033, 8114, 6553, 9690, 2537, 5008, 2869, 1509, 75, 60, 1.82, 631313,  X*
260, 263.0, 188247, 10517, 8581, 7081, 4442, 4076, 3498, 1571, 81, 74, 1.66, 228013,  X*
261, 264.0, 128224, 5922, 2625, 963, 795, 1351, 500, 232, 78, 78, 1.78, 140612,  X*
262, 265.0, 473401, 281949, 18127, 12705, 40334, 42292, 14484, 7229, 74, 64, 1.70, 890521,  X*
263, 266.0, 53598, 21561, 12304, 6113, 9868, 10922, 2586, 1537, 77, 54, 1.84, 118489,  X*
264, 267.0, 387465, 46771, 18296, 9674, 4891, 7940, 4583, 4112, 70, 48, 1.81, 483732,  X*
265, 268.0, 1121604, 244252, 260453, 39038, 105006, 129122, 51129, 24674, 78, 53, 1.82, 1975278,  X*
266, 269.0, 385617, 209273, 12024, 18340, 27185, 23278, 16066, 12187, 74, 54, 1.59, 703970,  X*
267, 270.0, 2191015, 273322, 103577, 95145, 60452, 129841, 27922, 33325, 70, 54, 1.71, 2914599,  X*
268, 271.0, 1478588, 112730, 60073, 6241, 22110, 35841, 14175, 6888, 80, 54, 1.61, 1736646,  X*
269, 272.0, 68962, 14460, 12536, 13340, 9688, 8944, 3243, 3372, 78, 54, 1.65, 134545,  X*
270, 273.0, 199383, 48223, 3621, 16868, 4209, 3172, 6308, 1303, 67, 67, 1.61, 283087,  X*
271, 274.0, 320756, 531788, 19326, 38615, 80249, 39455, 13711, 7631, 50, 51, 1.73, 1051531,  X*
272, 275.0, 1158955, 189545, 47292, 64985, 35965, 31252, 6993, 8644, 41, 51, 1.91, 1543631,  X*
273, 276.0, 948709, 90535, 26489, 25992, 19999, 20684, 11270, 10354, 37, 44, 1.90, 1154032,  X*
274, 277.0, 133071, 57604, 4278, 1091, 6251, 4313, 2386, 1398, 41, 26, 1.73, 210392,  X*
275, 278.0, 1205564, 542103, 147432, 80423, 96206, 89874, 48241, 27286, 48, 40, 1.75, 2237129,  X*
276, 279.0, 432750, 48806, 6137, 5016, 7675, 5781, 4199, 1840, 47, 27, 1.70, 512204,  X*
277, 280.0, 2110002, 1111289, 34973, 99636, 98047, 108647, 31759, 46138, 40, 14, 1.42, 3640491,  X*
278, 281.0, 219202, 137544, 6570, 17259, 23639, 21367, 8168, 3641, 50, 21, 1.39, 437390,  X*
279, 282.0, 1219806, 378354, 246729, 139023, 109342, 150310, 31482, 35383, 56, 27, 1.64, 2310429,  X*
280, 283.0, 1033823, 122586, 26906, 8657, 8950, 16726, 17395, 9307, 60, 34, 1.52, 1244350,  X*
281, 284.0, 598005, 56981, 4511, 6207, 4947, 3141, 4523, 1333, 50, 38, 1.52, 679648,  X*
282, 285.0, 67793, 43276, 4027, 6767, 5534, 3432, 3023, 2211, 41, 43, 1.55, 136063,  X*
283, 286.0, 944086, 288101, 30878, 23049, 34416, 54726, 8102, 6399, 38, 27, 1.65, 1389757,  X*
284, 287.0, 2498585, 603312, 220495, 20338, 69575, 121103, 64018, 28146, 41, 29, 1.47, 3625572,  X*
285, 288.0, 1801331, 350947, 29875, 79566, 16823, 24650, 21872, 12495, 43, 37, 1.59, 2337559,  X*
286, 289.0, 669157, 103849, 28736, 8323, 14210, 13098, 16658, 4108, 47, 40, 1.58, 858139,  X*
287, 290.0, 288288, 82221, 16014, 19115, 15513, 11954, 6061, 1701, 40, 48, 1.74, 440867,  X*
288, 291.0, 321158, 250698, 20545, 42161, 25304, 15344, 8316, 4347, 26, 47, 1.80, 687873,  X*
289, 292.0, 713489, 48407, 17622, 14040, 18051, 11464, 12180, 4808, 40, 50, 1.79, 840061,  X*
290, 293.0, 156733, 95330, 4599, 4117, 7363, 13912, 5953, 2509, 44, 35, 1.65, 290516,  X*
291, 294.0, 743864, 288358, 13871, 7369, 32303, 16276, 14196, 4971, 37, 17, 1.59, 1121208,  X*
292, 295.0, 161541, 33596, 12310, 8839, 5690, 9224, 2472, 2795, 53, 24, 1.55, 236467,  X*
293, 296.0, 1427846, 155951, 33224, 18545, 10025, 37291, 35705, 6198, 56, 20, 1.34, 1724785,  X*
294, 297.0, 179663, 18995, 9244, 10874, 10220, 6351, 3597, 3297, 60, 41, 1.40, 242241,  X*
295, 298.0, 2651754, 351000, 162918, 145592, 64532, 126421, 65691, 35849, 77, 64, 1.55, 3603757,  X*
296, 299.0, 3241586, 283691, 68006, 21927, 28195, 24919, 37072, 5157, 63, 57, 1.64, 3710553,  X*
297, 300.0, 419992, 286670, 41571, 42331, 22499, 36169, 18350, 5897, 54, 57, 1.63, 873479,  X*
298, 301.0, 1346248, 152208, 25285, 8575, 39583, 16575, 12802, 4256, 48, 44, 1.67, 1605532,  X
299, 302.0, 1043220, 150097, 50180, 26682, 12625, 31002, 16979, 8518, 44, 43, 1.68, 1339303,  X
300, 303.0, 300918, 4974, 10869, 801, 5639, 8137, 5637, 2018, 69, 53, 1.55, 338993,  X
301, 304.0, 2586894, 676719, 168366, 151871, 55629, 66344, 55979, 10491, 64, 56, 1.71, 3772293,  X
302, 305.0, 121998, 24962, 2105, 18243, 4054, 3799, 3049, 1505, 63, 69, 1.71, 179715,  X
303, 306.0, 274889, 33520, 5373, 15279, 7474, 5412, 2229, 2745, 56, 69, 1.82, 346921,  X
304, 307.0, 2019291, 231648, 84599, 59139, 38388, 64237, 62115, 51505, 44, 66, 1.70, 2610922,  X
305, 308.0, 630399, 1258728, 147109, 228838, 92259, 159635, 43231, 45875, 50, 61, 1.88, 2606074,  X
306, 309.0, 1825053, 243941, 9792, 33738, 22516, 16584, 9891, 10773, 47, 48, 1.69, 2172288,  X
307, 310.0, 3403861, 578963, 81004, 118664, 102012, 59363, 47264, 17060, 44, 41, 1.67, 4408191,  X
308, 311.0, 288650, 46991, 10788, 13506, 10771, 9411, 1245, 2949, 41, 38, 1.76, 384311,  X
309, 312.0, 1967007, 710691, 188164, 174377, 39671, 129845, 16315, 53135, 43, 44, 2.01, 3279205,  X
310, 313.0, 702391, 103229, 19873, 15524, 24275, 12038, 21825, 10921, 47, 50, 1.82, 910076,  X
311, 314.0, 813931, 542499, 131936, 190519, 78125, 192145, 26878, 24879, 57, 54, 2.04, 2000912,  X
312, 315.0, 267747, 86164, 23005, 7099, 13951, 8030, 8211, 1715, 50, 51, 2.03, 415922,  X
313, 316.0, 1532918, 45565, 18328, 27490, 19051, 24553, 13903, 13582, 60, 54, 1.80, 1695390,  X
314, 317.0, 3874096, 1191308, 34850, 133919, 120495, 57904, 54335, 54107, 51, 47, 1.56, 5521014,  X
315, 318.0, 144880, 21781, 8473, 10041, 6560, 9740, 5512, 1111, 53, 50, 1.71, 208098,  X
316, 319.0, 291503, 48202, 2683, 4260, 5802, 4386, 3823, 1566, 56, 41, 1.44, 362225,  X
317, 320.0, 655380, 25995, 22037, 8462, 2522, 2993, 3771, 3490, 37, 47, 1.48, 724650,  X
318, 321.0, 125112, 60676, 9793, 6056, 6451, 8369, 2820, 4010, 48, 51, 1.53, 223287,  X
319, 322.0, 140447, 13070, 2364, 4048, 3098, 1492, 916, 575, 34, 48, 1.70, 166010,  X
320, 323.0, 787139, 205810, 22352, 81946, 82470, 24306, 9801, 8522, 30, 60, 1.80, 1222346,  X
321, 324.0, 329438, 52377, 13839, 24522, 23828, 24080, 16922, 14110, 51, 50, 1.79, 499116,  X
322, 325.0, 82974, 72566, 4859, 14171, 9032, 7658, 4709, 1665, 48, 51, 1.74, 197634,  X
323, 326.0, 96228, 51205, 4571, 4824, 8021, 6254, 9650, 1448, 51, 41, 1.64, 182201,  X
324, 327.0, 652324, 239497, 31781, 34576, 33363, 61222, 9721, 6679, 64, 37, 1.63, 1069163,  X
325, 328.0, 74115, 139368, 19330, 4881, 9954, 3284, 2976, 2398, 34, 26, 1.57, 256306,  X
326, 329.0, 1680491, 62826, 28134, 11939, 17950, 27021, 19767, 5574, 48, 30, 1.61, 1853702,  X
327, 330.0, 42379, 45097, 3518, 6589, 4706, 4962, 2448, 985, 44, 34, 1.61, 110684,  X
328, 331.0, 859359, 629888, 29719, 47340, 160759, 59767, 77151, 22530, 35, 24, 1.59, 1886513,  X
329, 332.0, 2279629, 299430, 71419, 31404, 16246, 21854, 9831, 12766, 47, 34, 1.61, 2742579,  X
330, 333.0, 1652763, 850130, 158730, 130036, 51727, 41238, 81443, 18749, 21, 30, 1.57, 2984816,  X
331, 334.0, 1456542, 123126, 23732, 30356, 17526, 38152, 23031, 11409, 34, 38, 1.56, 1723874,  X
332, 335.0, 1045212, 356249, 43704, 22226, 37858, 53313, 6955, 3943, 40, 43, 1.70, 1569460,  X
333, 336.0, 52779, 5204, 1687, 1435, 1942, 1682, 1328, 504, 56, 44, 1.79, 66561,  X
334, 337.0, 539738, 38982, 9934, 2664, 3404, 4549, 4199, 1892, 66, 43, 1.65, 605362,  X
335, 338.0, 526851, 63134, 11122, 3084, 6795, 5811, 2619, 2182, 53, 37, 1.62, 621598,  X
336, 339.0, 305541, 165343, 11532, 21039, 28787, 21196, 9749, 4493, 50, 37, 1.67, 567680,  X
337, 340.0, 429118, 140627, 7759, 17313, 8012, 16361, 16021, 11345, 41, 26, 1.37, 646556,  X
338, 341.0, 802806, 35196, 57246, 13709, 24200, 11835, 17969, 2130, 44, 40, 1.50, 965091,  X
339, 342.0, 148113, 24099, 423, 7171, 2735, 4712, 4930, 4239, 53, 43, 1.37, 196422,  X
340, 343.0, 541463, 156911, 47677, 10873, 51963, 30907, 11067, 3411, 56, 50, 1.44, 854272,  X
341, 344.0, 179148, 227420, 75005, 23306, 15822, 15430, 5668, 4767, 50, 60, 1.72, 546566,  X
342, 345.0, 1078426, 1000941, 255318, 112890, 53886, 151504, 46576, 29827, 50, 47, 1.97, 2729368,  X
343, 346.0, 1485039, 101510, 11978, 41430, 49858, 29518, 8647, 11745, 53, 50, 1.88, 1739725,  X
344, 347.0, 246566, 74467, 23982, 4597, 2758, 6528, 4562, 1270, 41, 53, 2.16, 364730,  X
345, 348.0, 1612979, 132447, 31246, 18611, 48602, 34108, 12043, 9692, 57, 47, 2.07, 1899728,  X
346, 349.0, 636803, 32028, 14983, 8601, 16245, 30243, 16839, 8250, 78, 47, 1.67, 763992,  X
347, 350.0, 332808, 27737, 13455, 13456, 2848, 8396, 1981, 1575, 77, 56, 1.79, 402256,  X
348, 351.0, 466842, 1243350, 31798, 78488, 72731, 47701, 44836, 22357, 67, 41, 1.73, 2008103,  X
349, 352.0, 876295, 136813, 70043, 22505, 22780, 31891, 24084, 3441, 64, 50, 1.69, 1187852,  X
350, 353.0, 2740031, 457876, 45779, 58518, 82341, 123035, 52606, 8938, 53, 41, 1.67, 3569124,  X
351, 354.0, 477185, 26360, 4511, 3102, 5638, 5472, 3921, 1463, 53, 26, 1.72, 527652,  X
352, 355.0, 998041, 172457, 21318, 22073, 17248, 26374, 7145, 5112, 67, 37, 1.54, 1269768,  X
353, 356.0, 91706, 77850, 511, 2067, 3828, 7377, 2141, 1664, 63, 10, 1.45, 187144,  X
354, 357.0, 2600646, 704112, 173070, 30573, 61525, 81991, 44796, 18538, 51, 17, 1.40, 3715251,  X
355, 358.0, 398745, 21312, 1198, 2408, 7129, 4725, 1772, 1231, 54, 14, 1.33, 438520,  X
356, 359.0, 572133, 112635, 26132, 14190, 40184, 42307, 7591, 4660, 66, 17, 1.45, 819832,  X
357, 360.0, 985104, 336289, 100910, 42025, 59440, 110807, 40919, 22782, 77, 40, 1.37, 1698276,  X
358, 361.0, 136452, 32722, 6244, 4144, 4703, 7485, 4193, 580, 84, 40, 1.54, 196523,  X
359, 362.0, 266672, 141392, 23239, 17581, 54635, 41227, 12670, 4153, 87, 43, 1.52, 561569,  X
360, 363.0, 370532, 16711, 3402, 8437, 3672, 3624, 2765, 1411, 78, 51, 1.64, 410554,  X
361, 364.0, 130556, 65300, 7028, 5360, 7157, 8661, 2684, 1754, 67, 47, 1.61, 228500,  X
362, 365.0, 263219, 83046, 70212, 38057, 22694, 36961, 21984, 6312, 70, 57, 1.72, 542485,  X
363, 366.0, 46836, 15862, 9868, 4742, 3043, 3479, 2383, 1344, 63, 74, 1.79, 87557,  X
364, 367.0, 989647, 134415, 10986, 20362, 23038, 14255, 5786, 9800, 56, 63, 1.75, 1208289,  X
365, 368.0, 336616, 1604891, 47920, 152850, 71449, 129435, 22690, 26306, 51, 60, 1.81, 2392157,  X
366, 369.0, 254011, 144700, 14068, 14858, 6522, 7837, 1226, 1379, 30, 47, 2.14, 444601,  X
367, 370.0, 322902, 125266, 10018, 11257, 12237, 3934, 3208, 1620, 14, 29, 2.16, 490442,  X
368, 371.0, 1607991, 184448, 39662, 62738, 102402, 131201, 32186, 10138, 38, 34, 2.09, 2170766,  X
369, 372.0, 681088, 132593, 103934, 19876, 36055, 15387, 9929, 7555, 35, 51, 2.30, 1006417,  X
370, 373.0, 90825, 43204, 2730, 3214, 10303, 8447, 3317, 3022, 53, 43, 2.10, 165062,  X
371, 374.0, 1796224, 131814, 27657, 8989, 23215, 16858, 16016, 6170, 69, 47, 1.69, 2026943,  X
372, 375.0, 1111171, 88748, 20061, 17826, 15023, 15427, 13969, 4087, 51, 50, 1.57, 1286312,  X
373, 376.0, 1257600, 334608, 98705, 43591, 28640, 72265, 36360, 29937, 63, 41, 1.53, 1901706,  X
374, 377.0, 49376, 8360, 8836, 1625, 6291, 4137, 2335, 2388, 64, 60, 1.31, 83348,  X
375, 378.0, 188660, 14839, 15347, 9207, 4654, 7382, 2237, 1135, 74, 74, 1.66, 243461,  X
376, 379.0, 556711, 541218, 167139, 62775, 48568, 70038, 49958, 19514, 69, 75, 1.77, 1515921,  X
377, 380.0, 158016, 32444, 3358, 2216, 2363, 4895, 1887, 1523, 66, 66, 1.72, 206702,  X
378, 381.0, 69111, 10176, 2023, 1324, 945, 1939, 646, 361, 61, 60, 1.80, 86525,  X
379, 382.0, 326093, 47928, 33102, 6670, 4867, 5372, 1756, 2874, 48, 56, 2.08, 428662,  X
380, 383.0, 38222, 5614, 684, 490, 753, 906, 767, 753, 51, 48, 1.71, 48189,  X
381, 384.0, 216376, 49072, 1797, 2435, 15179, 5790, 4415, 1703, 50, 40, 1.52, 296767,  X
382, 385.0, 156644, 14799, 8364, 2305, 4410, 6629, 1682, 1198, 56, 44, 1.63, 196031,  X
383, 386.0, 133901, 19760, 5329, 16098, 5188, 11452, 9998, 2527, 75, 43, 1.53, 204253,  X
384, 387.0, 2208381, 450434, 22449, 66356, 246292, 79379, 34146, 16608, 75, 40, 1.24, 3124045,  X
385, 388.0, 135416, 30037, 2940, 1925, 1465, 5989, 3259, 3531, 80, 48, 1.23, 184562,  X
386, 389.0, 611342, 258347, 14530, 40948, 15736, 8829, 8283, 4164, 53, 40, 1.48, 962179,  X
387, 390.0, 301994, 102965, 19302, 13023, 11775, 13845, 12573, 10381, 40, 30, 1.35, 485858,  X
388, 391.0, 825527, 657312, 53651, 75523, 192659, 77741, 36274, 15667, 35, 34, 1.40, 1934354,  X
389, 392.0, 297824, 46550, 2528, 1898, 1238, 5639, 2486, 1387, 30, 27, 1.36, 359550,  X
390, 393.0, 78110, 21846, 3324, 6661, 11674, 3745, 3310, 1948, 48, 30, 1.46, 130618,  X
391, 394.0, 1159464, 67538, 13648, 22735, 16863, 33133, 10804, 5747, 64, 34, 1.34, 1329932,  X
392, 395.0, 368278, 169429, 29770, 13552, 16946, 32792, 12518, 5641, 70, 37, 1.42, 648926,  X
393, 396.0, 2425212, 730155, 100043, 412150, 60761, 87377, 36512, 22915, 64, 56, 1.66, 3875125,  X
394, 397.0, 100460, 169281, 16465, 18801, 21697, 34111, 12658, 8467, 70, 51, 1.70, 381940,  X
395, 398.0, 488751, 306391, 36543, 12238, 32582, 22365, 13821, 5232, 50, 43, 1.74, 917923,  X
396, 399.0, 694529, 129625, 16544, 21020, 25267, 25970, 8622, 13951, 47, 43, 1.71, 935528,  X
397, 400.0, 1309507, 518229, 42045, 57042, 39825, 56670, 54118, 18182, 50, 30, 1.64, 2095618,  X
398, 401.0, 112058, 47730, 10479, 8783, 3845, 4207, 5333, 858, 38, 38, 1.46, 193293,  X
399, 402.0, 226693, 89906, 6878, 7298, 5666, 4663, 1695, 533, 35, 40, 1.73, 343332,  X
400, 403.0, 345379, 33040, 2131, 289, 2629, 2600, 3772, 1835, 24, 27, 1.53, 391675,  X
401, 404.0, 88259, 119931, 13568, 6655, 4502, 5175, 2316, 3419, 14, 26, 1.64, 243825,  X
402, 405.0, 657065, 147517, 9126, 13400, 16248, 21025, 17301, 5207, 23, 14, 1.61, 886889,  X
403, 406.0, 817756, 92324, 18678, 17289, 9731, 13711, 20029, 5936, 34, 23, 1.47, 995454,  X
404, 407.0, 1645477, 665087, 127978, 56174, 53130, 97630, 23030, 23476, 38, 37, 1.34, 2691982,  X
405, 408.0, 89075, 20837, 5260, 7638, 4081, 3149, 5507, 1878, 50, 48, 1.49, 137425,  X
406, 409.0, 1059662, 95602, 17442, 44171, 13329, 20557, 17151, 7255, 50, 61, 1.43, 1275169,  X
407, 410.0, 37558, 111484, 5415, 6904, 5931, 12680, 6147, 1191, 50, 51, 1.50, 187310,  X
408, 411.0, 855786, 153129, 79444, 9465, 15008, 14462, 24158, 7074, 41, 57, 1.57, 1158526,  X
409, 412.0, 818539, 170019, 19354, 6273, 18590, 28977, 7011, 6070, 50, 44, 1.45, 1074833,  X
410, 413.0, 1857204, 477947, 35680, 213562, 132632, 63078, 72646, 39709, 44, 41, 1.46, 2892458,  X
411, 414.0, 103663, 81021, 3165, 6366, 35362, 20357, 6859, 5823, 54, 38, 1.31, 262616,  X
412, 415.0, 2876618, 884413, 243998, 158842, 43514, 91811, 66851, 43001, 56, 37, 1.42, 4409048,  X
413, 416.0, 354595, 23023, 1848, 1695, 2991, 5736, 4813, 1107, 60, 35, 1.27, 395808,  X
414, 417.0, 941776, 47008, 8479, 25547, 19568, 12720, 9079, 8901, 67, 37, 1.26, 1073078,  X
415, 418.0, 164975, 30256, 12828, 5563, 5837, 7432, 2016, 514, 64, 54, 1.54, 229421,  X
416, 419.0, 683559, 245880, 13905, 57578, 35796, 20143, 8314, 7751, 63, 50, 1.77, 1072926,  X
417, 420.0, 1802491, 432503, 97845, 35216, 43035, 61652, 33926, 23608, 54, 57, 1.68, 2530276,  X
418, 421.0, 147108, 17486, 1066, 7095, 13000, 3899, 674, 1123, 54, 51, 1.91, 191451,  X
419, 422.0, 1088223, 75629, 9882, 17046, 7046, 10041, 16774, 4382, 48, 48, 1.88, 1229023,  X
420, 423.0, 46093, 32453, 2673, 8097, 15136, 14418, 3604, 2082, 69, 44, 1.59, 124556,  X
421, 424.0, 1000898, 191562, 54489, 18999, 21219, 32788, 11837, 6526, 69, 47, 1.58, 1338318,  X
422, 425.0, 1057602, 601014, 41262, 186385, 120614, 142527, 24588, 30010, 70, 48, 1.67, 2204002,  X
423, 426.0, 584608, 150845, 12334, 10168, 24619, 21368, 7578, 8894, 75, 38, 1.51, 820414,  X
424, 427.0, 262162, 58056, 3473, 6988, 11935, 8239, 2999, 1479, 61, 37, 1.58, 355331,  X
425, 428.0, 248537, 69577, 4461, 10321, 7588, 5935, 2667, 1347, 53, 29, 1.70, 350433,  X
426, 429.0, 182773, 41763, 10740, 4537, 5554, 4180, 4634, 1778, 44, 30, 1.62, 255959,  X
427, 430.0, 83831, 51650, 7380, 460, 8006, 6707, 4184, 1294, 43, 34, 1.44, 163512,  X
428, 431.0, 1735730, 477776, 11288, 24273, 34493, 23354, 10978, 7509, 29, 24, 1.48, 2325401,  X
429, 432.0, 663054, 50982, 101024, 56581, 37856, 12509, 6842, 3834, 27, 47, 1.95, 932682,  X
430, 433.0, 53930, 30877, 2709, 2451, 7054, 5695, 3709, 1671, 38, 38, 1.77, 108096,  X
431, 434.0, 141700, 12040, 12368, 9948, 7284, 5333, 4341, 859, 41, 57, 1.90, 193873,  X
432, 435.0, 606580, 380342, 47541, 17008, 21285, 19320, 12384, 6272, 41, 67, 2.05, 1110732,  X
433, 436.0, 202988, 11888, 20714, 2409, 2568, 10062, 3033, 1890, 60, 63, 2.17, 255552,  X
434, 437.0, 75690, 10730, 1868, 16999, 9626, 11859, 2867, 1344, 69, 78, 1.79, 130983,  X
435, 438.0, 2200884, 126725, 40693, 17798, 27933, 30962, 16863, 8044, 70, 69, 1.89, 2469902,  X
436, 439.0, 912915, 76944, 15998, 25185, 15574, 14803, 8882, 7258, 84, 78, 1.77, 1077559,  X
437, 440.0, 1463277, 1082330, 186468, 53004, 183779, 69579, 47234, 29075, 64, 60, 1.74, 3114746,  X
438, 441.0, 206412, 462421, 263992, 80219, 71833, 57262, 69927, 27742, 43, 60, 1.72, 1239808,  X
439, 442.0, 847681, 96131, 16735, 11713, 41703, 31891, 10873, 5930, 47, 53, 1.60, 1062657,  X
440, 443.0, 222068, 15750, 7558, 9918, 11374, 2944, 4503, 1520, 41, 56, 1.64, 275635,  X
441, 444.0, 1465284, 335542, 10194, 40879, 20039, 28310, 11868, 4676, 47, 54, 1.67, 1916792,  X
442, 445.0, 199834, 219434, 11855, 36549, 39374, 27362, 4258, 3079, 51, 41, 1.82, 541745,  X
443, 446.0, 293880, 87210, 18248, 6141, 9859, 5879, 3213, 1483, 30, 44, 1.90, 425913,  X
444, 447.0, 2170255, 226324, 4835, 42862, 12366, 35153, 21682, 13802, 37, 34, 1.85, 2527279,  X
445, 448.0, 838204, 28983, 8318, 7809, 4287, 9631, 3322, 1082, 50, 43, 1.89, 901636,  X
446, 449.0, 352727, 23326, 480, 5512, 6730, 6882, 2337, 1387, 60, 41, 1.78, 399381,  X
447, 450.0, 1232650, 114585, 21011, 78639, 37193, 26470, 7968, 3627, 69, 51, 1.85, 1522143,  X
448, 451.0, 176904, 37660, 3927, 2344, 3889, 5961, 1411, 1671, 70, 50, 1.68, 233767,  X
449, 452.0, 1388425, 144407, 31710, 126071, 61368, 93316, 48688, 25224, 75, 53, 1.75, 1919209,  X
450, 453.0, 57953, 23974, 1172, 4181, 3336, 3007, 3039, 1447, 64, 54, 1.57, 98109,  X
451, 454.0, 24851, 62583, 1991, 2600, 7259, 6248, 2877, 2536, 61, 30, 1.53, 110945,  X
452, 455.0, 376966, 58141, 6507, 5942, 1809, 7130, 2377, 2069, 56, 34, 1.30, 460941,  X
453, 456.0, 194051, 34369, 3633, 636, 1851, 5245, 4814, 1559, 47, 17, 1.17, 246158,  X
454, 457.0, 1870219, 224229, 118487, 36795, 85436, 125294, 36989, 14426, 63, 24, 1.23, 2511875,  X
455, 458.0, 488560, 117274, 10903, 36601, 30714, 41896, 17814, 6266, 77, 40, 1.30, 750028,  X
456, 459.0, 580446, 116474, 8425, 14370, 11777, 32947, 9852, 5309, 88, 38, 1.36, 779600,  X
457, 460.0, 24993, 20985, 4189, 2972, 1096, 1172, 875, 401, 75, 48, 1.51, 56683,  X
458, 461.0, 105647, 12997, 12138, 7662, 2472, 11768, 2428, 982, 74, 56, 1.84, 156094,  X
459, 462.0, 100817, 37104, 26981, 6966, 6449, 9726, 3552, 750, 66, 64, 2.06, 192345,  X
460, 463.0, 423699, 93233, 30126, 35119, 16297, 25748, 17082, 5920, 60, 77, 2.13, 647224,  X
461, 464.0, 298076, 15417, 6067, 6803, 4283, 3819, 3785, 1281, 75, 81, 2.22, 339531,  X
462, 465.0, 544263, 176092, 31752, 12087, 19274, 18659, 12628, 8373, 57, 67, 2.02, 823128,  X
463, 466.0, 217007, 27379, 1304, 12574, 3127, 2491, 5192, 1152, 47, 63, 1.81, 270226,  X
464, 467.0, 592515, 148008, 47950, 29110, 29766, 18282, 4664, 4845, 38, 63, 1.80, 875140,  X
465, 468.0, 717910, 150557, 8090, 26334, 19384, 20948, 4773, 8297, 37, 53, 1.77, 956293,  X
466, 469.0, 857959, 35906, 21664, 30189, 27724, 24338, 10112, 9991, 50, 63, 1.76, 1017883,  X
467, 470.0, 83237, 18938, 1978, 1471, 4438, 2704, 4675, 2481, 60, 53, 1.62, 119922,  X
468, 471.0, 1641588, 233100, 109903, 39109, 127768, 106244, 30588, 22106, 75, 51, 1.67, 2310406,  X
469, 472.0, 806403, 1416206, 179332, 62010, 57189, 106014, 23490, 24669, 67, 48, 1.54, 2675313,  X
470, 473.0, 1642682, 135254, 22603, 26571, 18975, 44737, 10365, 13145, 66, 40, 1.51, 1914332,  X
471, 474.0, 933643, 334459, 96079, 96495, 134801, 117198, 37171, 30272, 74, 48, 1.53, 1780118,  X
472, 475.0, 300942, 60763, 4653, 4379, 3508, 3207, 5932, 1626, 50, 40, 1.62, 385010,  X
473, 476.0, 218228, 16242, 7986, 6467, 4228, 9335, 1219, 2045, 69, 51, 1.71, 265750,  X
474, 477.0, 301273, 209874, 13769, 18935, 17013, 16572, 11715, 8188, 56, 44, 1.54, 597339,  X
475, 478.0, 638150, 78120, 48056, 19945, 44704, 64974, 10886, 6946, 66, 47, 1.63, 911781,  X
476, 479.0, 303766, 87605, 67028, 22663, 14054, 12931, 11199, 5800, 74, 64, 1.74, 525046,  X
477, 480.0, 114927, 40523, 2757, 4747, 3397, 4319, 2379, 3323, 56, 53, 1.74, 176372,  X
