obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
479, 489.0, 155985, 91242, 14364, 20677, 28665, 27525, 19414, 7456, 64, 70, 2.08, 365328,  X
480, 490.0, 127243, 17735, 22058, 5081, 3471, 7336, 1739, 452, 64, 77, 2.38, 185115,  X
481, 491.0, 1181207, 500502, 98133, 49181, 63302, 49920, 6904, 4873, 63, 64, 2.61, 1954022,  X
482, 492.0, 210012, 138185, 98818, 49634, 32111, 27784, 8836, 5055, 47, 70, 2.74, 570435,  X
483, 493.0, 1129204, 64924, 34252, 20005, 32152, 93923, 12761, 3801, 60, 74, 2.66, 1391022,  X
484, 494.0, 621897, 122542, 4200, 40844, 47951, 33674, 12849, 6593, 61, 56, 2.70, 890550,  X
485, 495.0, 453924, 94756, 6854, 3325, 10718, 9993, 3787, 1268, 63, 43, 2.29, 584625,  X
486, 496.0, 462096, 328079, 65686, 44640, 73678, 33090, 19762, 4574, 61, 30, 2.04, 1031605,  X
487, 498.0, 125937, 141388, 37239, 35724, 41948, 33581, 8523, 2697, 44, 30, 1.92, 427037,  X
488, 499.0, 2007547, 150409, 91682, 70586, 44652, 68873, 23694, 9327, 47, 43, 2.00, 2466770,  X
489, 500.0, 1818666, 90881, 180098, 29619, 32026, 40537, 38377, 51305, 50, 75, 2.00, 2281509,  X
490, 501.0, 475422, 192763, 8915, 4028, 13528, 21616, 3172, 2763, 51, 57, 2.01, 722207,  X
491, 502.0, 1023359, 45249, 65480, 67645, 21212, 44033, 15355, 4956, 56, 75, 2.09, 1287289,  X
492, 503.0, 251222, 451026, 104282, 36108, 34387, 32001, 15775, 11889, 41, 66, 1.99, 936690,  X
493, 504.0, 497442, 39175, 27268, 49569, 34010, 24728, 5739, 9856, 47, 61, 1.98, 687787,  X
494, 505.0, 210658, 175667, 68349, 21561, 18405, 21587, 9871, 10003, 43, 83, 2.11, 536101,  X
495, 506.0, 837839, 76469, 9104, 2844, 12649, 9459, 3312, 1385, 35, 54, 2.13, 953061,  X
496, 507.0, 2080670, 82659, 59071, 12765, 19045, 20921, 10551, 7743, 44, 64, 1.98, 2293425,  X
497, 508.0, 2986188, 163105, 107455, 22201, 29491, 47758, 12160, 7280, 41, 60, 2.03, 3375638,  X
498, 509.0, 1492509, 196582, 31523, 69445, 76061, 28065, 17195, 7334, 44, 57, 1.99, 1918714,  X
499, 510.0, 1539684, 152580, 48106, 105004, 86252, 32377, 29575, 17520, 43, 75, 1.94, 2011098,  X
500, 511.0, 1683378, 269209, 43210, 22239, 38773, 31125, 24398, 7115, 40, 63, 1.92, 2119447,  X
501, 512.0, 1521287, 300593, 28055, 33760, 46534, 79095, 18572, 12826, 41, 48, 1.83, 2040722,  X
502, 513.0, 192875, 28846, 4718, 9362, 8214, 7024, 2785, 1765, 48, 48, 1.69, 255589,  X
503, 514.0, 132952, 12478, 182, 3897, 805, 2101, 910, 1645, 50, 38, 1.50, 154970,  X
504, 515.0, 1462901, 151846, 111055, 30938, 25955, 62152, 33380, 26009, 60, 51, 1.44, 1904236,  X
505, 516.0, 1369938, 112582, 61186, 53894, 25347, 34913, 8681, 12684, 56, 69, 1.61, 1679225,  X
506, 517.0, 236966, 22857, 17990, 10264, 3904, 7030, 4409, 3596, 54, 80, 1.70, 307016,  X
507, 518.0, 1128480, 541482, 6620, 57521, 26251, 71686, 23191, 16887, 54, 69, 1.58, 1872118,  X
508, 519.0, 12100, 22532, 2267, 4948, 10006, 3420, 2019, 2151, 47, 56, 1.62, 59443,  X
509, 520.0, 140772, 13085, 5123, 3662, 3688, 3180, 935, 744, 47, 51, 1.78, 171189,  X
510, 521.0, 141360, 41878, 13591, 22368, 23458, 21921, 6202, 2666, 53, 44, 1.72, 273444,  X
511, 522.0, 311992, 75004, 5324, 13959, 5470, 10261, 5535, 1278, 53, 53, 1.70, 428823,  X
512, 523.0, 999945, 19944, 11417, 4167, 10137, 10074, 4243, 4769, 61, 61, 1.73, 1064696,  X
513, 524.0, 808909, 470420, 115868, 175908, 46669, 130748, 23515, 34493, 63, 61, 1.92, 1806530,  X
514, 525.0, 1464843, 80123, 81985, 15845, 26312, 49118, 9720, 8799, 63, 64, 1.89, 1736745,  X
515, 526.0, 1350676, 143466, 14825, 39008, 38140, 23777, 15470, 5977, 63, 67, 1.80, 1631339,  X
516, 527.0, 812986, 40481, 16252, 1563, 6084, 16412, 3079, 7351, 64, 63, 1.69, 904208,  X
517, 528.0, 115034, 33536, 6422, 22800, 1620, 5004, 4387, 2854, 54, 69, 1.82, 191657,  X
518, 529.0, 1421813, 296198, 82502, 10154, 13098, 48737, 20591, 6875, 47, 61, 1.71, 1899968,  X
519, 530.0, 536985, 13662, 43995, 9781, 1717, 18143, 1945, 1794, 54, 80, 2.00, 628022,  X
520, 531.0, 1489256, 91819, 29618, 9471, 15833, 14606, 11930, 7220, 44, 81, 1.96, 1669753,  X
521, 532.0, 1249617, 211320, 41432, 11574, 17608, 55633, 33232, 21281, 54, 64, 1.91, 1641697,  X
522, 533.0, 332222, 72709, 38901, 2617, 8949, 5440, 7441, 2679, 44, 70, 1.88, 470958,  X
523, 534.0, 518768, 32467, 28894, 29073, 28969, 27496, 12722, 7140, 47, 63, 1.89, 685529,  X
524, 536.0, 1095491, 203842, 36952, 33528, 55459, 45143, 7409, 9937, 51, 60, 1.58, 1487761,  X
525, 537.0, 109805, 32492, 9445, 15548, 6208, 8335, 6671, 1643, 48, 74, 1.66, 190147,  X
526, 538.0, 1281564, 707165, 5405, 96350, 53098, 91029, 49952, 18547, 57, 56, 1.69, 2303110,  X
527, 539.0, 137382, 29786, 13438, 7236, 11386, 5770, 2561, 3409, 48, 51, 1.69, 210968,  X
528, 540.0, 19563, 28631, 3442, 2875, 4384, 8651, 2096, 2156, 51, 47, 1.59, 71798,  X
529, 541.0, 325774, 20252, 17282, 5326, 7368, 5399, 2252, 1244, 50, 48, 1.68, 384897,  X
530, 542.0, 354331, 566720, 17500, 48362, 38898, 14608, 10804, 4333, 34, 48, 1.74, 1055556,  X
531, 543.0, 5492, 22409, 5853, 5476, 8327, 7165, 3161, 909, 40, 43, 1.87, 58792,  X
532, 544.0, 42987, 17717, 6997, 28783, 6960, 7426, 1482, 1967, 34, 64, 2.11, 114319,  X
533, 545.0, 25458, 47506, 20468, 20406, 19714, 19706, 20685, 5654, 40, 61, 2.13, 179597,  X
534, 546.0, 615152, 42511, 7842, 7946, 12421, 18219, 3485, 1427, 66, 69, 2.00, 709003,  X
535, 547.0, 1575273, 84062, 39458, 17602, 62121, 32593, 8951, 7879, 67, 69, 1.95, 1827939,  X
536, 548.0, 1005652, 210730, 62713, 44382, 41873, 60375, 18319, 5603, 70, 57, 2.04, 1449647,  X
537, 549.0, 1593368, 423707, 22859, 48684, 25004, 25986, 22816, 7434, 54, 44, 1.74, 2169858,  X
538, 550.0, 63852, 54374, 5189, 14157, 6837, 6734, 6450, 3325, 43, 47, 1.76, 160918,  X
539, 551.0, 1119085, 317597, 72981, 18918, 34203, 36574, 6540, 6876, 34, 43, 1.89, 1612774,  X
540, 552.0, 131161, 7807, 7435, 2587, 4742, 1646, 1189, 456, 24, 51, 2.02, 157023,  X
541, 553.0, 454613, 98473, 16827, 8951, 10990, 7998, 4671, 2353, 27, 54, 1.96, 604876,  X
542, 554.0, 1825280, 176576, 4025, 37979, 28365, 13718, 11165, 3146, 23, 51, 1.97, 2100254,  X
543, 555.0, 22614, 12119, 2789, 7090, 585, 897, 432, 347, 16, 63, 2.39, 46873,  X
544, 556.0, 70818, 40616, 99005, 71915, 29833, 70929, 10529, 1806, 29, 69, 2.69, 395451,  X
545, 557.0, 119959, 63495, 9533, 5543, 9740, 5388, 2640, 1403, 30, 67, 2.59, 217701,  X
546, 558.0, 937626, 81109, 14417, 32101, 39844, 24792, 9056, 5240, 43, 75, 2.56, 1144185,  X
547, 559.0, 209575, 60175, 5090, 7228, 3983, 4007, 3722, 1546, 44, 57, 2.55, 295326,  X
548, 560.0, 61668, 41535, 4985, 6670, 9245, 8206, 2152, 4519, 38, 38, 2.13, 138980,  X
549, 561.0, 1069782, 26580, 5330, 15313, 8291, 7748, 4547, 2446, 48, 48, 1.66, 1140037,  X
550, 562.0, 224774, 34194, 41975, 13193, 9527, 7324, 7135, 2062, 40, 63, 1.77, 340184,  X
551, 563.0, 169387, 55605, 11996, 12706, 19036, 22916, 1380, 1421, 57, 67, 2.00, 294447,  X
552, 564.0, 988137, 182749, 29664, 14723, 38276, 27226, 5300, 20584, 53, 64, 1.96, 1306659,  X
553, 565.0, 200498, 84374, 58271, 79718, 30250, 27040, 11350, 6032, 50, 74, 2.26, 497533,  X
554, 566.0, 675479, 294850, 14051, 25796, 22132, 16193, 6685, 4990, 43, 48, 2.29, 1060176,  X
555, 567.0, 557419, 165826, 25239, 107677, 78117, 49148, 8057, 5337, 37, 54, 2.40, 996820,  X
556, 568.0, 629966, 132860, 8493, 26946, 25001, 20098, 7853, 5494, 35, 56, 2.12, 856711,  X
557, 569.0, 390868, 427917, 38452, 51284, 48596, 20961, 18217, 8488, 23, 37, 2.22, 1004783,  X
558, 570.0, 1557721, 672778, 165732, 148053, 152618, 70408, 45069, 28788, 27, 50, 2.07, 2841167,  X
559, 571.0, 1640160, 43733, 7147, 56346, 29184, 19362, 3103, 4797, 29, 53, 2.22, 1803832,  X
560, 572.0, 222382, 36338, 13296, 10256, 11774, 8801, 3387, 1598, 30, 61, 2.06, 307832,  X
561, 573.0, 559161, 208788, 14292, 99704, 30884, 48511, 11416, 8358, 47, 70, 2.18, 981114,  X
562, 574.0, 1104202, 155551, 17230, 36639, 29899, 14773, 8721, 5080, 47, 67, 2.20, 1372095,  X
563, 575.0, 1129333, 45712, 7086, 5229, 7833, 4622, 4584, 2366, 38, 54, 2.06, 1206765,  X
564, 576.0, 41877, 86101, 19801, 20486, 7061, 9267, 3047, 3388, 30, 53, 2.04, 191028,  X
565, 577.0, 83150, 23372, 5000, 9092, 20582, 3852, 2859, 2136, 26, 50, 1.93, 150043,  X
566, 578.0, 871951, 78416, 35507, 22827, 44643, 20764, 12115, 9178, 35, 54, 1.82, 1095401,  X
567, 579.0, 1347206, 599761, 103229, 79563, 174069, 63216, 64750, 20042, 37, 56, 1.74, 2451836,  X
568, 580.0, 91220, 12766, 412, 4354, 1875, 2205, 737, 1620, 41, 53, 1.72, 115189,  X
569, 581.0, 230188, 26828, 5099, 5597, 5290, 2483, 1773, 944, 37, 53, 1.63, 278202,  X
570, 582.0, 213020, 14950, 4018, 6970, 9428, 4609, 5112, 2979, 38, 51, 1.53, 261086,  X
571, 583.0, 579295, 173512, 25176, 6030, 51824, 22798, 10044, 6540, 41, 43, 1.46, 875219,  X
572, 584.0, 1596667, 105042, 14811, 17912, 10170, 11957, 12804, 2205, 37, 43, 1.47, 1771568,  X
573, 585.0, 403005, 122764, 99953, 112641, 64896, 46401, 6368, 2689, 47, 54, 2.20, 858717,  X
574, 586.0, 2561925, 154572, 31389, 21655, 65144, 17679, 8878, 5526, 38, 48, 2.19, 2866768,  X
575, 587.0, 1578655, 244005, 10665, 165665, 60402, 43532, 15222, 7217, 38, 63, 2.45, 2125363,  X
576, 588.0, 279273, 88159, 8819, 38863, 17144, 36732, 7242, 4780, 51, 66, 2.56, 481012,  X
577, 589.0, 51775, 18154, 7361, 3029, 5335, 3603, 2596, 858, 51, 57, 2.59, 92711,  X
578, 590.0, 158693, 47519, 25893, 12698, 7268, 6052, 2144, 1080, 48, 70, 2.29, 261347,  X
579, 591.0, 672513, 131948, 29271, 31361, 17545, 25060, 15146, 4868, 51, 66, 2.27, 927712,  X
580, 592.0, 299943, 49871, 11794, 5550, 6395, 3786, 3916, 748, 35, 66, 2.19, 382003,  X
581, 593.0, 1501353, 198681, 38331, 2572, 56223, 30043, 18733, 17599, 34, 54, 1.99, 1863535,  X
582, 594.0, 65393, 19135, 9370, 1948, 1404, 3224, 1129, 1429, 38, 51, 2.04, 103032,  X
583, 595.0, 304038, 93831, 5362, 4586, 25190, 8959, 6046, 4810, 34, 34, 1.54, 452822,  X
584, 596.0, 3102417, 506638, 176543, 155046, 62061, 33286, 35028, 93634, 30, 40, 1.51, 4164653,  X
585, 597.0, 96236, 119126, 37756, 28499, 12597, 9085, 2394, 8742, 21, 54, 1.61, 314435,  X
586, 598.0, 1101116, 41693, 8822, 12664, 16388, 13291, 2483, 2616, 27, 50, 1.84, 1199073,  X
587, 599.0, 201668, 109308, 61392, 26172, 46618, 19293, 7268, 4751, 27, 70, 1.97, 476470,  X
588, 600.0, 125288, 6963, 10462, 4875, 7532, 11432, 2095, 1500, 56, 70, 2.19, 170147,  X
589, 601.0, 1707082, 113632, 10334, 105105, 34014, 35823, 8731, 7494, 69, 75, 2.33, 2022215,  X
590, 601.0, 6892, 21953, 3177, 4689, 2151, 6359, 3633, 2567, 69, 75, 2.05, 51421,  X
