obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
479, 483.0, 1213651, 87666, 7388, 94181, 43513, 32719, 13753, 8190, 27, 44, 1.96, 1501061,  X
480, 484.0, 739271, 233552, 25003, 27585, 37452, 16317, 7111, 14794, 27, 40, 1.88, 1101085,  X
481, 485.0, 548314, 39561, 3622, 8493, 17854, 6386, 3661, 2573, 13, 40, 1.73, 630464,  X
482, 486.0, 1191937, 19419, 4389, 7546, 10214, 9361, 3818, 1907, 35, 40, 1.68, 1248591,  X
483, 487.0, 984758, 117566, 65459, 54274, 44975, 14478, 7526, 3463, 23, 43, 1.93, 1292499,  X
484, 488.0, 324217, 125701, 876, 36111, 38594, 34276, 19112, 10103, 38, 43, 1.73, 588990,  X
485, 489.0, 694755, 64061, 29163, 7505, 27127, 76614, 9098, 4734, 57, 44, 1.73, 913057,  X
486, 490.0, 540492, 80678, 15677, 9826, 4212, 4408, 3022, 1365, 37, 44, 1.95, 659680,  X
487, 491.0, 207109, 37865, 54799, 8024, 9330, 9955, 4217, 1628, 41, 51, 2.27, 332927,  X
488, 492.0, 1188610, 325154, 65677, 73228, 90677, 36785, 34392, 16894, 29, 57, 1.93, 1831417,  X
489, 493.0, 496978, 75051, 31913, 10937, 50788, 37077, 4485, 8178, 20, 60, 2.11, 715407,  X
490, 494.0, 351795, 13751, 11825, 14727, 9815, 8573, 2197, 2962, 38, 70, 2.25, 415645,  X
491, 495.0, 2245315, 86587, 25287, 36217, 26547, 24444, 16804, 6492, 43, 60, 2.10, 2467693,  X
492, 496.0, 268054, 191417, 89721, 12698, 11755, 31811, 15970, 8772, 48, 63, 1.86, 630198,  X
493, 497.0, 1085208, 58296, 69658, 43882, 17856, 33464, 14601, 9316, 43, 78, 1.96, 1332281,  X
494, 498.0, 347666, 38320, 8919, 6322, 7771, 13045, 2588, 1549, 43, 64, 1.98, 426180,  X
495, 499.0, 609262, 78705, 35299, 31139, 42848, 36180, 5614, 5773, 48, 64, 2.01, 844820,  X
496, 500.0, 539542, 115199, 20379, 15072, 23469, 36988, 12728, 6924, 56, 56, 1.95, 770301,  X
497, 501.0, 253763, 59486, 7295, 5241, 17252, 5991, 2861, 2030, 47, 35, 1.90, 353919,  X
498, 502.0, 84486, 75834, 14126, 17364, 17369, 17009, 1905, 1613, 43, 38, 2.06, 229706,  X
499, 503.0, 1026118, 116254, 17922, 21782, 28088, 7182, 3952, 3584, 24, 29, 2.13, 1224882,  X
500, 504.0, 1930003, 109357, 48291, 47447, 30780, 10811, 9571, 17153, 8, 41, 2.03, 2203413,  X
501, 505.0, 407082, 170139, 87656, 86307, 40137, 48842, 15654, 12822, 13, 60, 2.25, 868639,  X
502, 506.0, 215802, 153162, 111399, 35872, 34427, 36319, 21477, 10735, 10, 67, 2.35, 619193,  X
503, 507.0, 26640, 69467, 4071, 15254, 8594, 18855, 3697, 2932, 26, 66, 2.08, 149510,  X
504, 508.0, 1299684, 156286, 65723, 9436, 25727, 12249, 3224, 5687, 24, 63, 2.16, 1578016,  X
505, 509.0, 1748231, 147730, 19267, 9988, 98272, 56594, 5164, 2273, 35, 41, 2.17, 2087519,  X
506, 510.0, 716549, 194723, 24274, 14421, 10946, 3680, 9656, 1908, 20, 26, 2.07, 976157,  X
507, 511.0, 2295627, 116045, 22471, 33265, 23020, 23486, 22977, 7781, 17, 34, 1.93, 2544672,  X
508, 512.0, 1889874, 112516, 20048, 41838, 54605, 41870, 9687, 15184, 40, 29, 1.91, 2185622,  X
509, 513.0, 20013, 83429, 4408, 11356, 4437, 9225, 3383, 1440, 30, 37, 1.74, 137691,  X
510, 514.0, 917007, 22836, 23162, 44286, 10134, 8572, 2679, 3794, 48, 61, 1.98, 1032470,  X
511, 515.0, 79650, 172068, 76360, 27767, 6838, 44801, 7737, 11583, 50, 64, 2.04, 426804,  X
512, 516.0, 146772, 21791, 1435, 8263, 11066, 8034, 3791, 909, 50, 61, 2.05, 202061,  X
513, 517.0, 205403, 105730, 56586, 27308, 40681, 29265, 6184, 8307, 54, 74, 2.21, 479464,  X
514, 518.0, 123498, 30771, 12953, 8228, 7405, 9103, 2615, 3649, 60, 57, 2.22, 198222,  X
515, 519.0, 93271, 6938, 3034, 2798, 1936, 715, 689, 322, 51, 61, 2.06, 109703,  X
516, 520.0, 606550, 121566, 18858, 45922, 40992, 38759, 15928, 4749, 50, 64, 1.97, 893324,  X
517, 521.0, 1425617, 548589, 25065, 42908, 48040, 97766, 15473, 17584, 48, 47, 1.98, 2221042,  X
518, 522.0, 233776, 19055, 16078, 1615, 5007, 7885, 7426, 3445, 51, 48, 1.73, 294287,  X
519, 523.0, 3150668, 381292, 6542, 88503, 99332, 30409, 19163, 9750, 51, 35, 1.68, 3785659,  X
520, 524.0, 10076, 15204, 17058, 4761, 25533, 6328, 2797, 1529, 50, 38, 1.63, 83286,  X
521, 525.0, 323097, 104557, 8626, 20267, 46009, 42777, 17394, 8219, 56, 43, 1.48, 570946,  X
522, 526.0, 469765, 121697, 59594, 18071, 41110, 25201, 14781, 9792, 50, 40, 1.54, 760011,  X
523, 527.0, 29022, 13992, 4265, 2094, 1650, 1286, 1157, 696, 51, 48, 1.68, 54162,  X
524, 528.0, 102735, 24597, 13412, 21323, 5069, 12213, 2222, 2041, 53, 54, 1.92, 183612,  X
525, 529.0, 24776, 10073, 40259, 1278, 6048, 6133, 1744, 1233, 43, 84, 2.10, 91544,  X
526, 530.0, 359223, 55512, 26213, 13640, 3797, 8761, 3092, 5167, 41, 88, 2.33, 475405,  X
527, 531.0, 92514, 88733, 11826, 1767, 7421, 9081, 6384, 1416, 43, 77, 2.24, 219142,  X
528, 532.0, 1746245, 237075, 16469, 53062, 77362, 27683, 5611, 3189, 37, 61, 2.42, 2166696,  X
529, 533.0, 132419, 150277, 28297, 5511, 25832, 50378, 11226, 6782, 44, 30, 2.11, 410722,  X
530, 534.0, 213489, 130822, 11365, 48322, 27539, 17278, 12937, 5603, 44, 26, 1.84, 467355,  X
531, 535.0, 1207900, 155284, 94408, 12345, 22032, 16180, 5012, 4895, 41, 43, 2.00, 1518056,  X
532, 536.0, 1122679, 39978, 13932, 3218, 13025, 4788, 1390, 2209, 41, 47, 2.16, 1201219,  X
533, 537.0, 790743, 39139, 19551, 7527, 6623, 5120, 4365, 1734, 27, 61, 2.03, 874802,  X
534, 538.0, 500529, 109643, 25066, 72514, 19352, 30015, 8682, 5883, 34, 66, 2.28, 771684,  X
535, 539.0, 762626, 32193, 585, 6107, 4895, 5396, 1394, 1273, 40, 51, 2.21, 814469,  X
536, 540.0, 83462, 30598, 32581, 38964, 25187, 36046, 11679, 9281, 53, 63, 1.99, 267798,  X
537, 541.0, 21832, 5762, 4103, 6206, 8558, 8458, 1917, 1042, 74, 61, 1.95, 57878,  X
538, 542.0, 258404, 179531, 12930, 46738, 16159, 21896, 8869, 4879, 67, 51, 1.93, 549406,  X
539, 543.0, 849998, 195961, 35774, 52108, 104044, 41301, 9510, 3077, 67, 56, 1.97, 1291773,  X
540, 544.0, 66088, 37114, 7964, 9681, 3594, 4865, 4422, 1920, 54, 50, 2.03, 135648,  X
541, 545.0, 123490, 15546, 7007, 10786, 6357, 3773, 1994, 2148, 40, 54, 2.08, 171101,  X
542, 546.0, 742456, 23152, 10947, 21261, 6469, 9859, 2442, 980, 47, 66, 2.32, 817566,  X
543, 547.0, 307846, 114695, 62738, 15911, 62487, 18365, 10264, 7220, 41, 74, 2.32, 599526,  X
544, 548.0, 920760, 285533, 55951, 39751, 23847, 58797, 13244, 7004, 48, 67, 2.22, 1404887,  X
545, 549.0, 21063, 28960, 3102, 8075, 19266, 6428, 6970, 3526, 51, 53, 2.08, 97390,  X
546, 550.0, 465928, 108374, 11607, 70131, 26959, 28388, 3481, 4968, 50, 47, 2.24, 719836,  X
547, 551.0, 621814, 9415, 920, 12421, 2679, 13842, 3298, 1820, 67, 50, 1.91, 666209,  X
548, 552.0, 482089, 26864, 2580, 19129, 6628, 5029, 2327, 1949, 63, 60, 1.91, 546595,  X
549, 553.0, 727791, 179875, 9568, 48937, 26639, 54329, 30825, 9245, 66, 61, 1.71, 1087209,  X
550, 554.0, 433325, 64040, 13089, 9663, 7379, 8901, 6141, 3013, 63, 54, 1.82, 545551,  X
551, 555.0, 95911, 31740, 26767, 2215, 7650, 6037, 1955, 1331, 47, 57, 1.77, 173606,  X
552, 556.0, 719968, 43385, 7600, 40219, 77147, 51193, 18374, 11285, 61, 50, 1.72, 969171,  X
553, 557.0, 561452, 140055, 7595, 13861, 27268, 26032, 8963, 7971, 57, 41, 1.54, 793197,  X
554, 558.0, 36784, 50590, 10915, 15298, 3501, 5773, 2428, 1639, 54, 47, 1.81, 126928,  X
555, 559.0, 418567, 322042, 47397, 39640, 37351, 31461, 12342, 2948, 53, 34, 2.00, 911748,  X
556, 560.0, 1326678, 239476, 38323, 30463, 61320, 25085, 7609, 2470, 35, 30, 2.01, 1731424,  X
557, 561.0, 9535, 16435, 31701, 3430, 11563, 4013, 4427, 1361, 27, 57, 2.23, 82465,  X
558, 562.0, 273535, 53597, 6726, 14536, 4222, 20059, 2780, 1532, 40, 53, 2.45, 376987,  X
559, 563.0, 2422126, 205926, 38127, 47767, 15962, 45689, 10390, 6397, 47, 54, 2.40, 2792384,  X
560, 564.0, 168445, 73900, 8954, 5184, 3988, 6528, 2358, 1460, 47, 51, 2.28, 270817,  X
561, 565.0, 534108, 136409, 27761, 9262, 56205, 36771, 11992, 6050, 54, 29, 2.02, 818558,  X
562, 566.0, 61222, 4191, 5456, 7098, 6030, 7476, 3553, 3032, 60, 40, 1.84, 98058,  X
563, 567.0, 278624, 40633, 17610, 8406, 16023, 9541, 2463, 1440, 57, 41, 1.91, 374740,  X
564, 568.0, 495637, 103062, 46470, 59171, 53180, 19397, 20456, 5040, 61, 56, 1.88, 802413,  X
565, 569.0, 930254, 29400, 7522, 10281, 7112, 4611, 4165, 799, 54, 67, 1.90, 994144,  X
566, 570.0, 136707, 7808, 1174, 336, 2835, 1826, 801, 268, 47, 48, 1.86, 151755,  X
567, 571.0, 923519, 50745, 15381, 22102, 12178, 16778, 3790, 3193, 51, 51, 2.04, 1047686,  X
568, 572.0, 1171990, 95202, 38065, 62944, 35821, 16625, 14332, 14390, 51, 53, 1.90, 1449369,  X
569, 573.0, 528199, 59880, 14088, 21011, 37028, 31093, 13291, 18066, 63, 48, 1.69, 722656,  X
570, 574.0, 3613, 9175, 8842, 11212, 7967, 9305, 3274, 2017, 67, 69, 1.67, 55405,  X
571, 575.0, 919892, 216172, 26430, 28496, 25122, 21254, 29309, 10888, 57, 57, 1.68, 1277563,  X
572, 576.0, 62810, 29510, 5289, 11820, 5453, 9039, 2256, 1586, 64, 53, 1.63, 127763,  X
573, 577.0, 134092, 22839, 3431, 6378, 19515, 4954, 3396, 1030, 56, 50, 1.57, 195635,  X
574, 578.0, 84606, 13658, 3890, 2743, 4168, 3858, 499, 493, 51, 40, 1.87, 113915,  X
575, 579.0, 971165, 43706, 9597, 14217, 8100, 6725, 1867, 1061, 54, 48, 2.05, 1056438,  X
576, 580.0, 54163, 45965, 5931, 7012, 4510, 6279, 2124, 1334, 48, 40, 2.20, 127318,  X
577, 581.0, 106786, 13185, 5919, 1495, 2478, 4008, 723, 159, 51, 47, 2.37, 134753,  X
578, 582.0, 728958, 24569, 1274, 4606, 14276, 6816, 2441, 1558, 51, 37, 2.30, 784498,  X
579, 583.0, 651573, 61833, 13849, 12249, 5846, 14670, 2439, 1588, 57, 35, 2.29, 764047,  X
580, 584.0, 20324, 40111, 1201, 17499, 12894, 8389, 4523, 1596, 61, 38, 2.03, 106537,  X
581, 585.0, 542566, 259111, 40677, 27744, 36049, 34998, 6220, 4915, 56, 30, 2.14, 952280,  X
582, 586.0, 95142, 35930, 74015, 86202, 20422, 22682, 8120, 7711, 50, 63, 2.19, 350224,  X
583, 587.0, 50723, 28019, 2235, 5177, 4021, 4371, 3603, 1324, 47, 60, 2.20, 99473,  X
584, 588.0, 177096, 82458, 25890, 110428, 20699, 28683, 9507, 4541, 47, 74, 2.29, 459302,  X
585, 589.0, 120971, 21574, 11382, 3318, 10804, 8299, 4574, 1726, 53, 80, 2.28, 182648,  X
586, 590.0, 218592, 148645, 30345, 86638, 29656, 20208, 12946, 3973, 48, 64, 2.31, 551003,  X
587, 591.0, 241430, 77421, 1329, 9498, 13450, 5418, 2764, 1755, 41, 57, 1.96, 353065,  X
588, 592.0, 900862, 171914, 39685, 22236, 38321, 33524, 6453, 13211, 41, 43, 2.07, 1226206,  X
589, 593.0, 1205244, 113394, 17703, 40325, 36353, 36456, 24696, 11240, 40, 41, 1.72, 1485411,  X
590, 594.0, 783896, 97324, 11015, 15618, 7905, 24372, 2912, 2054, 50, 29, 1.89, 945096,  X
591, 595.0, 9129, 11534, 4255, 5568, 11487, 5132, 2451, 3321, 63, 43, 1.62, 52877,  X
592, 596.0, 475290, 28180, 52235, 29723, 39776, 30454, 11644, 8686, 67, 56, 1.73, 675988,  X
593, 597.0, 434398, 34911, 13271, 9682, 11203, 7104, 3342, 3466, 63, 60, 1.74, 517377,  X
594, 598.0, 324239, 129876, 25076, 18226, 50991, 61810, 8546, 8911, 69, 57, 1.80, 627675,  X
595, 599.0, 655834, 194043, 26241, 10718, 62283, 39523, 17419, 13872, 66, 44, 1.55, 1019933,  X
596, 600.0, 3321363, 394461, 15658, 14648, 26610, 36760, 28482, 15432, 54, 16, 1.46, 3853414,  X
597, 601.0, 1579072, 193272, 21168, 15129, 55205, 61203, 13327, 8521, 63, 1, 1.32, 1946897,  X
598, 601.0, 398933, 201881, 83857, 35504, 38808, 13971, 13289, 10071, 41, 11, 1.40, 796314,  X
