obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
480, 484.0, 194367, 99520, 5916, 6829, 2075, 12022, 2372, 1123, 53, 30, 1.93, 324224,  X
481, 485.0, 363825, 19109, 4666, 29470, 6132, 13602, 3750, 2131, 60, 47, 2.06, 442685,  X
482, 486.0, 40938, 17916, 8589, 13866, 16083, 6202, 2760, 3403, 61, 54, 2.07, 109757,  X
483, 487.0, 372428, 50557, 4973, 4108, 7516, 11916, 3185, 1456, 61, 51, 1.86, 456139,  X
484, 488.0, 79012, 86771, 5649, 15667, 42531, 21095, 12821, 7356, 67, 53, 1.70, 270902,  X
485, 489.0, 476949, 19779, 5766, 12410, 7331, 14262, 2337, 1799, 70, 44, 1.73, 540633,  X
486, 490.0, 54158, 33686, 3816, 7117, 3524, 9474, 3432, 3813, 75, 35, 1.52, 119020,  X
487, 491.0, 224704, 143398, 76581, 29214, 22858, 41755, 22539, 11807, 74, 50, 1.49, 572856,  X
488, 492.0, 188986, 140562, 32631, 30101, 12596, 24702, 12393, 7896, 67, 61, 1.56, 449867,  X
489, 493.0, 398669, 84799, 2741, 5735, 2926, 10114, 1607, 1172, 56, 44, 1.70, 507763,  X
490, 494.0, 676621, 43328, 21750, 17747, 12248, 26158, 8116, 16888, 57, 53, 1.54, 822856,  X
491, 495.0, 80975, 34047, 11670, 8033, 2880, 6870, 2409, 2384, 56, 53, 1.70, 149268,  X
492, 496.0, 991602, 195863, 70773, 14169, 18654, 45089, 23134, 5785, 57, 51, 1.69, 1365069,  X
493, 497.0, 144844, 27151, 15056, 8431, 6992, 9630, 2429, 7235, 64, 69, 1.66, 221768,  X
494, 498.0, 71416, 46516, 14527, 7983, 9343, 10689, 3396, 3513, 57, 64, 1.67, 167383,  X
495, 499.0, 123576, 36726, 14189, 13633, 5710, 6663, 2182, 2323, 54, 66, 1.91, 205002,  X
496, 500.0, 5998, 15910, 7148, 16449, 4758, 6579, 2436, 1239, 54, 77, 2.01, 60517,  X
497, 501.0, 816286, 394011, 21613, 57884, 39505, 39836, 15597, 8077, 47, 63, 2.04, 1392809,  X
498, 502.0, 1848445, 157996, 94958, 50885, 59092, 35284, 22219, 20654, 43, 69, 2.08, 2289533,  X
499, 503.0, 317907, 53418, 3566, 5184, 7534, 11891, 3765, 1569, 50, 53, 1.99, 404834,  X
500, 504.0, 186564, 63324, 10320, 8237, 5697, 6508, 3012, 2141, 41, 41, 1.87, 285803,  X
501, 505.0, 1554267, 245208, 47523, 82187, 13032, 30353, 22962, 11089, 41, 51, 1.76, 2006621,  X
502, 506.0, 1210972, 53934, 74115, 35129, 18457, 48876, 19434, 4818, 51, 57, 1.84, 1465735,  X
503, 507.0, 228334, 46029, 49323, 10268, 5262, 9730, 6738, 1601, 47, 80, 2.00, 357285,  X
504, 508.0, 27701, 36751, 1981, 4249, 4483, 1434, 982, 569, 37, 74, 2.14, 78150,  X
505, 509.0, 136910, 16061, 5308, 8054, 4705, 1489, 528, 296, 30, 77, 2.57, 173351,  X
506, 510.0, 142408, 192546, 27934, 33012, 30317, 48939, 13989, 12217, 26, 61, 2.48, 501362,  X
507, 511.0, 90117, 12196, 5301, 1473, 1110, 943, 1138, 223, 17, 54, 2.50, 112501,  X
508, 512.0, 138338, 12545, 17173, 14013, 14068, 11293, 3982, 2811, 40, 74, 2.40, 214223,  X
509, 513.0, 47993, 7836, 993, 1640, 556, 237, 550, 47, 30, 64, 2.48, 59852,  X
510, 514.0, 657522, 54745, 64267, 13186, 6676, 18892, 3132, 4429, 29, 81, 2.27, 822849,  X
511, 515.0, 659360, 18224, 11119, 1404, 752, 1277, 816, 303, 26, 83, 2.58, 693255,  X
512, 516.0, 593795, 220698, 28359, 7663, 47754, 48885, 14491, 6867, 21, 63, 2.38, 968512,  X
513, 517.0, 837800, 15486, 71600, 25628, 37572, 50515, 11668, 7704, 53, 75, 2.39, 1057973,  X
514, 518.0, 973343, 220074, 32953, 3388, 26883, 69399, 8792, 5448, 61, 51, 2.20, 1340280,  X
515, 519.0, 70784, 58146, 3367, 6379, 13743, 6607, 3059, 3061, 69, 35, 1.85, 165146,  X
516, 520.0, 724928, 51361, 49210, 22920, 11984, 8332, 6919, 2997, 60, 57, 1.77, 878651,  X
517, 521.0, 58456, 41013, 3660, 4720, 11047, 6322, 6187, 2514, 47, 38, 1.71, 133919,  X
518, 522.0, 644068, 56362, 5403, 54126, 15519, 21657, 31220, 13606, 41, 56, 1.49, 841961,  X
519, 523.0, 489383, 32492, 25226, 4045, 4977, 4531, 3782, 4615, 40, 75, 1.54, 569051,  X
520, 524.0, 502786, 27624, 16426, 7062, 3443, 12093, 3551, 2103, 51, 67, 1.70, 575088,  X
521, 525.0, 267130, 58311, 9191, 11069, 4904, 18205, 5494, 2294, 57, 74, 1.49, 376598,  X
522, 526.0, 59243, 10646, 4688, 9781, 7887, 5233, 7869, 3713, 60, 74, 1.51, 109060,  X
523, 527.0, 86280, 11389, 4790, 1268, 816, 2782, 1667, 975, 67, 66, 1.59, 109967,  X
524, 528.0, 166645, 32861, 5610, 2621, 3852, 4765, 903, 784, 61, 56, 1.68, 218041,  X
525, 529.0, 809110, 497001, 77184, 174394, 77214, 62401, 24779, 12245, 51, 63, 1.80, 1734328,  X
526, 530.0, 124730, 91077, 7392, 9559, 6809, 9552, 15667, 7178, 41, 48, 1.64, 271964,  X
527, 531.0, 133941, 14233, 3983, 1028, 2857, 2210, 780, 1538, 40, 43, 1.70, 160570,  X
528, 532.0, 1563535, 345329, 82138, 4720, 46766, 43833, 14636, 12883, 38, 43, 1.71, 2113840,  X
529, 533.0, 41904, 84701, 39054, 24597, 13494, 49316, 33797, 14010, 51, 43, 1.52, 300873,  X
530, 534.0, 163843, 152685, 32514, 22592, 41509, 23999, 24500, 9634, 53, 47, 1.26, 471276,  X
531, 535.0, 62283, 7340, 9945, 9369, 17235, 8036, 3724, 3565, 63, 56, 1.41, 121497,  X
532, 536.0, 109106, 25594, 11219, 9088, 4729, 8459, 7084, 2222, 69, 66, 1.43, 177501,  X
533, 537.0, 1562170, 73142, 88467, 52667, 23878, 36857, 14337, 7508, 63, 75, 1.64, 1859026,  X
534, 538.0, 603445, 108426, 9212, 28810, 5268, 10914, 3314, 3033, 57, 78, 1.87, 772422,  X
535, 539.0, 621380, 51047, 11127, 18671, 8363, 6523, 7971, 3374, 44, 74, 1.94, 728456,  X
536, 540.0, 767338, 17302, 3079, 15815, 8058, 13624, 2422, 1760, 53, 74, 2.02, 829398,  X
537, 541.0, 170919, 50680, 7316, 9992, 8300, 4768, 2394, 3317, 43, 60, 2.06, 257686,  X
538, 542.0, 1400937, 109830, 44038, 74292, 33861, 72073, 12116, 4326, 60, 66, 2.09, 1751473,  X
539, 543.0, 106861, 7296, 6321, 3601, 9413, 5851, 2553, 2540, 74, 66, 1.90, 144436,  X
540, 544.0, 26400, 11343, 2695, 15162, 5084, 10096, 4156, 2573, 70, 69, 1.87, 77509,  X
541, 545.0, 355205, 38591, 788, 12332, 14327, 5996, 4077, 803, 77, 66, 1.78, 432119,  X
542, 546.0, 70667, 184571, 8847, 13924, 4486, 5581, 4255, 944, 50, 51, 1.87, 293275,  X
543, 547.0, 839157, 31665, 22439, 12002, 18795, 61773, 9522, 4763, 61, 50, 1.64, 1000116,  X
544, 548.0, 313907, 21248, 5983, 10117, 7866, 9519, 2504, 572, 60, 43, 1.84, 371716,  X
545, 549.0, 3077, 3431, 5115, 5866, 7808, 16716, 2475, 1981, 81, 50, 1.85, 46469,  X
546, 550.0, 88560, 34262, 17366, 24782, 2579, 7673, 3933, 2203, 94, 70, 2.08, 181358,  X
547, 551.0, 91316, 49898, 17030, 4427, 8264, 4183, 1682, 902, 64, 70, 2.19, 177702,  X
548, 552.0, 462821, 121575, 16007, 8739, 43782, 62628, 7880, 5232, 69, 57, 2.15, 728664,  X
549, 553.0, 203227, 40685, 16284, 6579, 2424, 6504, 8602, 1257, 47, 60, 2.00, 285562,  X
550, 554.0, 75495, 23335, 4446, 2806, 9543, 8540, 3950, 1338, 56, 43, 1.92, 129453,  X
551, 555.0, 1818097, 89344, 35742, 34799, 6259, 32142, 5269, 11097, 69, 48, 1.82, 2032749,  X
552, 556.0, 12641, 95039, 22577, 13542, 4439, 15315, 2619, 1949, 54, 57, 1.82, 168121,  X
553, 557.0, 940527, 91988, 27720, 7854, 17083, 14915, 3181, 1014, 56, 53, 2.13, 1104282,  X
554, 558.0, 55920, 48838, 8720, 7190, 8469, 4455, 1715, 3073, 41, 56, 2.17, 138380,  X
555, 559.0, 70523, 106726, 13149, 7782, 15900, 12368, 3577, 1990, 34, 41, 2.32, 232015,  X
556, 560.0, 957117, 359846, 32792, 18803, 20104, 17525, 6854, 4276, 24, 34, 2.32, 1417317,  X
557, 561.0, 784411, 401727, 20552, 44908, 9260, 59841, 5883, 7386, 24, 24, 2.20, 1333968,  X
558, 562.0, 1354626, 379805, 58911, 25666, 86700, 18405, 16156, 4126, 20, 21, 2.04, 1944395,  X
559, 563.0, 197613, 8760, 8838, 5585, 10115, 2608, 2847, 1231, 21, 38, 2.06, 237597,  X
560, 564.0, 134248, 26688, 7839, 10488, 7756, 6858, 2048, 2352, 35, 51, 2.08, 198277,  X
561, 565.0, 66795, 66293, 2593, 6290, 3862, 7768, 4584, 1301, 34, 50, 1.90, 159486,  X
562, 566.0, 930054, 26558, 46775, 21788, 35183, 17372, 5444, 11445, 50, 66, 1.86, 1094619,  X
563, 567.0, 1825409, 135034, 18377, 11324, 69659, 47751, 11550, 7199, 57, 48, 1.69, 2126303,  X
564, 568.0, 2090239, 161968, 25710, 42009, 26818, 20371, 17853, 17274, 51, 47, 1.59, 2402242,  X
565, 569.0, 1699247, 213970, 56323, 111772, 36453, 29597, 5609, 6676, 48, 63, 1.91, 2159647,  X
566, 570.0, 217956, 107909, 55863, 13897, 47194, 42306, 5026, 6119, 51, 53, 2.14, 496270,  X
567, 571.0, 121567, 14760, 3563, 10974, 14101, 6678, 1842, 2767, 50, 66, 2.08, 176252,  X
568, 572.0, 13177, 39947, 6898, 7632, 6553, 10571, 1967, 1574, 57, 63, 2.23, 88319,  X
569, 573.0, 51969, 19024, 7259, 2506, 3545, 5408, 1981, 1637, 66, 57, 2.27, 93329,  X
570, 574.0, 552521, 103074, 41887, 55234, 37269, 42219, 11615, 2070, 64, 61, 2.12, 845889,  X
571, 575.0, 34871, 6638, 4122, 977, 3837, 1703, 953, 849, 60, 61, 1.96, 53950,  X
572, 576.0, 188759, 54595, 20186, 2844, 13457, 6370, 2737, 2115, 51, 63, 2.01, 291063,  X
573, 577.0, 698186, 92064, 15484, 73392, 17428, 51636, 14689, 7142, 54, 67, 1.99, 970021,  X
574, 578.0, 310004, 168665, 51045, 29464, 45560, 30771, 4849, 8128, 50, 63, 2.17, 648486,  X
575, 579.0, 113076, 16089, 3297, 1067, 1595, 2039, 562, 454, 47, 56, 2.00, 138179,  X
576, 580.0, 27706, 23061, 1582, 1399, 3572, 1774, 557, 1725, 44, 47, 1.92, 61376,  X
577, 581.0, 919261, 127229, 16922, 58935, 36059, 30472, 26990, 16549, 38, 43, 1.77, 1232417,  X
578, 582.0, 30851, 5486, 5192, 3324, 1259, 1646, 1034, 787, 38, 54, 1.82, 49579,  X
579, 583.0, 612623, 171053, 37824, 39191, 13770, 79721, 13413, 4655, 48, 56, 1.75, 972250,  X
580, 584.0, 42930, 100352, 15684, 6107, 10266, 24125, 4009, 1286, 57, 60, 1.76, 204759,  X
581, 585.0, 424453, 193055, 17053, 8568, 6700, 14810, 2560, 2325, 51, 47, 1.97, 669524,  X
582, 586.0, 74631, 28140, 3175, 3088, 2750, 5254, 4669, 1732, 53, 27, 1.92, 123439,  X
583, 587.0, 213452, 52258, 4885, 24911, 11009, 11762, 5371, 2009, 47, 30, 1.88, 325657,  X
584, 588.0, 788266, 17482, 2568, 13676, 23699, 13855, 3203, 3075, 53, 40, 1.75, 865824,  X
585, 589.0, 61714, 20450, 24005, 10011, 8119, 12573, 3604, 3557, 64, 60, 1.77, 144033,  X
586, 590.0, 246978, 39373, 28783, 9993, 27040, 9822, 4500, 1693, 63, 70, 1.81, 368182,  X
587, 591.0, 782283, 61451, 27372, 37065, 12835, 78538, 21802, 8527, 78, 70, 1.91, 1029873,  X
588, 592.0, 1081302, 27685, 7058, 6139, 4983, 11636, 5991, 6802, 75, 70, 1.73, 1151596,  X
589, 593.0, 596856, 81694, 6474, 10078, 18595, 12140, 5130, 4062, 67, 54, 1.69, 735029,  X
590, 594.0, 64468, 45576, 6581, 4504, 4367, 4737, 1722, 837, 64, 44, 1.69, 132792,  X
591, 595.0, 669590, 259532, 19571, 24758, 23369, 21424, 5392, 16036, 43, 34, 1.49, 1039672,  X
592, 596.0, 98340, 29662, 1937, 6643, 4416, 6435, 1756, 727, 38, 29, 1.55, 149916,  X
593, 597.0, 422488, 142722, 16276, 20128, 29155, 18512, 12093, 9101, 37, 30, 1.61, 670475,  X
594, 598.0, 2234261, 85430, 9989, 35680, 42604, 33611, 7445, 7306, 48, 37, 1.68, 2456326,  X
595, 599.0, 302932, 48227, 16392, 27915, 7964, 11656, 4440, 2993, 53, 51, 1.75, 422519,  X
596, 600.0, 802679, 39893, 37254, 21678, 14218, 6236, 3191, 1325, 43, 67, 2.18, 926474,  X
597, 601.0, 140270, 183780, 59298, 21138, 34615, 47292, 9519, 9040, 48, 70, 2.22, 504952,  X
598, 601.0, 766191, 182959, 17669, 28525, 121007, 29402, 21775, 17069, 41, 63, 2.18, 1184597,  X
