obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
1, 5.0, 604042, 82478, 16306, 16010, 16634, 16356, 6895, 1917, NA, NA, 2.00, 760638,  X*
2, 6.0, 773816, 48339, 1778, 12379, 21323, 28751, 6719, 7160, NA, NA, 1.46, 900265,  X*
3, 7.0, 176993, 46204, 7459, 5558, 5437, 1803, 2967, 1134, NA, NA, 1.58, 247555,  X*
4, 8.0, 60514, 52925, 5823, 5113, 4532, 2629, 3798, 2279, 34, 38, 1.53, 137613,  X*
5, 9.0, 119183, 77743, 3576, 24228, 36293, 6593, 3809, 2948, 30, 47, 1.59, 274373,  X*
6, 10.0, 650919, 796288, 92952, 78762, 87891, 60879, 33046, 13555, 27, 47, 1.58, 1814292,  X*
7, 11.0, 296021, 99315, 8416, 3012, 1884, 4541, 7669, 5287, 23, 34, 1.58, 426145,  X*
8, 12.0, 565303, 398229, 151616, 18796, 36998, 18561, 6660, 6867, 21, 56, 1.86, 1203030,  X*
9, 13.0, 515089, 44821, 8981, 13931, 11649, 13976, 18537, 5062, 29, 66, 1.79, 632046,  X*
10, 14.0, 1466842, 89567, 19560, 25718, 20803, 14537, 12539, 3913, 35, 88, 1.77, 1653479,  X*
11, 15.0, 99153, 50973, 10013, 6998, 3077, 2641, 2729, 1791, 34, 100, 1.76, 177375,  X*
12, 16.0, 556724, 65463, 23261, 17629, 13721, 22054, 6729, 6522, 48, 100, 1.93, 712103,  X*
13, 17.0, 121416, 114881, 2610, 2167, 3941, 3910, 3013, 1740, 34, 83, 1.49, 253678,  X*
14, 18.0, 291086, 28560, 11123, 10232, 5929, 9029, 2252, 1635, 38, 84, 1.76, 359846,  X*
15, 19.0, 539412, 141148, 19766, 12656, 21395, 12667, 7974, 8639, 43, 77, 1.69, 763657,  X*
16, 20.0, 238189, 19932, 14117, 1092, 4225, 5606, 1617, 816, 41, 77, 1.74, 285594,  X*
17, 21.0, 1606747, 59704, 35929, 11848, 19165, 14533, 6170, 5106, 51, 100, 1.79, 1759202,  X*
18, 22.0, 130237, 7538, 9671, 3037, 2256, 9874, 2983, 722, 60, 100, 1.96, 166318,  X*
19, 23.0, 249973, 80318, 18871, 13453, 16734, 13803, 4841, 2215, 64, 100, 1.93, 400208,  X*
20, 24.0, 96218, 20110, 4099, 2589, 2807, 3617, 1437, 1144, 63, 100, 1.97, 132021,  X*
21, 25.0, 250435, 142905, 12887, 26522, 51797, 16987, 11169, 1991, 61, 88, 1.90, 514693,  X*
22, 26.0, 138337, 26366, 23187, 3833, 2126, 12015, 2141, 564, 53, 88, 2.11, 208569,  X*
23, 27.0, 423753, 410778, 96664, 98437, 41296, 72078, 12674, 8257, 53, 91, 2.35, 1163937,  X*
24, 28.0, 727052, 609035, 88086, 69781, 54666, 50591, 44407, 18368, 48, 90, 2.24, 1661986,  X*
25, 29.0, 1190137, 1357427, 22314, 23773, 52124, 100214, 26690, 19342, 47, 66, 2.12, 2792021,  X*
26, 30.0, 790338, 90029, 34660, 21425, 15642, 17476, 8693, 6321, 41, 57, 2.14, 984584,  X*
27, 31.0, 534788, 91020, 7195, 8772, 7789, 18554, 8311, 5093, 44, 47, 1.74, 681522,  X*
28, 32.0, 605393, 213636, 59057, 15235, 8374, 8922, 16781, 5222, 38, 51, 1.49, 932620,  X*
29, 33.0, 1764208, 89156, 23217, 4542, 17934, 18847, 7839, 3309, 44, 77, 1.47, 1929052,  X*
30, 34.0, 328784, 77879, 4298, 7131, 8975, 6079, 1555, 802, 40, 60, 1.71, 435503,  X*
31, 35.0, 1066331, 1073311, 156729, 83064, 154450, 52376, 40390, 8612, 27, 64, 1.79, 2635263,  X*
32, 36.0, 705852, 234675, 34406, 27233, 9599, 65362, 27794, 26732, 43, 60, 1.78, 1131653,  X*
33, 37.0, 762560, 50018, 4837, 5984, 25438, 27183, 5960, 3487, 51, 50, 1.64, 885467,  X*
34, 38.0, 208754, 118468, 18438, 19900, 19861, 10185, 15078, 4402, 50, 57, 1.63, 415086,  X*
35, 39.0, 574368, 791025, 122450, 26015, 81532, 137707, 52906, 19855, 61, 54, 1.46, 1805858,  X*
36, 40.0, 275151, 18477, 3265, 12148, 2518, 3614, 2619, 1854, 56, 69, 1.35, 319646,  X*
37, 41.0, 384281, 176066, 36553, 10499, 27568, 31103, 6435, 4379, 48, 78, 1.54, 676884,  X*
38, 42.0, 90932, 194046, 39823, 15107, 12932, 30065, 2977, 4204, 53, 78, 1.86, 390086,  X*
39, 43.0, 483982, 40249, 8347, 2549, 5715, 3716, 1463, 783, 47, 81, 2.00, 546804,  X*
40, 44.0, 56505, 57672, 10046, 6098, 4173, 4996, 919, 1655, 43, 67, 2.23, 142064,  X*
41, 45.0, 103311, 47522, 9641, 27842, 22623, 20657, 13742, 7243, 47, 78, 2.13, 252581,  X*
42, 46.0, 147923, 22921, 3719, 4113, 5553, 4792, 1209, 1348, 48, 78, 2.08, 191578,  X*
43, 47.0, 147895, 40208, 6659, 4028, 2836, 5240, 4950, 1121, 51, 80, 1.82, 212937,  X*
44, 48.0, 203447, 26689, 4565, 1790, 2795, 2638, 3174, 1266, 53, 77, 1.63, 246364,  X*
45, 49.0, 111785, 19140, 814, 2086, 1262, 5725, 2074, 1355, 53, 60, 1.31, 144241,  X*
46, 50.0, 39186, 3038, 812, 234, 1137, 1396, 494, 365, 60, 57, 1.26, 46662,  X*
47, 51.0, 224551, 21389, 1657, 4788, 2695, 6152, 1887, 1139, 66, 57, 1.20, 264258,  X*
48, 52.0, 216672, 33992, 5018, 5476, 6768, 2481, 3844, 591, 63, 61, 1.25, 274842,  X*
49, 53.0, 3670461, 414233, 55648, 60245, 89143, 57338, 69596, 23342, 54, 69, 1.24, 4440006,  X*
50, 54.0, 266137, 11962, 3985, 4661, 2726, 2050, 820, 1210, 47, 81, 1.48, 293551,  X*
51, 55.0, 151865, 99742, 18874, 19716, 14975, 12361, 10894, 4494, 38, 84, 1.59, 332921,  X*
52, 56.0, 919723, 365103, 68525, 108943, 50796, 48990, 21189, 12000, 41, 90, 1.77, 1595269,  X*
53, 57.0, 913924, 85199, 57099, 26838, 32715, 24200, 6736, 6452, 44, 100, 1.93, 1153163,  X*
54, 58.0, 286475, 92445, 66695, 23066, 54339, 30218, 16050, 4827, 48, 100, 2.12, 574115,  X*
55, 59.0, 141193, 66973, 41588, 8427, 12257, 48059, 7627, 6555, 60, 100, 2.05, 332679,  X*
56, 60.0, 217158, 11030, 2180, 2319, 4111, 4618, 2816, 1384, 69, 100, 1.94, 245616,  X*
57, 61.0, 1034185, 415690, 32933, 89467, 53903, 31315, 38945, 37404, 61, 88, 1.72, 1733842,  X*
58, 62.0, 155533, 119159, 17452, 22581, 24089, 7811, 7882, 7762, 51, 80, 1.54, 362269,  X*
59, 63.0, 1333888, 364169, 95910, 13383, 47837, 105055, 31151, 26488, 47, 70, 1.38, 2017881,  X*
60, 64.0, 344794, 24243, 3357, 4288, 6856, 6457, 2370, 1058, 43, 69, 1.33, 393423,  X*
61, 65.0, 2574956, 467054, 56479, 65253, 35633, 41714, 46976, 20078, 44, 67, 1.40, 3308143,  X*
62, 66.0, 129256, 77058, 7102, 6600, 4321, 4085, 5006, 1679, 44, 63, 1.45, 235107,  X*
63, 67.0, 540370, 155806, 7428, 15260, 27313, 19585, 10520, 4120, 40, 54, 1.38, 780402,  X*
64, 68.0, 965606, 510784, 87248, 7286, 21890, 46962, 16494, 15588, 30, 51, 1.43, 1671858,  X*
65, 69.0, 36109, 34461, 4236, 11708, 8069, 4781, 2211, 972, 34, 57, 1.57, 102547,  X*
66, 70.0, 711603, 73997, 17803, 7101, 14485, 21594, 13130, 3879, 47, 63, 1.54, 863592,  X*
67, 71.0, 105436, 27967, 7106, 1827, 10000, 3664, 1186, 832, 44, 70, 1.64, 158018,  X*
68, 72.0, 440166, 1120993, 42934, 36718, 116391, 34588, 51060, 25955, 37, 57, 1.60, 1868805,  X*
69, 73.0, 448183, 152321, 12724, 32158, 39100, 24313, 14902, 9184, 38, 51, 1.57, 732885,  X*
70, 74.0, 472813, 329094, 12805, 12999, 20030, 43079, 17395, 5845, 35, 35, 1.34, 914060,  X*
71, 75.0, 877194, 81824, 13358, 48262, 13394, 16126, 14387, 4948, 35, 48, 1.45, 1069493,  X*
72, 76.0, 425960, 9986, 6157, 3577, 2181, 4495, 3423, 1738, 51, 78, 1.32, 457517,  X*
73, 77.0, 182115, 185570, 22155, 13438, 13057, 11773, 10237, 5129, 47, 77, 1.42, 443474,  X*
74, 78.0, 159669, 153172, 2338, 16248, 5957, 21286, 8404, 6086, 47, 81, 1.36, 373160,  X*
75, 79.0, 543578, 136568, 35787, 30485, 15597, 11412, 8053, 1093, 40, 78, 1.73, 782573,  X*
76, 80.0, 975225, 96285, 1169, 14003, 28221, 14998, 9534, 4463, 37, 56, 1.57, 1143898,  X*
77, 81.0, 578474, 47973, 19439, 16147, 49518, 23842, 5206, 2623, 50, 63, 1.72, 743222,  X*
78, 82.0, 2355838, 82983, 25120, 13340, 36457, 23801, 8378, 2383, 53, 77, 1.81, 2548300,  X*
79, 83.0, 2120055, 207532, 81631, 160205, 162941, 51230, 20826, 16258, 57, 80, 2.11, 2820678,  X*
80, 84.0, 265160, 59915, 5977, 7932, 18059, 10208, 6970, 6569, 57, 84, 1.71, 380790,  X*
81, 85.0, 1279569, 211501, 10130, 38447, 9432, 14144, 12315, 6771, 44, 80, 1.84, 1582309,  X*
82, 86.0, 20144, 12079, 1895, 4851, 2471, 5805, 1564, 1135, 48, 83, 1.71, 49944,  X*
83, 87.0, 223415, 237339, 52657, 22632, 18564, 51125, 8633, 4307, 51, 70, 1.80, 618672,  X*
84, 88.0, 432348, 162633, 34967, 20612, 18317, 18878, 7853, 5430, 48, 78, 1.70, 701038,  X*
85, 89.0, 2162226, 599791, 384256, 55533, 157942, 104271, 48379, 47508, 53, 91, 1.89, 3559906,  X*
86, 90.0, 2635903, 480835, 141210, 73787, 38771, 59427, 50646, 24514, 43, 91, 1.93, 3505093,  X*
87, 91.0, 1676581, 1122394, 90427, 47153, 46205, 90213, 35787, 12387, 37, 81, 1.96, 3121147,  X*
88, 92.0, 62967, 16162, 2823, 7334, 3163, 5736, 2850, 1178, 44, 87, 1.80, 102213,  X*
89, 93.0, 1095857, 95927, 18190, 4511, 13798, 12644, 14965, 1834, 44, 74, 1.64, 1257726,  X*
90, 94.0, 80466, 15959, 4547, 5315, 3485, 7855, 1933, 552, 54, 74, 1.66, 120112,  X*
91, 95.0, 93927, 11472, 10060, 4488, 7797, 8750, 7607, 5471, 67, 93, 1.53, 149572,  X*
92, 96.0, 204892, 108532, 9388, 12498, 11650, 36111, 9192, 2413, 69, 80, 1.47, 394676,  X*
93, 97.0, 584689, 206645, 20725, 13724, 34451, 29474, 9853, 12171, 70, 74, 1.41, 911732,  X*
94, 98.0, 166928, 25054, 1223, 4306, 4152, 2680, 1415, 882, 61, 63, 1.46, 206640,  X*
95, 99.0, 637984, 35879, 16410, 19198, 12000, 14043, 14636, 4621, 56, 63, 1.33, 754771,  X*
96, 100.0, 368131, 138564, 14155, 12245, 51170, 41847, 20159, 26646, 54, 60, 1.27, 672917,  X*
97, 101.0, 2962519, 306271, 165721, 73117, 45334, 50339, 17529, 28460, 51, 80, 1.43, 3649290,  X*
98, 102.0, 617818, 73417, 11196, 2269, 2408, 9949, 5587, 2756, 54, 80, 1.42, 725400,  X*
99, 103.0, 818271, 142151, 79067, 142883, 95953, 72202, 17444, 9791, 54, 84, 1.69, 1377762,  X*
100, 104.0, 878708, 53286, 43954, 57003, 35944, 68206, 22590, 26994, 60, 100, 1.70, 1186685,  X*
101, 105.0, 1510697, 68167, 72528, 86618, 23199, 89823, 20153, 11019, 70, 100, 2.00, 1882204,  X*
102, 106.0, 90551, 15679, 1303, 2465, 1359, 4355, 1350, 315, 77, 100, 1.87, 117377,  X*
103, 107.0, 626201, 87373, 10951, 21412, 14400, 21203, 4579, 5775, 77, 96, 1.98, 791894,  X*
104, 108.0, 749365, 63519, 73914, 31747, 28126, 15166, 10679, 5997, 63, 96, 1.90, 978513,  X*
105, 109.0, 788270, 312250, 83804, 137620, 87697, 43396, 20025, 28669, 48, 90, 2.04, 1501731,  X*
106, 110.0, 310593, 38150, 13963, 3948, 9565, 6270, 1603, 1689, 41, 97, 2.03, 385781,  X*
107, 111.0, 214184, 66851, 15169, 8260, 4929, 12945, 2776, 3844, 40, 100, 2.09, 328958,  X*
108, 112.0, 295666, 141907, 42478, 18776, 25263, 8584, 10209, 2950, 34, 88, 2.18, 545833,  X*
109, 113.0, 38560, 26589, 12165, 3231, 4193, 3788, 2390, 1019, 35, 87, 2.10, 91935,  X*
110, 114.0, 959262, 527180, 177746, 22158, 34251, 72900, 60006, 31298, 34, 87, 1.95, 1884801,  X*
111, 115.0, 42323, 19591, 3170, 1313, 3477, 4061, 2435, 1416, 35, 80, 1.71, 77786,  X*
112, 116.0, 822551, 56345, 111589, 53538, 40471, 37157, 25595, 13777, 47, 91, 1.75, 1161023,  X*
113, 117.0, 456701, 13930, 11164, 11772, 11284, 14623, 3339, 5985, 57, 91, 1.62, 528798,  X*
114, 118.0, 330796, 29593, 7583, 25868, 7526, 18919, 9152, 3379, 67, 96, 1.53, 432816,  X*
115, 119.0, 516599, 91272, 25578, 21128, 13433, 21480, 4348, 3935, 66, 100, 1.73, 697773,  X*
116, 120.0, 69419, 54354, 4342, 3995, 5625, 15028, 3638, 5901, 67, 77, 1.71, 162302,  X*
117, 121.0, 101034, 10628, 941, 2406, 7271, 4690, 1358, 869, 67, 60, 1.54, 129197,  X*
118, 122.0, 130267, 14027, 1755, 1962, 1434, 5826, 1150, 1059, 67, 44, 1.48, 157480,  X*
119, 123.0, 1768476, 219918, 57847, 52033, 44478, 29444, 39541, 13731, 64, 47, 1.46, 2225468,  X*
120, 124.0, 216353, 87861, 17739, 5412, 4049, 39177, 5346, 4778, 67, 50, 1.28, 380715,  X*
121, 125.0, 1141950, 654582, 27403, 12093, 11033, 63028, 38981, 14545, 56, 38, 1.26, 1963615,  X*
122, 126.0, 543810, 10670, 6798, 572, 3547, 3406, 3907, 1304, 53, 48, 1.24, 574014,  X*
123, 127.0, 1459454, 72471, 24215, 30113, 12367, 15924, 5955, 3854, 54, 53, 1.45, 1624353,  X*
124, 128.0, 1163139, 189439, 8318, 26837, 12941, 24480, 6588, 4252, 44, 53, 1.50, 1435994,  X*
125, 129.0, 136221, 15600, 7187, 4996, 3590, 4965, 2133, 818, 50, 78, 1.63, 175510,  X*
126, 130.0, 1058840, 88728, 18875, 16766, 20709, 19978, 18153, 3429, 48, 74, 1.73, 1245478,  X*
127, 131.0, 340608, 75060, 4558, 19314, 28878, 21150, 11071, 2964, 53, 60, 1.77, 503603,  X*
128, 132.0, 1030478, 322571, 41378, 42035, 92253, 54324, 30654, 29967, 54, 61, 1.53, 1643660,  X*
129, 133.0, 106807, 18645, 1965, 3997, 10399, 3818, 4602, 560, 53, 48, 1.42, 150793,  X*
130, 134.0, 208164, 28624, 9700, 6705, 11564, 12588, 20773, 2301, 60, 51, 1.19, 300419,  X*
131, 135.0, 462575, 571041, 108355, 100813, 74922, 53289, 44080, 24070, 50, 56, 1.27, 1439145,  X*
132, 136.0, 1100895, 26120, 3398, 22489, 7833, 16107, 10285, 5333, 57, 69, 1.25, 1192460,  X*
133, 137.0, 561107, 103232, 8608, 21647, 32824, 13805, 7101, 2093, 54, 70, 1.38, 750417,  X*
134, 138.0, 969455, 89707, 4628, 40948, 11909, 13424, 3655, 6371, 44, 74, 1.54, 1140097,  X*
135, 139.0, 1257119, 720256, 38674, 89344, 124619, 61672, 38588, 32446, 44, 64, 1.61, 2362718,  X*
136, 140.0, 660438, 5959, 15184, 7310, 4387, 2832, 2492, 1257, 37, 75, 1.75, 699859,  X*
137, 141.0, 254458, 38652, 8435, 5388, 13986, 25248, 7804, 4424, 50, 70, 1.72, 358395,  X*
138, 142.0, 1766117, 73543, 17133, 11157, 13690, 15836, 15074, 3856, 54, 64, 1.61, 1916406,  X*
139, 143.0, 648552, 49643, 14426, 28272, 21740, 39785, 2524, 8671, 67, 75, 1.62, 813613,  X*
140, 144.0, 218366, 73036, 730, 10825, 5885, 6065, 1758, 880, 64, 48, 1.73, 317545,  X*
141, 145.0, 421234, 130022, 66720, 44618, 49738, 24082, 10373, 1499, 50, 60, 1.91, 748286,  X*
142, 146.0, 364760, 45602, 19406, 10839, 14097, 15445, 5132, 3221, 53, 63, 2.07, 478502,  X*
143, 147.0, 1045691, 117953, 15451, 20628, 18257, 21389, 6347, 7547, 43, 57, 2.14, 1253263,  X*
144, 148.0, 934059, 680125, 70593, 130185, 69670, 72647, 69311, 31238, 44, 64, 2.02, 2057828,  X*
145, 149.0, 432425, 208347, 12241, 14284, 10659, 20028, 4890, 4319, 43, 47, 1.99, 707193,  X*
146, 150.0, 465830, 147842, 74682, 49634, 45004, 31323, 23684, 25426, 38, 51, 1.64, 863425,  X*
147, 151.0, 712258, 213733, 6004, 28484, 19580, 26424, 6106, 3584, 35, 44, 1.62, 1016173,  X*
148, 152.0, 503588, 242528, 37981, 40762, 120086, 87770, 20545, 24148, 44, 41, 1.56, 1077408,  X*
149, 153.0, 3266699, 298987, 64463, 18131, 48809, 110811, 50411, 19042, 56, 48, 1.49, 3877353,  X*
150, 154.0, 1217931, 224578, 25540, 33232, 19416, 9899, 12205, 3703, 47, 38, 1.55, 1546504,  X*
151, 155.0, 2010569, 86434, 13255, 14355, 11673, 11774, 7526, 2583, 47, 44, 1.58, 2158169,  X*
152, 156.0, 594223, 90951, 27206, 14296, 13806, 13065, 8210, 2287, 38, 51, 1.63, 764044,  X*
153, 157.0, 659689, 193805, 16943, 8650, 17878, 13078, 4683, 7742, 23, 47, 1.65, 922468,  X*
154, 158.0, 1128624, 423363, 189084, 35470, 37530, 39141, 38604, 26732, 27, 53, 1.78, 1918548,  X*
155, 159.0, 936617, 92134, 13440, 26483, 5617, 21210, 4522, 3619, 30, 54, 1.82, 1103642,  X*
156, 160.0, 524047, 16023, 11373, 6558, 4549, 7510, 3374, 1410, 38, 61, 1.87, 574844,  X*
157, 161.0, 12969, 39010, 2757, 3029, 2780, 4787, 2360, 1404, 44, 63, 1.71, 69096,  X*
158, 162.0, 805926, 9839, 1892, 6234, 12179, 2850, 3031, 1263, 53, 60, 1.70, 843214,  X*
159, 163.0, 266049, 63288, 8196, 5856, 16883, 12968, 4599, 3939, 53, 51, 1.61, 381778,  X*
160, 164.0, 817020, 90868, 52178, 17801, 12479, 8874, 6838, 3502, 43, 51, 1.68, 1009560,  X*
161, 165.0, 1148049, 100314, 55004, 54035, 49683, 136177, 28748, 9790, 57, 64, 1.63, 1581800,  X*
162, 166.0, 733971, 349426, 305661, 40095, 60450, 49386, 31874, 7553, 51, 74, 1.95, 1578416,  X*
163, 167.0, 1098763, 505968, 38539, 18838, 15563, 26253, 12754, 10764, 40, 67, 1.99, 1727442,  X*
164, 168.0, 725126, 178802, 109675, 26875, 83049, 55146, 27912, 11304, 50, 64, 2.10, 1217889,  X*
165, 169.0, 396350, 88167, 10164, 9158, 16405, 20647, 17374, 2174, 38, 54, 1.81, 560439,  X*
166, 170.0, 998747, 498618, 86052, 65723, 83947, 96188, 30377, 10988, 44, 43, 1.85, 1870640,  X*
167, 171.0, 117139, 22752, 1723, 2312, 3907, 5017, 2225, 728, 56, 44, 1.53, 155803,  X*
168, 172.0, 43532, 20498, 15656, 8736, 2190, 4254, 2519, 1905, 51, 51, 1.68, 99290,  X*
169, 173.0, 1101818, 146799, 17765, 13930, 16726, 18437, 5914, 3335, 48, 53, 1.69, 1324724,  X*
170, 174.0, 810061, 120573, 28713, 7548, 4569, 25092, 6256, 3171, 48, 53, 1.85, 1005983,  X*
171, 175.0, 1499276, 282042, 50960, 73142, 36835, 60328, 23674, 14732, 47, 63, 1.82, 2040989,  X*
172, 176.0, 1663182, 94562, 34063, 22395, 14801, 17861, 14384, 8780, 48, 56, 1.89, 1870028,  X*
173, 177.0, 308638, 150944, 18510, 12010, 9544, 16807, 6163, 6830, 47, 56, 1.73, 529446,  X*
174, 178.0, 301000, 107076, 21514, 20494, 13303, 10520, 6951, 5911, 38, 60, 1.72, 486769,  X*
175, 179.0, 400093, 64776, 15618, 44608, 37164, 26709, 4801, 2431, 41, 63, 1.91, 596200,  X*
176, 180.0, 634807, 35999, 7519, 82654, 45045, 32597, 23623, 12798, 48, 69, 1.83, 875042,  X*
177, 181.0, 147612, 4637, 1085, 5690, 4310, 2510, 2585, 1318, 54, 83, 1.76, 169747,  X*
