obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
479, 492.0, 189182, 33128, 12434, 6087, 3158, 4310, 921, 973, 26, 70, 2.08, 250193,  X
480, 493.0, 2079271, 294128, 35102, 113097, 8407, 42243, 29788, 14729, 24, 74, 2.25, 2616765,  X
481, 494.0, 81345, 25047, 31348, 5298, 6198, 15864, 7118, 1737, 35, 80, 2.25, 173955,  X
482, 495.0, 410651, 206237, 144922, 62670, 20975, 40129, 17761, 9816, 38, 88, 2.29, 913161,  X
483, 496.0, 1491481, 480212, 21950, 32671, 54495, 64960, 27880, 13473, 41, 69, 2.14, 2187122,  X
484, 497.0, 492979, 21633, 4425, 22381, 6148, 18233, 3148, 4143, 57, 74, 1.89, 573090,  X
485, 498.0, 61754, 25261, 846, 3095, 4701, 7033, 859, 958, 56, 51, 1.81, 104507,  X
486, 499.0, 1426936, 1383249, 36753, 105808, 124588, 43788, 39319, 34213, 41, 30, 1.69, 3194654,  X
487, 500.0, 1920297, 435305, 61177, 120369, 99098, 42840, 35343, 30564, 37, 44, 1.47, 2744993,  X
488, 501.0, 533750, 17791, 5948, 10344, 6492, 5563, 3700, 4471, 24, 43, 1.52, 588059,  X
489, 502.0, 387814, 56025, 24946, 11331, 8360, 5782, 6716, 3397, 11, 60, 1.54, 504371,  X
490, 503.0, 280383, 75244, 12883, 9594, 17394, 14691, 5589, 3701, 30, 66, 1.57, 419479,  X
491, 504.0, 1384994, 61109, 33243, 9260, 26870, 10032, 11262, 4344, 35, 70, 1.62, 1541114,  X
492, 505.0, 266450, 697582, 100856, 68938, 86116, 39445, 14492, 12717, 21, 61, 1.79, 1286596,  X
493, 506.0, 546959, 39880, 66341, 28302, 12974, 14850, 15763, 2871, 26, 70, 1.99, 727940,  X
494, 507.0, 635429, 71574, 17116, 14702, 12959, 18062, 9559, 3439, 27, 77, 1.93, 782840,  X
495, 508.0, 213375, 123042, 9935, 9094, 19093, 11185, 7147, 2135, 24, 63, 1.92, 395006,  X
496, 509.0, 336709, 34912, 24127, 7263, 12735, 25292, 12367, 3692, 48, 70, 1.87, 457097,  X
497, 510.0, 1867560, 216916, 95301, 85126, 46381, 45132, 48329, 13716, 48, 63, 1.73, 2418461,  X
498, 511.0, 123736, 24209, 1499, 7436, 5455, 2100, 2363, 1828, 37, 61, 1.53, 168626,  X
499, 512.0, 788542, 68608, 15452, 11997, 13730, 16224, 4093, 4437, 47, 69, 1.57, 923083,  X
500, 513.0, 760243, 134747, 8110, 26066, 20657, 18903, 7106, 4217, 35, 61, 1.60, 980049,  X
501, 514.0, 201411, 26675, 6985, 6159, 6952, 9985, 1313, 1320, 43, 53, 1.77, 260800,  X
502, 515.0, 1102999, 372600, 55540, 35212, 37144, 25398, 35521, 32525, 41, 51, 1.64, 1696939,  X
503, 516.0, 929224, 99454, 8241, 12126, 2870, 13343, 13860, 2822, 37, 44, 1.61, 1081940,  X
504, 517.0, 1142903, 718809, 44080, 33932, 85548, 197827, 60199, 7298, 44, 35, 1.49, 2290596,  X
505, 518.0, 26006, 6406, 321, 461, 729, 605, 281, 195, 34, 23, 1.41, 35004,  X
506, 519.0, 940896, 108455, 18937, 27099, 30067, 15067, 9696, 2968, 40, 26, 1.35, 1153185,  X
507, 520.0, 154288, 16212, 3352, 1600, 4060, 3536, 1759, 959, 43, 29, 1.39, 185766,  X
508, 521.0, 602184, 179427, 31640, 27918, 8153, 18312, 15767, 3156, 29, 43, 1.54, 886557,  X
509, 522.0, 240289, 248692, 51686, 21619, 34621, 67103, 46109, 32155, 41, 51, 1.49, 742274,  X
510, 523.0, 1856874, 125085, 52858, 59438, 40803, 44131, 41862, 16239, 48, 57, 1.52, 2237290,  X
511, 524.0, 424401, 237261, 34907, 81780, 62328, 51600, 28962, 34813, 47, 63, 1.39, 956052,  X
512, 525.0, 463366, 115707, 9559, 12180, 36693, 8763, 6704, 1974, 44, 54, 1.45, 654946,  X
513, 526.0, 123289, 68290, 2908, 1208, 8910, 18944, 9134, 3835, 48, 40, 1.18, 236518,  X
514, 527.0, 840781, 36438, 55031, 56376, 22668, 38823, 21166, 13384, 51, 48, 1.35, 1084667,  X
515, 528.0, 517241, 58512, 1901, 13958, 11938, 8257, 5206, 1785, 48, 43, 1.35, 618798,  X
516, 529.0, 2092560, 288842, 138118, 93898, 52744, 69505, 15122, 25026, 56, 57, 1.57, 2775815,  X
517, 530.0, 796940, 49607, 61741, 48110, 15858, 32910, 4815, 2068, 54, 91, 2.05, 1012049,  X
518, 531.0, 480049, 24951, 644, 1204, 1360, 2240, 4286, 524, 41, 61, 2.08, 515258,  X
519, 532.0, 989925, 38683, 65004, 72655, 63182, 77201, 15628, 32013, 57, 75, 2.06, 1354291,  X
520, 533.0, 33250, 15850, 1637, 5164, 5474, 5296, 1818, 405, 63, 67, 2.14, 68894,  X
521, 534.0, 313041, 160332, 4693, 5605, 18263, 8502, 4168, 4639, 47, 37, 1.87, 519243,  X
522, 535.0, 113509, 23324, 4145, 4329, 2783, 2657, 1945, 1475, 47, 51, 1.37, 154167,  X
523, 536.0, 1135977, 202474, 10429, 19291, 26248, 51619, 50135, 15789, 38, 29, 1.37, 1511962,  X
524, 537.0, 1046333, 33100, 32320, 7689, 14213, 11845, 14446, 1955, 35, 40, 1.35, 1161901,  X
525, 538.0, 707404, 460986, 9513, 19144, 70064, 127885, 13077, 23088, 53, 37, 1.17, 1431161,  X
526, 539.0, 314818, 23323, 28153, 14017, 10523, 12765, 9796, 4173, 63, 48, 1.31, 417568,  X
527, 540.0, 343251, 324856, 32782, 34930, 43208, 87711, 16361, 8589, 64, 51, 1.32, 891688,  X
528, 541.0, 502619, 323812, 55713, 50893, 46071, 57262, 21840, 8201, 61, 41, 1.57, 1066411,  X
529, 542.0, 902267, 92570, 4011, 31171, 9706, 10203, 5282, 2443, 47, 63, 1.64, 1057653,  X
530, 543.0, 200274, 32096, 14940, 7404, 6075, 13066, 13849, 2776, 48, 56, 1.71, 290480,  X
531, 544.0, 119515, 74299, 12675, 27781, 50383, 157803, 24279, 10326, 64, 53, 1.58, 477061,  X
532, 545.0, 966085, 108357, 77024, 32131, 38881, 28729, 13161, 8725, 63, 63, 1.68, 1273093,  X
533, 546.0, 1966918, 84989, 24064, 34429, 26747, 39389, 6767, 2062, 77, 66, 1.83, 2185365,  X
534, 547.0, 853653, 111748, 7147, 23011, 22312, 17457, 4249, 2349, 67, 57, 1.85, 1041926,  X
535, 548.0, 1445077, 311397, 19498, 82460, 63973, 37787, 11729, 13580, 40, 64, 1.98, 1985501,  X
536, 549.0, 48968, 25615, 5836, 6023, 10320, 10953, 7312, 3342, 47, 54, 1.98, 118369,  X
537, 550.0, 50542, 56193, 5739, 3147, 1576, 6031, 1688, 792, 35, 43, 1.92, 125708,  X
538, 551.0, 251021, 18907, 5646, 2643, 4127, 3490, 800, 1059, 35, 50, 1.81, 287693,  X
539, 552.0, 58099, 6443, 4153, 4207, 3465, 3026, 1438, 506, 43, 60, 1.82, 81337,  X
540, 553.0, 349771, 2486, 4349, 1966, 2749, 3917, 1407, 694, 48, 70, 1.79, 367339,  X
541, 554.0, 329127, 281897, 38053, 33234, 44482, 44925, 22908, 8533, 51, 75, 1.88, 803159,  X
542, 555.0, 599765, 92475, 14655, 8833, 8340, 7293, 5994, 3862, 44, 69, 1.81, 741217,  X
543, 556.0, 910435, 42857, 31956, 2396, 19197, 10329, 3709, 3210, 41, 64, 1.78, 1024089,  X
544, 557.0, 2521676, 63556, 8665, 13792, 24923, 46891, 19209, 12487, 43, 50, 1.52, 2711199,  X
545, 558.0, 637129, 221916, 61566, 19612, 23641, 44949, 11197, 24403, 43, 53, 1.47, 1044413,  X
546, 559.0, 137925, 39514, 4060, 14244, 9490, 14073, 8872, 3561, 57, 56, 1.40, 231739,  X
547, 560.0, 527283, 60481, 10622, 9796, 8203, 16815, 2129, 3793, 63, 48, 1.46, 639122,  X
548, 561.0, 81309, 13867, 713, 2069, 5227, 4258, 1368, 2155, 54, 44, 1.25, 110966,  X
549, 562.0, 622837, 96901, 11641, 13264, 13781, 12181, 5268, 2232, 51, 41, 1.45, 778105,  X
550, 563.0, 8442, 6528, 14607, 5980, 15999, 12951, 4819, 2887, 57, 50, 1.48, 72213,  X
551, 564.0, 557034, 66001, 10563, 6043, 10823, 5788, 5594, 2664, 44, 48, 1.53, 664510,  X
552, 565.0, 259737, 90051, 14074, 13025, 26022, 12911, 6367, 2134, 37, 54, 1.52, 424321,  X
553, 566.0, 122802, 30847, 7586, 14589, 16592, 15770, 12753, 1840, 50, 60, 1.62, 222779,  X
554, 567.0, 558368, 200172, 54224, 43844, 20912, 28699, 23581, 12300, 34, 54, 1.58, 942100,  X
555, 568.0, 1425747, 507463, 7579, 72874, 46506, 47421, 27324, 12731, 35, 48, 1.51, 2147645,  X
556, 569.0, 35602, 64191, 2676, 1630, 4293, 3684, 2291, 428, 27, 37, 1.50, 114795,  X
557, 570.0, 204438, 66166, 7547, 10009, 8209, 14887, 7870, 3518, 21, 30, 1.38, 322644,  X
558, 571.0, 995874, 472391, 20639, 39499, 32927, 41765, 19676, 13449, 17, 20, 1.38, 1636220,  X
559, 572.0, 470424, 342732, 242928, 107254, 44015, 49480, 24440, 10117, 17, 38, 1.68, 1291390,  X
560, 573.0, 830035, 401194, 90237, 49334, 74983, 45825, 91224, 5720, 23, 53, 1.70, 1588552,  X
561, 574.0, 1044744, 835829, 95613, 29916, 14837, 47921, 38455, 10378, 8, 50, 1.76, 2117693,  X
562, 575.0, 256146, 143657, 45029, 118354, 19995, 27879, 19247, 6563, 10, 70, 2.01, 636870,  X
563, 576.0, 819232, 53401, 30031, 31634, 20907, 16345, 5814, 1987, 16, 70, 2.33, 979351,  X
564, 577.0, 678301, 52474, 13198, 8630, 7807, 6504, 2067, 1356, 16, 70, 2.19, 770337,  X
565, 578.0, 245024, 9891, 4910, 1157, 2580, 5269, 1246, 642, 37, 80, 2.26, 270719,  X
566, 579.0, 79279, 23312, 5846, 1101, 5135, 8174, 6274, 3278, 48, 64, 2.10, 132399,  X
567, 580.0, 151844, 19709, 2662, 20557, 11750, 23079, 6948, 1983, 63, 60, 1.90, 238532,  X
568, 581.0, 1148292, 1165013, 121469, 15985, 100398, 101498, 19255, 14781, 63, 48, 1.68, 2686691,  X
569, 582.0, 434574, 39457, 2638, 11358, 5883, 16084, 3843, 2522, 61, 44, 1.46, 516359,  X
570, 583.0, 619096, 61359, 1317, 16965, 11471, 12815, 4924, 3950, 56, 47, 1.36, 731897,  X
571, 584.0, 135909, 20500, 10023, 3028, 2016, 2626, 1639, 2595, 37, 48, 1.54, 178336,  X
572, 585.0, 144349, 176680, 16104, 7542, 9653, 11490, 12680, 3091, 30, 48, 1.49, 381589,  X
573, 586.0, 1073088, 317486, 5812, 38270, 57247, 88548, 59252, 34471, 29, 38, 1.25, 1674174,  X
574, 587.0, 282713, 263854, 54743, 45348, 21005, 34985, 16718, 10279, 23, 43, 1.36, 729645,  X
575, 588.0, 681530, 200207, 61823, 14134, 64961, 45834, 30494, 14748, 30, 37, 1.36, 1113731,  X
576, 589.0, 41215, 174378, 42328, 7958, 7536, 19764, 4904, 5576, 37, 44, 1.42, 303659,  X
577, 590.0, 717118, 52746, 3769, 3314, 2903, 11678, 4512, 5049, 35, 44, 1.34, 801089,  X
578, 591.0, 2913679, 493173, 61897, 55618, 55453, 50527, 36879, 19609, 34, 40, 1.51, 3686835,  X
579, 592.0, 99866, 9660, 3825, 2963, 2752, 2383, 1082, 1134, 30, 47, 1.47, 123665,  X
580, 593.0, 359909, 91066, 19459, 3030, 8139, 14113, 18602, 3706, 35, 43, 1.42, 518024,  X
581, 594.0, 76799, 17742, 3934, 5175, 3333, 2904, 2767, 1220, 27, 57, 1.32, 113874,  X
582, 595.0, 2681614, 134781, 10140, 38709, 133415, 102462, 8708, 15526, 48, 53, 1.42, 3125355,  X
583, 596.0, 45586, 21443, 1422, 5973, 2059, 2607, 2508, 1355, 43, 48, 1.39, 82953,  X
584, 597.0, 487561, 47690, 64534, 11029, 67230, 33928, 5682, 3066, 51, 57, 1.59, 720720,  X
585, 598.0, 143252, 104754, 435, 4531, 6056, 2835, 1781, 1207, 38, 35, 1.62, 264851,  X
586, 599.0, 92341, 23727, 10199, 4231, 4827, 3269, 1427, 473, 17, 50, 1.87, 140494,  X
587, 600.0, 170836, 81800, 8387, 5475, 3902, 3733, 1863, 1568, 10, 43, 2.00, 277564,  X
588, 601.0, 1209161, 82649, 30003, 4865, 16688, 19321, 11505, 4250, 4, 38, 2.02, 1378442,  X
589, 601.0, 481927, 387099, 191585, 95008, 32996, 94729, 49582, 16160, 21, 63, 1.90, 1349086,  X
