obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
479, 490.0, 70020, 19762, 6373, 1030, 1777, 1924, 1182, 961, 41, 38, 1.85, 103029,  X
480, 491.0, 663009, 63631, 17151, 23612, 25582, 13596, 5635, 6749, 44, 43, 1.80, 818965,  X
481, 492.0, 2030466, 322333, 6174, 42008, 77222, 40650, 32041, 19736, 35, 35, 1.50, 2570630,  X
482, 493.0, 388615, 551324, 90469, 43926, 89204, 34102, 26302, 6627, 27, 34, 1.62, 1230569,  X
483, 494.0, 1681822, 71048, 14654, 12995, 4572, 14182, 6167, 4141, 35, 34, 1.63, 1809581,  X
484, 495.0, 233275, 101057, 11740, 2292, 6498, 10047, 4505, 1633, 27, 23, 1.58, 371047,  X
485, 496.0, 764536, 85604, 86104, 85171, 21948, 43742, 16626, 14256, 34, 43, 1.69, 1117987,  X
486, 497.0, 142037, 37073, 30034, 17705, 7412, 30344, 5369, 2757, 54, 51, 2.00, 272731,  X
487, 499.0, 599528, 198917, 42594, 93742, 132005, 87639, 17040, 22243, 61, 53, 1.94, 1193708,  X
488, 500.0, 1566501, 164978, 58201, 6257, 22066, 111597, 101064, 30346, 81, 57, 1.75, 2061010,  X
489, 501.0, 43684, 16273, 2393, 2047, 3675, 2684, 1977, 638, 80, 43, 1.73, 73371,  X
490, 502.0, 508302, 314330, 61207, 7249, 16460, 63751, 9930, 10910, 70, 34, 1.58, 992139,  X
491, 503.0, 2025313, 193494, 56529, 43734, 27372, 36180, 24010, 10308, 63, 34, 1.44, 2416940,  X
492, 504.0, 284946, 35453, 26190, 2376, 6228, 14989, 3872, 2701, 54, 41, 1.44, 376755,  X
493, 505.0, 1177361, 198019, 83397, 40739, 69540, 55134, 28835, 10082, 60, 48, 1.68, 1663107,  X
494, 506.0, 198045, 56278, 9722, 17711, 9611, 4803, 4869, 2861, 47, 54, 1.78, 303900,  X
495, 507.0, 946812, 28443, 39290, 3274, 29370, 9794, 11384, 2204, 48, 57, 1.79, 1070571,  X
496, 508.0, 359067, 87171, 16138, 6200, 13154, 10070, 3901, 3275, 37, 50, 1.78, 498976,  X
497, 509.0, 1423260, 337375, 77361, 32679, 70631, 44298, 28811, 12283, 29, 44, 1.74, 2026698,  X
498, 511.0, 37606, 29458, 1497, 2434, 7428, 2536, 2821, 1196, 30, 35, 1.58, 84976,  X
499, 512.0, 169973, 2692, 1240, 395, 624, 642, 268, 136, 34, 29, 1.60, 175970,  X
500, 513.0, 151931, 30471, 10708, 4255, 4013, 3266, 1334, 1300, 29, 37, 1.73, 207278,  X
501, 514.0, 112427, 73869, 5870, 9063, 7865, 9039, 7156, 2667, 29, 34, 1.64, 227956,  X
502, 515.0, 2719625, 220164, 36763, 15563, 61266, 48739, 14903, 9909, 40, 35, 1.60, 3126932,  X
503, 516.0, 1629991, 727938, 44732, 46078, 33999, 21507, 24106, 12083, 20, 26, 1.72, 2540434,  X
504, 517.0, 213382, 7015, 3076, 5590, 4050, 2468, 1908, 447, 29, 29, 1.73, 237936,  X
505, 518.0, 665416, 179947, 194950, 106593, 79968, 76617, 17386, 21444, 35, 44, 1.81, 1342321,  X
506, 519.0, 1241677, 279065, 9686, 87012, 80063, 124193, 36588, 17894, 43, 48, 1.80, 1876178,  X
507, 520.0, 59901, 10816, 8912, 1693, 597, 3049, 2046, 868, 63, 63, 1.88, 87882,  X
508, 521.0, 211574, 473626, 96858, 21579, 19873, 76027, 41484, 12026, 60, 53, 1.85, 953047,  X
509, 522.0, 223295, 14411, 23522, 12489, 7865, 9552, 9776, 3329, 63, 54, 1.79, 304239,  X
510, 523.0, 270787, 38901, 2191, 1026, 4227, 3324, 1813, 622, 44, 47, 1.47, 322891,  X
511, 524.0, 463583, 69637, 10506, 11538, 8925, 10911, 3222, 2773, 43, 37, 1.61, 581095,  X
512, 525.0, 163590, 34609, 13104, 9875, 25998, 19293, 2655, 3979, 53, 40, 1.62, 273103,  X
513, 526.0, 1663712, 173825, 12102, 14857, 37347, 41025, 11633, 10208, 54, 20, 1.55, 1964709,  X
514, 527.0, 404414, 211042, 31113, 58446, 20538, 81501, 18620, 16675, 67, 30, 1.53, 842349,  X
515, 528.0, 615334, 88109, 21357, 18943, 16021, 11369, 5568, 2182, 64, 34, 1.76, 778883,  X
516, 529.0, 517558, 381823, 25229, 60027, 21067, 39884, 10516, 8906, 50, 29, 1.79, 1065010,  X
517, 530.0, 1011986, 117841, 14131, 137827, 71723, 47750, 21818, 12833, 47, 44, 1.79, 1435909,  X
518, 531.0, 938832, 30559, 10101, 23806, 10879, 13531, 3647, 3699, 44, 53, 1.99, 1035054,  X
519, 532.0, 486229, 74027, 31098, 7238, 21251, 7891, 5664, 1448, 41, 54, 2.14, 634846,  X
520, 533.0, 498895, 26759, 34384, 9573, 15567, 22230, 5323, 4510, 56, 64, 2.07, 617241,  X
521, 534.0, 611967, 131703, 14991, 16615, 14607, 14683, 6318, 5263, 51, 54, 1.99, 816147,  X
522, 535.0, 204304, 89047, 9916, 24410, 4304, 13882, 8811, 2746, 43, 50, 1.97, 357420,  X
523, 536.0, 337393, 77203, 51844, 16402, 20835, 49027, 38522, 11483, 60, 51, 1.78, 602709,  X
524, 537.0, 77025, 14583, 3636, 9831, 1682, 3230, 1317, 826, 50, 53, 1.81, 112130,  X
525, 538.0, 886115, 70607, 77723, 23252, 61612, 27976, 48063, 30685, 54, 61, 1.62, 1226033,  X
526, 539.0, 313880, 30878, 1300, 7707, 5590, 3346, 1000, 1626, 53, 60, 1.64, 365327,  X
527, 540.0, 2808510, 168109, 34582, 89216, 35364, 86875, 54866, 19797, 53, 57, 1.55, 3297319,  X
528, 541.0, 339998, 411431, 42553, 56554, 21106, 45799, 33098, 13325, 50, 48, 1.61, 963864,  X
529, 542.0, 39182, 15693, 4618, 9503, 5011, 7292, 1236, 1751, 54, 47, 1.55, 84286,  X
530, 543.0, 275989, 42912, 6604, 5071, 3768, 2473, 1499, 772, 47, 47, 1.79, 339088,  X
531, 544.0, 1752873, 140982, 52188, 16045, 73972, 86621, 8925, 18123, 50, 40, 1.76, 2149729,  X
532, 545.0, 69330, 30263, 19598, 9084, 7767, 8387, 4122, 2376, 56, 50, 1.91, 150927,  X
533, 549.0, 407467, 178859, 24057, 67702, 44708, 40759, 12903, 10731, 50, 47, 2.00, 787186,  X
534, 550.0, 386452, 21142, 4089, 1911, 7529, 9431, 2852, 4556, 74, 41, 1.75, 437962,  X
535, 551.0, 2474340, 137015, 11976, 17634, 36370, 46291, 7280, 5043, 67, 38, 1.60, 2735949,  X
536, 552.0, 617649, 315483, 63748, 28669, 26680, 61587, 16642, 14068, 69, 27, 1.63, 1144526,  X
537, 553.0, 609008, 31524, 33391, 7391, 11762, 10076, 13400, 7129, 69, 35, 1.48, 723681,  X
538, 554.0, 917402, 293247, 210472, 192252, 101896, 63468, 64653, 35805, 54, 51, 1.50, 1879195,  X
539, 555.0, 1633169, 93857, 23647, 5811, 27399, 67886, 19860, 3758, 63, 51, 1.55, 1875387,  X
540, 556.0, 1147647, 104320, 10753, 9615, 14276, 23311, 6367, 2447, 63, 48, 1.55, 1318736,  X
541, 559.0, 142588, 13744, 4533, 2721, 2745, 6932, 1783, 2434, 74, 41, 1.47, 177480,  X
542, 560.0, 632100, 172769, 37192, 50952, 113959, 76791, 30343, 18401, 87, 29, 1.48, 1132507,  X
543, 562.0, 384343, 278976, 14652, 72745, 33869, 28776, 30142, 21911, 64, 34, 1.31, 865414,  X
544, 563.0, 469208, 1380331, 173237, 205731, 180116, 186106, 129848, 88375, 57, 37, 1.35, 2812952,  X
545, 564.0, 182359, 62575, 23781, 11927, 8634, 8236, 10258, 2790, 44, 40, 1.38, 310560,  X
546, 565.0, 1341871, 1308605, 962160, 528090, 120451, 172377, 156936, 33354, 26, 51, 1.71, 4623844,  X
547, 566.0, 520109, 363295, 61780, 13999, 16203, 17585, 10377, 9533, 17, 50, 1.81, 1012881,  X
548, 567.0, 596819, 17490, 15367, 2446, 13725, 6043, 2984, 774, 23, 56, 1.98, 655648,  X
549, 568.0, 1026352, 32089, 12003, 9782, 19821, 6542, 2708, 2978, 24, 53, 2.11, 1112275,  X
550, 569.0, 430730, 43724, 18710, 94745, 48805, 39925, 12849, 11566, 41, 53, 2.17, 701054,  X
551, 570.0, 991411, 221433, 12748, 10579, 10899, 8915, 4301, 3849, 40, 47, 1.92, 1264135,  X
552, 571.0, 356876, 19136, 5727, 2014, 3867, 5457, 1803, 710, 43, 43, 1.90, 395590,  X
553, 572.0, 157800, 85067, 4125, 6150, 5382, 17824, 4938, 2195, 48, 30, 1.72, 283481,  X
554, 573.0, 235663, 724999, 27606, 54939, 62419, 74978, 24690, 17864, 38, 13, 1.61, 1223158,  X
555, 574.0, 74629, 14772, 2471, 2134, 3022, 6346, 1592, 667, 61, 20, 1.50, 105633,  X
556, 575.0, 505821, 52800, 39435, 11816, 90411, 22698, 23342, 20459, 64, 20, 1.37, 766782,  X
557, 576.0, 28838, 11605, 1858, 4056, 3311, 2270, 1699, 644, 60, 29, 1.34, 54281,  X
558, 577.0, 69586, 4638, 1916, 3452, 1109, 3764, 1109, 1783, 75, 44, 1.37, 87357,  X
559, 578.0, 856230, 457872, 57615, 54966, 44835, 73622, 36489, 12134, 64, 44, 1.41, 1593763,  X
560, 579.0, 311844, 118359, 1571, 11574, 19885, 13048, 5447, 5781, 53, 34, 1.31, 487509,  X
561, 580.0, 144039, 36580, 4330, 9679, 4630, 16037, 5378, 2200, 64, 30, 1.38, 222873,  X
562, 581.0, 782144, 102179, 26842, 51249, 50288, 35419, 20035, 9316, 56, 27, 1.38, 1077472,  X
563, 582.0, 403561, 4431, 2829, 2979, 1646, 2090, 963, 1101, 63, 40, 1.45, 419600,  X
564, 583.0, 585863, 40011, 31438, 38714, 17424, 10030, 14917, 5236, 63, 61, 1.52, 743633,  X
565, 584.0, 891749, 33521, 17844, 7555, 3706, 13066, 3575, 6627, 57, 67, 1.63, 977643,  X
566, 585.0, 935269, 492984, 88576, 56148, 72275, 28111, 33536, 18316, 41, 63, 1.70, 1725215,  X
567, 586.0, 753172, 48694, 85232, 26001, 26425, 56502, 44023, 6729, 47, 63, 1.68, 1046778,  X
568, 588.0, 244172, 277652, 69492, 38455, 53055, 16742, 4953, 1487, 40, 54, 2.19, 706008,  X
569, 589.0, 1635939, 31771, 14261, 12794, 7617, 10665, 2405, 1173, 38, 54, 2.36, 1716625,  X
570, 590.0, 271427, 20738, 9540, 3545, 5847, 15797, 8481, 9087, 64, 56, 2.22, 344462,  X
571, 591.0, 418333, 282765, 127541, 13135, 36355, 36020, 25691, 7035, 48, 51, 2.27, 946875,  X
572, 593.0, 2210830, 404641, 33339, 47139, 50923, 47712, 28345, 9223, 56, 44, 2.26, 2832152,  X
573, 594.0, 264142, 25133, 1176, 4356, 2141, 2010, 1538, 423, 44, 35, 1.75, 300919,  X
574, 595.0, 169637, 50592, 67987, 20807, 34281, 49463, 16867, 14262, 43, 41, 1.52, 423896,  X
575, 596.0, 675260, 462950, 84927, 20870, 67340, 31588, 17027, 13615, 38, 34, 1.70, 1373577,  X
576, 597.0, 15991, 31843, 8179, 4351, 15679, 9131, 5601, 3160, 47, 37, 1.55, 93935,  X
577, 598.0, 358849, 62828, 7665, 12359, 13078, 12090, 13544, 2632, 54, 40, 1.49, 483045,  X
578, 599.0, 797226, 51133, 5387, 14189, 14453, 15832, 4564, 3275, 50, 30, 1.46, 906059,  X
579, 600.0, 116787, 10389, 2443, 2171, 2455, 2621, 1282, 351, 63, 37, 1.49, 138499,  X
580, 601.0, 373616, 129682, 20314, 93395, 46663, 43507, 28077, 18801, 61, 43, 1.43, 754055,  X
581, 601.0, 508098, 269496, 112512, 156979, 126746, 326162, 169492, 136568, 77, 48, 1.38, 1806053,  X
