obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
238, 243.0, 38702, 23540, 10367, 5616, 6354, 6551, 8530, 4645, 53, 54, 1.52, 104305,  X*
239, 244.0, 707141, 79932, 4626, 65230, 39843, 49345, 15646, 14451, 64, 54, 1.25, 976214,  X*
240, 245.0, 937605, 23512, 22067, 15190, 8242, 7310, 3843, 4418, 67, 64, 1.41, 1022187,  X*
241, 246.0, 216529, 25402, 15227, 9568, 4314, 8338, 2778, 1693, 64, 69, 1.60, 283849,  X*
242, 247.0, 572117, 17349, 19443, 8429, 22387, 10776, 1543, 3293, 67, 70, 1.86, 655337,  X*
243, 248.0, 917539, 53181, 31133, 24639, 8672, 6751, 2773, 2692, 51, 77, 2.27, 1047380,  X*
244, 249.0, 507345, 267631, 35121, 48431, 69013, 38926, 45813, 12239, 50, 61, 2.26, 1024519,  X*
245, 250.0, 82921, 46308, 4090, 22519, 4285, 15744, 12043, 1905, 53, 56, 2.12, 189815,  X*
246, 251.0, 1290011, 45275, 14332, 10607, 15685, 11662, 3444, 2305, 50, 51, 2.06, 1393321,  X*
247, 252.0, 2020002, 293658, 100131, 101470, 19114, 35155, 30070, 10010, 50, 50, 2.05, 2609610,  X*
248, 253.0, 74718, 26864, 5099, 11103, 5111, 11117, 3851, 3763, 57, 54, 1.70, 141626,  X*
249, 254.0, 479847, 50899, 8229, 4154, 23592, 5110, 5208, 1073, 47, 47, 1.74, 578112,  X*
250, 255.0, 153877, 35626, 4278, 9331, 5120, 12569, 6442, 1488, 51, 43, 1.74, 228731,  X*
251, 256.0, 1235083, 942850, 110120, 96774, 44655, 96302, 39283, 18914, 53, 30, 1.70, 2583981,  X*
252, 257.0, 362949, 9745, 20974, 6521, 10496, 9069, 9385, 3922, 51, 40, 1.52, 433061,  X*
253, 258.0, 110199, 9298, 899, 722, 5846, 2926, 1124, 531, 64, 34, 1.44, 131545,  X*
254, 259.0, 169967, 8904, 2878, 2462, 3267, 2936, 829, 1240, 63, 37, 1.46, 192483,  X*
255, 260.0, 613348, 17503, 14398, 12253, 9599, 14301, 4379, 3226, 77, 50, 1.56, 689007,  X*
256, 261.0, 518776, 292617, 20625, 124343, 35455, 29596, 8618, 13379, 64, 43, 1.66, 1043409,  X*
257, 262.0, 794486, 72933, 8030, 12102, 11076, 6083, 4388, 4177, 50, 51, 1.68, 913275,  X*
258, 263.0, 928893, 60340, 14008, 13354, 18238, 10864, 19515, 1600, 44, 51, 1.74, 1066812,  X*
259, 264.0, 302599, 34888, 3406, 7705, 9018, 9808, 6364, 1347, 41, 38, 1.67, 375135,  X*
260, 265.0, 206771, 11684, 4645, 6307, 3169, 2702, 1156, 713, 47, 41, 1.78, 237147,  X*
261, 266.0, 1286084, 462643, 140612, 16102, 49735, 36439, 11778, 22069, 44, 43, 1.69, 2025462,  X*
262, 267.0, 430323, 136615, 9319, 5071, 12659, 18288, 3308, 7149, 43, 30, 1.62, 622732,  X*
263, 268.0, 871832, 285750, 120497, 23460, 53704, 31002, 19455, 13212, 34, 38, 1.76, 1418912,  X*
264, 269.0, 163341, 16783, 5270, 12949, 3796, 7173, 1780, 2024, 40, 38, 1.93, 213116,  X*
265, 270.0, 994597, 68205, 1604, 3764, 12672, 17640, 2410, 2619, 54, 23, 1.65, 1103511,  X*
266, 271.0, 187721, 190190, 17108, 34994, 17821, 13557, 4457, 1131, 48, 30, 1.89, 466979,  X*
267, 272.0, 148671, 170592, 4987, 21326, 4503, 7025, 3105, 1027, 40, 21, 2.15, 361236,  X*
268, 273.0, 2517392, 224230, 30853, 39697, 78563, 93475, 13329, 12847, 43, 8, 2.08, 3010386,  X*
269, 274.0, 403499, 79636, 24019, 18841, 54719, 48708, 26635, 12276, 48, 23, 1.87, 668333,  X*
270, 275.0, 301722, 242567, 17735, 85470, 15693, 33372, 19549, 6620, 54, 27, 2.05, 722728,  X*
271, 276.0, 550605, 334131, 48926, 92555, 18181, 71117, 21728, 9439, 69, 38, 1.85, 1146682,  X*
272, 277.0, 657353, 83987, 27925, 3240, 14986, 15052, 5202, 1322, 60, 43, 1.77, 809067,  X*
273, 278.0, 777342, 209563, 20341, 47724, 49163, 51237, 17797, 13072, 51, 43, 1.73, 1186239,  X*
274, 279.0, 110979, 37622, 4696, 4998, 20533, 22764, 8298, 5376, 67, 30, 1.69, 215266,  X*
275, 280.0, 938799, 67055, 31121, 22976, 14523, 38371, 17159, 10982, 75, 35, 1.58, 1140986,  X*
276, 281.0, 46808, 12843, 2267, 2774, 5031, 2763, 1874, 703, 77, 30, 1.44, 75063,  X*
277, 282.0, 305181, 32996, 10207, 12500, 4934, 6796, 5499, 2534, 74, 41, 1.37, 380647,  X*
278, 283.0, 774505, 115766, 33519, 136209, 25305, 32321, 16870, 19077, 57, 61, 1.49, 1153572,  X*
279, 284.0, 1049634, 93161, 190553, 110220, 78006, 62782, 10844, 9202, 51, 70, 2.09, 1604402,  X*
280, 285.0, 35750, 6288, 888, 820, 2457, 3502, 1300, 531, 63, 67, 2.01, 51536,  X*
281, 286.0, 1631999, 204930, 107170, 9017, 24436, 33760, 17351, 5019, 61, 64, 2.14, 2033682,  X*
282, 287.0, 2226451, 127797, 17488, 3418, 16535, 37922, 23768, 10419, 69, 43, 1.94, 2463798,  X*
283, 288.0, 1591445, 124686, 74999, 7329, 46100, 30252, 10240, 5351, 67, 30, 1.94, 1890402,  X*
284, 289.0, 130213, 13222, 4872, 13820, 11076, 12989, 1779, 2005, 67, 44, 1.61, 189976,  X*
285, 290.0, 595903, 91718, 8619, 8956, 5021, 6487, 3565, 1876, 61, 35, 1.77, 722145,  X*
286, 291.0, 964183, 123246, 59614, 14950, 51290, 56125, 23104, 17430, 61, 47, 1.61, 1309942,  X*
287, 292.0, 231370, 25622, 4731, 25185, 5307, 6284, 5731, 3937, 57, 51, 1.79, 308167,  X*
288, 293.0, 701355, 389413, 31988, 13528, 47140, 25800, 9934, 8803, 40, 35, 1.69, 1227961,  X*
289, 294.0, 852959, 54822, 3501, 9016, 12413, 6811, 3157, 2580, 44, 35, 1.54, 945259,  X*
290, 295.0, 761478, 55529, 18435, 10460, 12569, 31558, 4501, 1579, 48, 34, 1.63, 896109,  X*
291, 296.0, 26896, 23912, 607, 7922, 6576, 10327, 7273, 3052, 57, 21, 1.53, 86565,  X*
292, 297.0, 349982, 192186, 50259, 34065, 78886, 112231, 20201, 5709, 78, 29, 1.58, 843519,  X*
293, 298.0, 19440, 43568, 2998, 6862, 18366, 4253, 4480, 1910, 77, 27, 1.52, 101877,  X*
294, 299.0, 41709, 12685, 1258, 814, 1407, 665, 860, 444, 54, 21, 1.49, 59842,  X*
295, 300.0, 1987043, 19551, 9916, 130041, 85901, 37067, 25220, 7939, 51, 37, 1.41, 2302678,  X*
296, 301.0, 589230, 108724, 24994, 78450, 26609, 31105, 11867, 9483, 43, 47, 1.67, 880462,  X
297, 302.0, 1317363, 73924, 7043, 59791, 29378, 33532, 8782, 7930, 54, 60, 1.66, 1537743,  X
298, 303.0, 508301, 314428, 9839, 60192, 52405, 79278, 18842, 11590, 69, 60, 1.69, 1054875,  X
299, 304.0, 556340, 178833, 6468, 8313, 20764, 3930, 7349, 2873, 47, 34, 1.68, 784870,  X
300, 305.0, 920834, 12189, 6621, 9403, 8823, 12058, 3165, 3137, 54, 30, 1.63, 976230,  X
301, 306.0, 1947677, 146983, 47518, 21165, 130439, 57873, 10663, 13964, 56, 23, 1.53, 2376282,  X
302, 307.0, 537167, 187009, 12736, 9464, 8135, 11461, 6698, 6054, 43, 17, 1.44, 778724,  X
303, 308.0, 358845, 183810, 15178, 17867, 16359, 29203, 5184, 2006, 61, 26, 1.60, 628452,  X
304, 309.0, 87287, 13096, 2199, 1552, 4342, 1616, 1264, 904, 47, 16, 1.61, 112260,  X
305, 310.0, 1340584, 25496, 4720, 11256, 15199, 16669, 10815, 5163, 50, 20, 1.49, 1429902,  X
306, 311.0, 95003, 3985, 733, 1900, 2418, 973, 1067, 571, 61, 30, 1.41, 106650,  X
307, 312.0, 593704, 99554, 10549, 13530, 7823, 9061, 5040, 3555, 53, 34, 1.49, 742816,  X
308, 313.0, 557105, 186925, 46226, 52610, 131307, 26677, 12514, 20787, 54, 38, 1.39, 1034151,  X
309, 314.0, 102675, 31150, 6256, 7806, 12882, 7770, 3677, 7467, 47, 38, 1.36, 179683,  X
310, 315.0, 113738, 19113, 15856, 1338, 17339, 11695, 2797, 2979, 53, 38, 1.46, 184855,  X
311, 316.0, 775256, 140334, 13870, 8690, 18585, 42566, 1844, 2826, 66, 34, 1.65, 1003971,  X
312, 317.0, 1825005, 71368, 28286, 23746, 73005, 43303, 16787, 8518, 78, 34, 1.61, 2090018,  X
313, 318.0, 992001, 79392, 9208, 10119, 7011, 5059, 4862, 2040, 64, 29, 1.60, 1109692,  X
314, 319.0, 1673267, 119352, 45512, 16115, 42560, 59980, 15953, 14347, 64, 26, 1.65, 1987086,  X
315, 320.0, 619108, 171738, 37997, 40716, 31330, 102315, 28395, 10750, 69, 35, 1.64, 1042349,  X
316, 321.0, 99507, 27223, 9974, 30846, 2768, 16500, 5214, 3342, 66, 47, 1.62, 195374,  X
317, 322.0, 983707, 170963, 56911, 35377, 24739, 35893, 13024, 9158, 77, 53, 1.74, 1329772,  X
318, 323.0, 104979, 33150, 110591, 52223, 28033, 33064, 17314, 3476, 70, 69, 1.99, 382830,  X
319, 324.0, 177652, 73150, 19617, 9285, 6602, 9450, 5734, 4017, 56, 74, 2.05, 305507,  X
320, 325.0, 581810, 33585, 18125, 9684, 7263, 7738, 2871, 2501, 51, 69, 2.21, 663577,  X
321, 326.0, 21006, 5852, 6177, 11212, 9560, 6240, 2333, 3159, 57, 78, 2.14, 65539,  X
322, 327.0, 664636, 86388, 47244, 115379, 32539, 45131, 16594, 13203, 57, 70, 2.19, 1021114,  X
323, 328.0, 297583, 21811, 6312, 6309, 16762, 5550, 4055, 3429, 63, 69, 1.86, 361811,  X
324, 329.0, 1035790, 165338, 51905, 53883, 29541, 31655, 11729, 13857, 60, 66, 1.93, 1393698,  X
325, 330.0, 948158, 64348, 20190, 37916, 20880, 94019, 17543, 4818, 70, 57, 1.81, 1207872,  X
326, 331.0, 126811, 21444, 11124, 12460, 4642, 7592, 5704, 2724, 70, 54, 1.80, 192501,  X
327, 332.0, 60083, 7684, 9332, 19215, 12549, 8945, 4652, 3906, 77, 66, 1.70, 126366,  X
328, 333.0, 121484, 50825, 7091, 6614, 17692, 15088, 4474, 1765, 83, 56, 1.74, 225033,  X
329, 334.0, 10810, 15914, 4571, 19017, 6781, 8304, 6881, 1173, 70, 63, 1.69, 73451,  X
330, 335.0, 419001, 44389, 4914, 5022, 9597, 7708, 6619, 2338, 69, 48, 1.57, 499588,  X
331, 336.0, 459422, 720441, 86550, 62127, 32510, 89883, 10188, 32519, 60, 34, 1.62, 1493640,  X
332, 337.0, 3693420, 96928, 19277, 60176, 20798, 30405, 33725, 15183, 56, 44, 1.51, 3969912,  X
333, 338.0, 183301, 50129, 10608, 10382, 16982, 19422, 2568, 2336, 57, 34, 1.62, 295728,  X
334, 339.0, 193778, 147425, 40724, 114988, 21609, 53915, 18744, 9258, 60, 50, 1.73, 600441,  X
335, 340.0, 1306296, 178936, 26696, 39895, 27754, 76816, 13859, 14743, 74, 51, 1.82, 1684995,  X
336, 341.0, 588863, 489865, 51883, 70342, 56843, 39582, 14165, 8416, 61, 43, 1.90, 1319959,  X
337, 342.0, 166010, 244440, 76387, 7924, 23627, 9037, 5884, 4142, 38, 44, 2.17, 537451,  X
338, 343.0, 1029442, 142880, 2977, 15161, 48365, 45604, 12216, 8403, 43, 21, 1.93, 1305048,  X
339, 344.0, 759872, 79730, 6784, 14603, 11316, 10325, 5351, 2014, 34, 20, 1.81, 889995,  X
340, 345.0, 2016340, 164052, 135284, 24855, 26036, 38607, 21089, 11036, 40, 34, 1.93, 2437299,  X
341, 346.0, 203513, 169362, 2973, 8092, 13282, 12145, 4918, 2331, 48, 16, 1.70, 416616,  X
342, 347.0, 369101, 154305, 11699, 12089, 2792, 10211, 3967, 2206, 30, 23, 1.58, 566370,  X
343, 348.0, 1644254, 121793, 22208, 30148, 28647, 39040, 10250, 13340, 40, 24, 1.70, 1909680,  X
344, 349.0, 1356892, 165464, 16012, 20234, 46104, 31962, 18736, 9317, 43, 10, 1.59, 1664721,  X
345, 350.0, 1208575, 666033, 13370, 101226, 55017, 106390, 10942, 5417, 50, 17, 1.66, 2166970,  X
346, 351.0, 283519, 128637, 69337, 15987, 30035, 43143, 14992, 10220, 63, 29, 1.76, 595870,  X
347, 352.0, 246760, 47682, 10135, 50202, 17470, 40426, 29853, 9331, 66, 38, 1.60, 451859,  X
348, 353.0, 2538847, 126177, 23779, 52105, 12415, 58615, 10955, 10987, 74, 47, 1.67, 2833880,  X
349, 354.0, 1296116, 93460, 11439, 69323, 32975, 35041, 10641, 14434, 77, 60, 1.77, 1563429,  X
350, 355.0, 227516, 195505, 61552, 41594, 32185, 65093, 16559, 11364, 78, 57, 1.67, 651368,  X
351, 356.0, 874029, 150987, 135553, 61413, 30044, 24379, 24806, 13988, 61, 63, 1.77, 1315199,  X
352, 357.0, 440109, 79588, 19526, 9242, 15865, 7176, 3955, 13237, 47, 61, 1.79, 588698,  X
353, 358.0, 420277, 59502, 10312, 19250, 14534, 6030, 9946, 3204, 35, 57, 1.74, 543055,  X
354, 359.0, 173551, 128650, 27562, 16441, 13868, 11208, 3247, 3448, 23, 54, 1.91, 377975,  X
355, 360.0, 533837, 94322, 9309, 11069, 7135, 8418, 4384, 2623, 24, 38, 1.87, 671097,  X
356, 361.0, 547581, 159450, 58506, 1677, 41439, 62720, 27597, 7071, 38, 35, 1.65, 906041,  X
357, 362.0, 2798802, 168087, 38536, 31244, 84816, 51317, 30812, 9545, 50, 29, 1.66, 3213159,  X
358, 363.0, 755117, 27153, 15344, 14542, 5636, 3867, 1403, 1905, 51, 40, 1.95, 824967,  X
359, 364.0, 1950705, 209184, 115655, 37760, 56679, 74956, 30350, 16372, 61, 50, 1.80, 2491661,  X
360, 365.0, 1489818, 146963, 78925, 28238, 32769, 57546, 13577, 5630, 60, 57, 1.92, 1853466,  X
361, 366.0, 322509, 47488, 28763, 14940, 17386, 13361, 5550, 2458, 56, 66, 2.17, 452455,  X
362, 367.0, 420865, 471706, 258105, 79551, 48616, 29274, 16620, 20115, 50, 63, 2.48, 1344852,  X
363, 368.0, 1339512, 131635, 11241, 19836, 8566, 12673, 11349, 4169, 40, 54, 2.17, 1538981,  X
364, 369.0, 1219822, 255886, 157632, 16316, 40711, 52707, 17290, 10571, 34, 56, 2.26, 1770935,  X
365, 370.0, 102615, 42175, 12913, 7749, 6739, 20428, 2118, 2600, 40, 50, 2.21, 197337,  X
366, 371.0, 62579, 34935, 10035, 2388, 19872, 9017, 6599, 2834, 56, 38, 1.96, 148259,  X
367, 372.0, 197147, 12068, 3688, 15459, 10144, 12816, 4881, 2975, 70, 48, 1.67, 259178,  X
368, 373.0, 286848, 51111, 5516, 6393, 6996, 14402, 2903, 2419, 78, 37, 1.68, 376588,  X
369, 374.0, 922930, 62015, 4421, 11762, 12200, 5942, 6445, 3039, 64, 34, 1.49, 1028754,  X
370, 375.0, 95382, 73531, 15786, 12015, 8146, 6181, 4424, 2301, 53, 38, 1.49, 217766,  X
371, 376.0, 61128, 42964, 3279, 23474, 18331, 12026, 3208, 1791, 44, 35, 1.69, 166201,  X
372, 377.0, 48135, 21359, 6508, 10191, 18675, 37398, 3604, 2613, 60, 38, 1.72, 148483,  X
373, 378.0, 109809, 52992, 1897, 21679, 10565, 7208, 3522, 1774, 63, 43, 1.80, 209446,  X
374, 379.0, 340419, 9963, 7104, 4760, 13899, 23305, 6659, 2187, 90, 40, 1.78, 408296,  X
375, 380.0, 410831, 136012, 24484, 25148, 7991, 10559, 2898, 1601, 80, 38, 2.04, 619524,  X
376, 381.0, 538712, 32545, 9506, 28349, 11485, 7034, 3939, 2315, 56, 51, 2.09, 633885,  X
377, 382.0, 234262, 37003, 24464, 8436, 22030, 15139, 3839, 2328, 64, 54, 2.22, 347501,  X
378, 383.0, 523837, 73640, 7205, 52010, 24777, 41446, 16047, 12343, 51, 60, 2.10, 751305,  X
379, 384.0, 934224, 241279, 14888, 20335, 42875, 56815, 19313, 13705, 63, 48, 2.07, 1343434,  X
380, 385.0, 1388633, 237911, 55942, 11964, 29964, 31671, 22826, 18388, 64, 37, 1.64, 1797299,  X
381, 386.0, 337431, 48906, 7569, 4098, 26908, 14712, 4365, 2086, 66, 21, 1.43, 446075,  X
382, 387.0, 309995, 113143, 59578, 33264, 39295, 67298, 17089, 8838, 67, 21, 1.36, 648500,  X
383, 388.0, 576044, 394288, 79555, 31769, 23695, 30335, 15565, 17605, 56, 30, 1.46, 1168856,  X
384, 389.0, 60579, 54579, 3991, 4546, 2919, 8182, 1076, 664, 57, 24, 1.69, 136536,  X
385, 390.0, 722508, 42527, 14889, 3750, 6549, 7065, 3439, 2475, 50, 37, 1.79, 803202,  X
386, 391.0, 1711686, 114508, 25582, 22794, 70518, 97776, 15243, 8129, 54, 26, 1.81, 2066236,  X
387, 392.0, 212045, 30173, 11935, 22096, 18717, 12768, 3782, 3560, 67, 34, 1.86, 315076,  X
388, 393.0, 1009639, 338820, 1289, 11864, 102458, 28928, 17538, 15258, 63, 24, 1.61, 1525794,  X
389, 394.0, 439853, 21279, 32607, 50679, 68503, 97381, 19830, 6731, 84, 29, 1.53, 736863,  X
390, 395.0, 149031, 65130, 5280, 22446, 15312, 18923, 2069, 2014, 75, 38, 1.69, 280205,  X
391, 396.0, 448548, 55744, 6508, 16835, 7126, 5583, 3754, 5442, 63, 37, 1.71, 549540,  X
392, 397.0, 74110, 23359, 17543, 5215, 7751, 14446, 8672, 2947, 77, 63, 1.56, 154043,  X
393, 398.0, 1638799, 32250, 8946, 9692, 4961, 7534, 5949, 4974, 57, 63, 1.71, 1713105,  X
394, 399.0, 184029, 51630, 7942, 5876, 6831, 5501, 4425, 5411, 50, 61, 1.58, 271645,  X
395, 400.0, 91995, 22007, 3078, 1884, 3249, 2353, 4177, 674, 51, 56, 1.31, 129417,  X
396, 401.0, 43387, 74114, 14346, 2846, 6037, 16520, 4872, 3404, 47, 47, 1.26, 165526,  X
397, 402.0, 2439176, 56210, 11310, 12966, 12910, 8628, 4330, 2180, 43, 43, 1.38, 2547710,  X
398, 403.0, 63310, 8857, 4489, 1345, 2053, 1747, 1698, 484, 47, 50, 1.44, 83983,  X
399, 404.0, 578544, 184441, 128421, 33675, 106262, 54550, 25246, 30007, 53, 57, 1.53, 1141146,  X
400, 405.0, 1131678, 144319, 32876, 27457, 58169, 46549, 15642, 9600, 54, 60, 1.63, 1466290,  X
401, 406.0, 582625, 32837, 6694, 8803, 11121, 4375, 5527, 3147, 53, 61, 1.63, 655129,  X
402, 407.0, 396296, 116048, 53001, 28447, 53515, 60524, 20433, 18704, 63, 57, 1.52, 746968,  X
403, 408.0, 814934, 168896, 47421, 16437, 28674, 39026, 10563, 7208, 63, 53, 1.56, 1133159,  X
404, 409.0, 514242, 10356, 3161, 15805, 6668, 26615, 5684, 2621, 77, 60, 1.52, 585152,  X
405, 410.0, 268245, 3237, 4500, 5999, 1700, 1158, 1182, 1121, 75, 75, 1.64, 287142,  X
406, 411.0, 361681, 104836, 3830, 8429, 5254, 10153, 5851, 3897, 61, 64, 1.59, 503931,  X
407, 412.0, 209183, 52137, 6407, 11530, 7114, 9430, 3984, 1453, 60, 63, 1.67, 301238,  X
408, 413.0, 630935, 184041, 200217, 11543, 65471, 31018, 9298, 7845, 37, 67, 1.90, 1140368,  X
409, 414.0, 96321, 75670, 1800, 3733, 7380, 3556, 2099, 1325, 29, 37, 1.87, 191884,  X
410, 415.0, 246454, 62603, 35735, 6168, 9178, 8708, 11414, 4433, 30, 53, 1.75, 384693,  X
411, 416.0, 427861, 95611, 17730, 14539, 19642, 20521, 9219, 6171, 34, 51, 1.82, 611294,  X
412, 417.0, 1293815, 62919, 13370, 21397, 9421, 9234, 1763, 1058, 35, 48, 2.15, 1412977,  X
413, 418.0, 1428599, 43471, 19339, 18805, 21442, 30531, 20853, 3483, 56, 64, 1.83, 1586523,  X
414, 419.0, 56590, 13731, 2871, 1639, 2909, 1732, 1215, 1127, 57, 57, 1.85, 81814,  X
415, 420.0, 201314, 45887, 5398, 2519, 11044, 7378, 7634, 3279, 56, 53, 1.71, 284453,  X
416, 421.0, 109988, 41001, 13431, 11824, 13170, 10081, 2861, 2766, 60, 51, 1.84, 205122,  X
417, 422.0, 467429, 145509, 6064, 41907, 40815, 26005, 25033, 7742, 48, 44, 1.37, 760504,  X
418, 423.0, 2126724, 213936, 76801, 52419, 24725, 48786, 17499, 6644, 53, 51, 1.57, 2567534,  X
419, 424.0, 392027, 309151, 54007, 26084, 54191, 41273, 18020, 6746, 50, 54, 1.66, 901499,  X
420, 425.0, 1370022, 69986, 5603, 25224, 12173, 9538, 2700, 2024, 47, 54, 1.97, 1497270,  X
421, 426.0, 326482, 34035, 11524, 6205, 6486, 4605, 4935, 10617, 41, 57, 1.76, 404889,  X
422, 427.0, 468706, 97504, 39824, 9725, 6241, 7784, 8430, 3255, 34, 57, 1.93, 641469,  X
423, 428.0, 812773, 215287, 64015, 86791, 38334, 49327, 12826, 9664, 35, 67, 1.98, 1289017,  X
424, 429.0, 341734, 38213, 14488, 1689, 21421, 21067, 7288, 2994, 50, 63, 1.85, 448894,  X
425, 430.0, 298755, 98566, 7470, 15565, 8803, 2437, 2048, 1130, 35, 57, 1.90, 434774,  X
426, 431.0, 83967, 6352, 10988, 1743, 2829, 1995, 967, 634, 41, 66, 2.21, 109475,  X
427, 432.0, 302249, 8876, 7153, 6121, 25606, 14641, 6560, 3312, 56, 60, 2.04, 374518,  X
428, 433.0, 1101971, 70848, 11896, 12592, 4335, 9491, 2535, 3914, 43, 63, 1.91, 1217582,  X
429, 434.0, 1455274, 319578, 43742, 50461, 33971, 48564, 9862, 17191, 61, 63, 2.06, 1978643,  X
430, 435.0, 70336, 40954, 17079, 14591, 8849, 25920, 2519, 3293, 74, 53, 1.99, 183541,  X
431, 436.0, 576074, 36533, 23158, 35245, 47742, 27814, 25629, 20833, 64, 60, 1.69, 793028,  X
432, 437.0, 141090, 64550, 15656, 3142, 9274, 5244, 3994, 6512, 60, 60, 1.71, 249462,  X
433, 438.0, 108420, 49738, 8436, 12482, 4984, 6358, 5481, 2829, 56, 61, 1.64, 198728,  X
434, 439.0, 1127376, 105705, 34520, 14029, 61346, 56392, 13579, 14136, 56, 54, 1.52, 1427083,  X
435, 440.0, 2131781, 70717, 25103, 55964, 25649, 40472, 20061, 26786, 54, 54, 1.31, 2396533,  X
436, 441.0, 951293, 17178, 4510, 11303, 6753, 10516, 4724, 4743, 70, 60, 1.34, 1011020,  X
437, 442.0, 254279, 43902, 30876, 7761, 15300, 7335, 11913, 3672, 70, 63, 1.40, 375038,  X
438, 443.0, 898201, 78880, 11355, 11351, 6173, 15276, 6510, 5804, 61, 64, 1.35, 1033550,  X
439, 444.0, 371466, 80837, 12365, 14033, 9051, 13025, 3720, 7173, 54, 57, 1.41, 511670,  X
440, 445.0, 242375, 177407, 33116, 77535, 22583, 40568, 22840, 7484, 47, 57, 1.54, 623908,  X
441, 446.0, 258268, 200085, 7798, 75705, 33562, 51785, 7654, 7372, 53, 53, 1.70, 642229,  X
442, 447.0, 255495, 147625, 55656, 12160, 77344, 56139, 12984, 10785, 57, 53, 1.71, 628188,  X
443, 448.0, 178258, 6437, 6949, 3892, 3107, 9979, 4117, 1367, 75, 61, 1.73, 214106,  X
444, 449.0, 121266, 47453, 42443, 61745, 22033, 24225, 15023, 10382, 75, 69, 1.82, 344570,  X
445, 450.0, 702459, 17137, 13138, 11109, 6591, 8129, 3345, 1440, 77, 78, 1.89, 763348,  X
446, 451.0, 971293, 755212, 37044, 35357, 37063, 24093, 19729, 12324, 54, 67, 1.77, 1892115,  X
447, 452.0, 871406, 255085, 18847, 55908, 45559, 34764, 20231, 5697, 38, 60, 1.80, 1307497,  X
448, 453.0, 716043, 78158, 62994, 73181, 81869, 55908, 19393, 4908, 43, 54, 2.01, 1092454,  X
449, 454.0, 139814, 117432, 22040, 10902, 7774, 13807, 6449, 4394, 35, 44, 1.95, 322612,  X
450, 455.0, 1554767, 171232, 41511, 20494, 18326, 59540, 24917, 11723, 56, 54, 1.75, 1902510,  X
451, 456.0, 411999, 25050, 1717, 15422, 14638, 18607, 4044, 1289, 70, 56, 1.78, 492766,  X
452, 457.0, 2276789, 222481, 48941, 53878, 83157, 62503, 18853, 3048, 69, 48, 1.91, 2769650,  X
453, 458.0, 155214, 10434, 2096, 1428, 1170, 1634, 2201, 1075, 74, 50, 1.62, 175252,  X
454, 459.0, 2708047, 340977, 19424, 33457, 25069, 50871, 7259, 7663, 66, 43, 1.65, 3192767,  X
455, 460.0, 1593107, 416602, 34233, 80805, 28004, 72906, 13977, 13769, 53, 40, 1.79, 2253403,  X
456, 461.0, 1552345, 336174, 35579, 21702, 32503, 38371, 10362, 13326, 44, 34, 1.76, 2040362,  X
457, 462.0, 273154, 48667, 27542, 21894, 11198, 18002, 4336, 2050, 50, 41, 1.86, 406843,  X
458, 463.0, 1326669, 278153, 47064, 20345, 7123, 49737, 24549, 15376, 51, 47, 1.90, 1769016,  X
459, 464.0, 633672, 144041, 11112, 2106, 22394, 11877, 5771, 1941, 47, 37, 1.78, 832914,  X
460, 465.0, 2107818, 295222, 19160, 80706, 24396, 37975, 14790, 9643, 47, 43, 1.77, 2589710,  X
461, 466.0, 105064, 42143, 10924, 8141, 11033, 8815, 3596, 2727, 44, 37, 1.80, 192443,  X
462, 467.0, 758757, 24347, 10000, 11420, 16736, 17874, 2922, 2975, 53, 41, 1.62, 845031,  X
463, 468.0, 145684, 83203, 10979, 13914, 10092, 13652, 13467, 3092, 60, 51, 1.62, 294083,  X
464, 469.0, 108456, 78540, 11911, 6195, 12831, 7278, 9173, 2208, 57, 47, 1.64, 236592,  X
465, 470.0, 882281, 146107, 3778, 41869, 23736, 31073, 27534, 14686, 60, 44, 1.44, 1171064,  X
466, 471.0, 517816, 209247, 35784, 51886, 26524, 41773, 8749, 10035, 48, 43, 1.52, 901814,  X
467, 472.0, 114051, 4168, 4569, 2678, 986, 984, 1062, 1143, 44, 60, 1.50, 129641,  X
468, 473.0, 834970, 415121, 8585, 102403, 47734, 47413, 21747, 7111, 44, 61, 1.59, 1485084,  X
469, 474.0, 298814, 25319, 10506, 4290, 10551, 14628, 3518, 3179, 53, 63, 1.62, 370805,  X
470, 475.0, 981150, 32039, 34316, 10995, 9400, 7100, 8126, 3485, 48, 75, 1.83, 1086611,  X
471, 476.0, 376339, 104822, 34437, 82616, 73406, 84809, 19678, 6090, 63, 64, 1.83, 782197,  X
472, 477.0, 1604336, 553305, 82447, 48971, 46014, 40443, 13275, 7891, 60, 64, 1.97, 2396682,  X
473, 478.0, 2568399, 75802, 42180, 28186, 59783, 29755, 18433, 9583, 53, 67, 1.93, 2832121,  X
474, 479.0, 1259230, 60382, 6930, 10341, 22383, 13597, 3346, 2624, 61, 53, 1.98, 1378833,  X
475, 480.0, 559694, 37404, 24255, 6664, 13051, 11437, 4872, 1680, 51, 54, 2.02, 659057,  X
476, 481.0, 687902, 220841, 39856, 36805, 61187, 86119, 14632, 11059, 67, 53, 1.93, 1158401,  X
477, 482.0, 652867, 237329, 49810, 23947, 20558, 97467, 51165, 15956, 70, 48, 1.65, 1149099,  X
478, 483.0, 85495, 111012, 8552, 5630, 5909, 9024, 7052, 4912, 61, 41, 1.55, 237586,  X
